Title,Star Rating,Review,Helpfulness
 Plastic bottles,1,"This product is packaged in plastic bottles. I buy all of my spices, extracts, etc. in glass containers only. I would not have ordered this had I known it was shipped in plastic bottles. Because the price was low, we discarded the un-opened plastic bottles rather than try to return them. …",3 out of 12 users found this review helpful
 Totally unnecessary but love it anyways!,4,"This is one of the most unnecessary and ridiculously over-priced baby items I own, yet I can't help loving it. Common sense tells me that I could just as easily cook food on the stove and puree it in a blender, in even greater quantities than are allowed by the Beaba Babycook, but this is such an adorable little appliance, with such a straightforward cooking process, that it totally motivates me to use it and hence we have a freezer full of baby food cubes. It is definitely NOT useful, however, for reheating food - I followed the directions for defrosting/reheating, and it came out scalding hot. The other minus is that it comes with very few recipes, even on the website that initially looks impressive but is actually quite sparse. Bottom line - if you're a sucker for attractive kitchen gadgets and have a rich uncle who wants to buy you an extravagant shower gift, this is the perfect item! Otherwise, buy a blender - at least you can make frozen margaritas with it as well. Update: 3 months after I purchased the Beaba, I still use it CONSTANTLY. Occasionally, I bake or steam food using the oven/stove and blend it in a blender, but I have to say that the Beaba is much more convenient. And I would now up my rating to 5 stars - I recently got distracted while steaming some beets on the stove (imagine that, getting distracted with a 9 month old son) and burned out the bottom of the pot. The Beaba is now the only thing I use for steaming because it automatically turns off when it's done cooking, and I can't stress enough the peace of mind I get from this safety feature, as any mommy with baby brain can understand! If you can afford it - buy it. …",14 out of 15 users found this review helpful
 Tasty but Gassy!,2,"The taste alone deserve all the accolades I found from fellow reviewers before I bought this product (4 Boxes). There were only two reviews, one for 5 stars and the other for 4 stars. Not one mentioned the after effects this product causes in the human body. Who said gas is expensive? With this product is free and long lasting! The first time we did two boxes, which is not much in quantity, and the whole family had a go at it. I bought it for selfish reasons, the fact I am not supposed to consume sugars and lots of Carbs, but more importantly because the two reviews sold me! Who else can I trust these days when everyone claims they are the best but the actual consumers, the everyday people of this great land of ours? Yes, I am that naive, I fully trust the opinions of the majority. In this case they were only 2 reviews and I should have been more cautious. The taste great but after eating this product the body undergoes severe swings, all adorned by long lasting gas and in the end by several visits to the ""throne"". I have always been blessed with a reliable stomach but when I eat something that is not quite right I suffer like everyone else. Another member of my family suffers from a very delicate stomach and almost no will power when it comes to treats like these. There must be some kind of ingredient that promotes this reaction and my question is: Is it safe to suffer the after effects for the taste of the moment you eat it? In my opinion, no, even though I know that some ingredient that makes it sugar free might be the culprit and perhaps the body will adapt and in time become more adept at accepting this side effect, but I do not want my body to participate in the adaptation process. So why was this not mentioned at all? That, in a nutshell, is the question. Are we being difficult and antagonistic? From where I stand (or should I say, sit?) I do not think so. 2 Stars for Doctor's Carbrite Extra Rich & Fudgy Brownies and the 2 stars for the initial great taste, at least that part is true and tried! …",9 out of 15 users found this review helpful
 Excellent substitute,5,"Cafix has proved to be an excellent coffee substitute. It is closer in ""taste"" to coffee than Pero and does not foam as much as Pero, although Pero is also a good (but more mellow) coffee substitute. …",12 out of 13 users found this review helpful
 Gotta love 21st Century technology -- and this GREAT tasting milk,5,"1% fat. Low sugar. REAL sugar instead of corn syrup. Real cocoa instead of chocolate flavor. Perfect lunchbox, purse, and briefcase size. and did I mention, Great Flavor! Yes, I love chocolate milk. And I won't be guilted out of it by the diet police. This is better than any of the over-sweetened whole milk varieties available at the grocery store, AND it is organic and from cows who have not been slathered with growth hormones and anti-biotics. 2 of these for breakfast give me all the calcium I need to help avoid the growing-shorter-grandma syndrom that runs in my family -- plus I'm being treated to something wonderful! …",12 out of 13 users found this review helpful
 This is nasty,1,"I tried a bottle today and it was a waste of money. I drank the whole bottle and it tasted very gross, I almost gagged on the aftertase even though I chased it with water. Felt a tiny energy boost but less than normal from coffee. There was a ""crash."" Slight but still, they advertise that there isn't one. …",8 out of 14 users found this review helpful
" Flavor okay, not great",4,"I struggled with rating this bar a 3 or a 4. Taste is only about a 3, but quality of ingredients in providing a healthy and edible alternative to a candy bar rates it a solid 4. Below is the gist a a review I wrote for Fruit & Nut Food Bar, Cherry Pie comparing it with the PURE Wild Blueberry Bar. When I was searching for a healthier between meal afternoon snack I read a lot of reviews for a lot of products. I wanted something with few ingredients, not ""fortified"" and with some nuts in it. I settled on the Larabar Fruit & Nut Cherry Pie bars and the PURE Bar Organic Wild Blueberry Living Food Bar. I love cherries and I love blueberries so they seemed like good choices. The stats of the bars are very similar, weight (both 1.7oz, not 1.8), calories, fat, sugars, etc. The PURE has more protein at 6g vs 4g. The Larabar has no sodium while the PURE has just a bit at 5mg. The Larabar is thicker, the PURE bar is wider. Visually the Larabar appears to have more nuts in it, which doesn't seem to jive with the protein stats. The PURE bar has a grittier texture while chewing so maybe more of the nuts are finely ground. 1st ingredient is dates for both followed by almonds and then cherries for the Larabar and followed by blueberries and various nuts, organic agave nectar, rice protein and lemon juice for the PURE bar. One would think with the extra ingredients in the PURE bar they were added to tweak the flavor or give it a fresher taste, but the flavor of the Larabar is better than the PURE by a pretty good margin. It has a much fresher and lively taste. I have to say the PURE bar is a bit cardboardy tasting to me and has a drier mouth feel. It is not bad, in fact my 2 youngest kids eat them readily, just not nearly as good as the Larabar. I think the tartness of the cherries in the Larabar kick up the flavor vs the milder blueberry flavor of the PURE (maybe the lemon juice add as an attempt to kick up the PURE bar flavor and tartness?). In fairness I should probably review the PURE Cherry Cashew bar but I much prefer almonds over cashews so don't plan on ordering any from Superstore. If I stumble on the PURE cherry in a regular store I will give one a try though. I still get both auto shipped from Superstore for variety sake, but am looking for a better tasting blueberry bar w/ basic ingredients including nuts. For grins here is a comparison of the Larabar, PURE, Snickers, Hershey's and Maruchan Chicken Ramen noodles in a few categories. Stats are listed in the order I listed them in the previous sentence. Calories: 190, 190, 280, 210, 380 Total Fat: 8g, 9, 14, 13, 14 Saturated Fat: 0.5g, 1, 5, 8, 7 Sugars: 21g, 20, 30, 24, 0 Protein: 4g, 6, 4, 3, 10 Sodium: 0mg, 5, 140, 35, 1540 !!! UPDATE Nov 11, 2009 PURE has changed this bar. I got my regular shipment and noticed the bars came in a newly shaped box and new packaging. Total fat went from 9g to 8g and they eliminated all sodium. Total carbs edged up to 26g from 25g. Protein remains 6g and calories at 190. The BIG CHANGE is that ""Organic Wild Blueberries"" drops from the 2nd item listed on the ingredients list to the 5th! Blueberries are now after not only dates but walnuts, cashews and rice proein concentrate. Bumping up the nut content would not be a bad thing, but since the total fat actually decreased and carbs increased, I think the nut quantity actually decreased along with the blueberries, but the date quantity increased. This seems to basically be a date bar w/ nuts now and some minor blueberry content. I'd love to see the actually quantity of blueberries in this bar. Ironically, I can actually see blueberries scattered in the new bar, whereas the old bar was more of a dense blended mush. The bar is noticeably lighter in color now (and density)...more tan than blue. The new packaging implies a longer slimmer bar shape, but oddly the actual bar is shorter, wider and a tad thicker...package marketing? The total weight is unchanged at 1.7oz. I'm still looking for an alternative blueberry bar...I imagine cost is a big factor in blueberry content. My 2 kids will still eat these but they noticed the change right away and are not impressed. …",97 out of 105 users found this review helpful
 Extra Virgin Coconut Oil,1,The Garden of LIfe Extra Virgin Coconut Oil is very thick. When mixed with hot tea or coffee it makes the beverage to thick drink. …,0 out of 17 users found this review helpful
" Clearly handly, if a bit overpriced",3,"Bought both the aerogarden, and master gardener deluxe kit, for my sister with the brown thumb. Fit and finish seem good, ease of use can't be faulted, and she's already got plants growing in a remarkably short time, which given her success at converting seeds into little blobs of mold is nothing short of miraculous. OTOH, a quick review of what goes into it, from the perspective of a mechanical engineer, suggests that it's vastly overpriced. I do hope they'll be bringing the price down in months to come. There could be a huge market for it at a more reasonable price. …",64 out of 69 users found this review helpful
 Disgusting,1,"I don't know where these rave reviews are coming from. Zotz is disgusting. I tried one not knowing what it was and was disgusted when this thick, sour foam was coming out of the candy. Did not taste or feel good in my mouth. BLECH. …",0 out of 17 users found this review helpful
