Title,Star Rating,Review,Helpfulness
 Best vanilla flavor,5,"So I have tried all the Torani vanilla syrups and this one tastes the best to me by far. The french vanilla is too sweet and fake tasting, the plain vanilla is fine, but this one imparts a more intense vanilla flavor. I'm a huge fan. My kids mostly love it to flavor their milk, cold or hot. Hey, it doesn't stain like chocolate milk, so that's a plus. Also adds awesome flavor to cocoa. We're not coffee drinkers but I'm sure people use it for that, and I have also tasted ice cream flavored with this that was the best soft serve ice cream of my life. Also delicious made into Italian sodas, using club soda, 2 oz. of syrup, and some half and half. Be forewarned that the three-pack usually comes in plastic bottles, rather than glass. A plus for shipping, maybe not as pretty sitting on a shelf, and less recyclable. Just FYI. …",11 out of 12 users found this review helpful
 Must have been a contaminated batch,1,"We bought a case of 12 12 oz cans back in April. Just now opened the first can. Wow. Consistency of vomit, grayish tinge, and a vile odor. Opened a second can -- exactly the same. No way were we going to feed it to our dog. Something was clearly wrong. We've been buying Newman's Own dog food for the last two years (since we got a dog) and never experienced anything like this. Interesting to look back at the reviews here and see three from the April - May timeframe that sound like there may have been similar issues for others around the same time we made our purchase. Guessing there must have been a production run that resulted in contaminated product. We've reported the issue to both Newman's Own and the FDA. …",20 out of 22 users found this review helpful
 The best of the energy chews!,5,"I'm a runner doing 30-50 miles a week and am currently (9/10) training for the Chicago Marathon. I've tried all of the gels and chews that are out there and these are my favorite. I don't like gels as that squirt of mush activates my gag reflex. Plus you always need water with them. I've tried all of the other brands of energy chews (I think); Sharkies (good but sticky and not very tasty), Clif Shot Bloks (nice package, very sticky on the fingers), GU Chomps (super sticky and caused some nausea), PowerBar Gel Blasts (very good but tough to chew if cold). The Honey Stinger chews are very easy to chew and you don't need water. They don't stick to your teeth either. The main selling point for me is that they taste good and don't cause nausea no matter what. I'm sticking with these ones. …",24 out of 24 users found this review helpful
 As strong as K-Cups get,5,"This is it, the only Kcup that is strong enough to have taste at the largest setting. What more can I say, when I want something other than coffee water I reach for the Dark Magic. Cheers. …",12 out of 13 users found this review helpful
" Buy American birch, not Chinese corn cob extract",1,"There are two mainstream commercial sources of Xylitol - Corn and Hardwood trees such as Birch. Many rumors have circulated on the internet regarding the benefits and or drawbacks of either. Here you can gather the facts. The structure of Xylitol does not differ between corn based and birch based xylitol. However, it is a fact that the vast majority of corn based Xylitol found in North America is imported from China. Almost all imported Chinese Xylitol is derived from corn. Also a fact is that most commercial sources of corn itself are genetically modified. This is not true of birch trees. The process utilized in making birch based Xylitol is envirnmentally green and sustainable, in fact the process often uses caommercial scrap that may otherwise be discarded. So is Birch better than corn? You be the judge, each individual can make up their mind. Prices are almost the same, if the description doesn't say American birch you can assume it's Chinese corn. …",12 out of 13 users found this review helpful
 Untitled,2,"I only used two maybe three tea bags and got pregnant - can not drink during pregnancy. Not a bad taste, but I'm not a big tea fan either. …",1 out of 24 users found this review helpful
 Tastes great!,5,"Very good to flavor broth. I got this kind, genmai, because I cannot have gluten grains. No reactions so far. …",11 out of 14 users found this review helpful
 Perfect fit,5,"These are the PERFECT solution for re-using K-cups. They snap very tightly and handle the Keurig's brewing pressure. I may even be able to reuse these lids a few times. Each K-cup has a filter inside that does not get punctured by any of the needles. If you tear off the foil top, clean off the filter by rinsing and lightly brushing with a tooth-brush and the letting them dry (if you want), then you can refill them with your own coffee and snap one of these lids on. It works perfectly. I can even store them in my carousel - no leaks, no spilled grounds, no problems at all. It took me 30 minutes to prepare and clean 100 K-cups, 2 days for them to thoroughly dry and about 10 minutes to refill them by dumping the coffee in a stock pot and scooping the K-cups through, then snapping on a lid. No fuss, no muss, no mess. These things are AWESOME! …",32 out of 32 users found this review helpful
 This is NOT the same as gelatin,3,"Ok, so of course this is of no fault of the company and my own fault for not being savvy enough to know the difference. I was trying to purchase a bulk size unflavored gelatin, and ended up with this Instant Clear Gel. I have no use for it that I can think of, but I'm hoping to find some recipes to use it in since I have a pound of it. Well, almost a pound, minus about four tablespoons that I unfortunately tried to use in a home-made marshmallow recipe that called for gelatin. That did NOT turn out nice. Yuck! lol …",13 out of 34 users found this review helpful
 trident cinnamon gum,1,"I was so happy to finally find this item, that I ordered a year's worth. Unfortunately, I did not find out that the the gum was already past it's expiration date until I received it. This information should have been clearly posted as I never would have purchased the quantity I did if I knew this beforehand. The gum is already stale and I won't be ordering from this company again. …",11 out of 14 users found this review helpful
 Bait-and-switch,1,"Product was advertised as Porcini Powder. The product that we received was labelled 'Dried Mushroom Powder.' It looked greyish rather than the richer cinnamon-brown color of porcini powders that I have purchased in the past from another company. More importantly, tasted/smelled like ""watered down"" porcini, not 100% porcini. Looks like a 'bait and switch' to me and we will definitely not order again. …",17 out of 17 users found this review helpful
 The perfect treat,5,"My two ECS eat salmon dog food and it's hard to find a salmon treat and one that is affordable when you do find them. These are PERFECT for agility, obedience, conformation-- you name it. They do smell strong of Salmon (which, my boys love) and like the other reviewer, they will dry out pretty quickly if not kept sealed. That being said, my boys will not hesitate to eat them if they do get dried out from leaving them in the bait bag. At the 4-for-3 promotion price, you can't go wrong! …",21 out of 30 users found this review helpful
 Suprisingly good tea,5,"of Harrogate, Special Rare Assam Leaf Tea, Doomur Dulling, Loose Leaf, 3.53-Ounce Tin Well, finally and, as it was mentioned by other reviewers, this rare Assam from India is a very good one. I usually drink very strong tea with sugar, no milk. But this truly rare Assam is a pleasure to drink also w/o sugar added. As I tried many different Assams in the past, I had a negative prejudice to the Assam teas (many of the Assams in the past were Chinese though, I guess). Because of the high price, I decided to take a risk - and was rewarded. I do hope that the next batch will be as good as the current one. My spouse is having a cup of tea every morning (the Revolution English Breakfast), I am confident she will like this rare Assam. The only problem here is its price. I may have hard time to keep on buying the Assam from India on a regular basis. Well, X-mas is coming soon. I might survive with the Special Rare Ceylon. There is only one choice here - the Diyagama West. …",13 out of 14 users found this review helpful
 DO NOT BUY THIS FROM THIS SELLER!,1,"I have had this wonderful treat in Germany but these guys are selling old and stale stuff. And the shipping was over $20.00 I have written to them about it and will update this review if they make good on selling outdated candy. These guys did make goodand ship another order to me but unfortunately they didn't check the product since it too was stale. Sadly, I feel like I can't change the review. …",14 out of 17 users found this review helpful
 Great bread...even better pizza crust!,5,"We've been using this bread mix for about a year, as it's the best gluten-free bread mix I've found. I usually make the sweet bread and it's very good, although it would make a great savory bread with herbs as well. I didn't even think to try to make pizza crust with it, as we were using a mix specifically for pizza crust from another popular gluten-free brand, which I didn't really like (too light and thick like a deep dish, but without flavor). I just tried Pamela's bread mix for pizza crust and it was amazing. Not too thick and a bit chewy just like ""real"" pizza crust. I did add the italian spices which are optional but suggested in the directions, and it was wonderful. The first decent pizza we've had since we've been gluten-free! …",90 out of 93 users found this review helpful
