Title,Star Rating,Review,Helpfulness
 Impressive gas!,5,"This cereal is not only delicious, but it creates the most amazing gas! I walk around for hours literally farting with every step I take! At work, my chair really takes a pounding and the warm odor of high-fiber farts lingers most of the morning, making my irksome coworkers more reluctant to bother me. The only down side is that unless you let it soak a long time, it's like trying to eat a bowl of rocks. Warming it in the microwave improves the soaking time and is great for the cold winter months! …",25 out of 28 users found this review helpful
 This filter works PERFECT!,5,"Seriously, I love my Keurig. I love the convenience and the coffees. But what I don't love is buying $50 dollars worth of coffee every month. I tried the filter that Keurig gave me with my Platinum B70 model and it made my awesome Guatemalan Coffee I used to brew the ""old fashion way"" into a watered down mess no matter how fine I ground the bean or how much I reduced the cup size. I was skeptical about buying another kcup filter when I saw this offered on Superstore, but the video add on the ekobrew website had me sold. I bought the ekobrew Cup before it was available for sale with high hopes, and it has totally lived up to my expectations! My freshly ground coffee tastes better than any Kcup I have ever had! I forgot how good some of the beans I bought were. No Joke. If you are like me and have a few roasts of beans you just love and don't feel like breaking the bank trying every kcup under the sun to find blends that please you then get it. You won't be sorry. The only negative part is you have to rinse it out but that is no big deal. Just pop the top and tap it on the sink and the grinds come out then rinse. No scrubbing or anything. I may buy another to have one handy to fill while the other is brewing since I make about 3 Kcups worth of coffee in the morning to fill for two travel mugs for the wife and I. THANK YOU ekobrew! …",472 out of 477 users found this review helpful
 The recipe or ingredient quality has changed (?),1,"I am on the board of an animal shelter, and have 23 cats of my own. We were directed to Wellness as an excellent no-grain food. We buy the largest sized cans, and we spend almost $800 per month on this food. The cats used to love all of the flavors we bought (Turkey, Chx, Chx and Beef, Turkey and Salmon) and suddenly NONE of them will eat ANY of them! I can only surmise that something has happened to the recipe, or the quality of the ingredients. It makes no sense. More bizarre, we feed the outdoor (feral) cats the food and many of them won't touch it, either. The hunt is on to find the next ""great food""... …",17 out of 19 users found this review helpful
 Good but perhaps too distictive flavor,3,"I bought this after having the fortune of a chance encounter with white truffle oil which I found quite tasty. Also I've had black truffles on french dishes in restaurants of which I also was quite fond. So I looked up various truffle options and decided to give this salt a try. The reviews were lauding this product as being the best thing to the fresh truffle itself .. But alas I was disappointed and really kind of frustrated. Maybe it's 'cause I've had the real thing, but no because the truffle oil is still not an issue. The problem is the strong and distinctive quality of this product which doesn't always enhance but rather changes the flavor of foods I've put it on directly. Unfortunately I haven't always found this change for the better. But it has been OK in soups or stews where the flavor is blended in. Maybe I just got a bad batch or something? I don't know if this sort of thing is like wine where storage conditions can damage it? Anyways I give it 3/5 stars. …",8 out of 15 users found this review helpful
 Delicious and Reasonably Priced,5,The Natural Vintage Wuyi Oolong (Wu Long) Tea makes a delicious tea. The package contains 100 teabags at a very reasonable price. I will buy this product again. …,11 out of 12 users found this review helpful
 Something's Changed with Canidae food,1,"I fed and recommended this food for several years as one of the best dry foods available. However, over the last few months (late 2007) something has changed. My dogs experienced chronic digestive upset on the food and refused to eat it. Upon switching to another quality food, the problems stopped. I tried another bag last week-- same results. Other dog owners/breeders/vets/handlers have also reported problems with Canidae foods over the past few months. No one, including myself, has been successful in getting any sort of satisfactory reply from Canidae when asked if they had changed formulas, ingredient suppliers, etc. I'm disappointed-- Canidae was one of the few 'quality foods' that had not raised prices significantly over the past year and was still affordable for most dog owners. Apparently that has also led to changes that the company has not been willing to address. I'm very disappointed that a food I recommended so highly in the past has had these problems. I've changed my dogs to Eagle Pack Holistic Selects. It's more expensive, but they are back to their old selves-- healthy, no digestive troubles, and great coats. …",15 out of 18 users found this review helpful
 NOT almond flour,1,"Almond flour is the very last ingredient, so I bet there is just a trace amount. This is NOT almond flour, it really has deceptive labeling and fools lots of people who buy this expecting it to be almond flour. …",9 out of 15 users found this review helpful
 For more than salting foods.,5,"Yes, I do use this product for salting some of my foods, but it also has another handy use. Because the grains of salt are much larger than normal, I use this salt to clean my cast iron grill and skillet. I pour one or two tablespoons of salt on the slightly warm grill or skillet, and rub the salt into the bottom and sides of the pans with a wadded up paper towel. The salt even quickly makes short work of cleaning the RIDGED bottom of my cast iron grill pan. Works perfectly. I usually keep two or three packages of this product on my spices shelf because I use it frequently both for salting food and cleaning the cast iron. …",16 out of 18 users found this review helpful
" Filler food is empty, leaves your cat always needing more",1,"This review will make me sound really stupid, but whatever. I don't really care as long as people find out what's real and can avoid my mistakes. I got my wonderful little sweet Bella Bean when she was a few days shy of three years old. She had been bounced around from house to house and eating whatever was cheap. I have had cats around me my entire life, for about twenty-five years now. My mother always just fed them whatever, the kinds of food you buy in the supermarket - Friskies, Nine Lives, Kit & Kaboodle, stuff like that. And our cats were always fine, at least in terms of their eating habits. They would eat in the morning, stop when they were done, come back, and eat some more when they got hungry. My housemate at the time was working for Hill's and assured me that this was the best food ever made, so great, so on and so forth. I now know that she is an utter buffoon, but I initially trusted her judgment, which is so unfortunate because she doesn't think. She also had plenty of coupons for free or deeply discounted bags, which made it a much more attractive choice. I first tried feeding the little Bean an unmeasured amount of Science Diet in a bowl, but that didn't work, as she would devour it in one sitting. So then I took to measuring it, and she did the same thing. Then I started parsing it out to twice a day. That didn't work either, because she would start going crazy in the middle of the day, running around, intentionally destroying things, deliberately spilling her water, crying, etc., until she got more food. So then I split it into three servings. Same thing. Then it got to be four servings. That was a little better, but it was too much maintenance and unrealistic to be around every day to feed her four times. So then it went back to three. All the while, I was trying to reduce the amount of food I was feeding her to less than 3/4 of a cup because she was a little chubby. Reducing was hell. She became even more hungry, but I figured she would get used to it. Not really. For over a year, she would wake me up every morning looking for food in a serious way, knocking things off my desk, ripping up any paper she could find, scratching at the door and committing general acts of mischief. As soon as she got food, she was back to her sweet self, but only for three or four hours. We thought she was bored, we thought she was a little nutty, and maybe even had a kitty eating disorder. She always wanted food. It was kind of funny but in the end it was just sad. A few weeks back, we took her to a new (good, non-money factory) vet for her second checkup since I've had her. I talked with him about her being always hungry. He asked what she ate, and I told him the adult indoor Science Diet. Without saying as much, he basically told me that this food is garbage and I should look for something else. He said cat food should have a protein followed by a carbohydrate as the first two ingredients. Science Diet does, in a very loose, by-product kind of way - ground up slaughterhouse leftovers and corn dust. Then they put a bunch of vitamins in it to make it ""healthy,"" instead of just using good ingredients from the beginning. Not that I care about spending money on the Bean, but this food is way too expensive for what it is. So we began transitioning her onto Wellness indoor formula about two weeks ago. She is still eating 50 percent Science Diet with 50 percent Wellness (you really shouldn't just give a cat different food one day out of the blue) but SHE NEVER FREAKS OUT ANYMORE. It's amazing. And it's 100 percent because she is eating real food now, along with that sawdust and chicken hearts I still regrettable have to feed her. We have her down to eating twice a day, only 1/3 cup in TOTAL. She was eating three times a day, 5/8 of a cup in total. Now she eats some in the morning, walks away, eats some more a few hours later, and then looks for dinner about twelve hours after her initial feeding. No more knocking things over, no more trashing Dad's papers on the desk, no more howling, no more deliberately spilled water on the floor. It's incredible. I feel so bad that I was doing this to her for so long. We really thought she was just being dramatic or whatever. But no, she was genuinely hungry because she wasn't eating any real food. Do your cat a favor - buy her or him so food made with real ingredients, things you would eat - Wellness, Halo, Innova, Evo, whatever. Figure it out for yourself, but please don't feed your cat this. It's garbage. …",11 out of 15 users found this review helpful
 Great value and taste,5,"When you go through K-cups like I do, this large quantity purchase is perfect. Hazelnut is always a favorite and this particular brand holds up to a generous cup serving. Some brands get too watered down in a large mug, but this has body enough to take it. Since I store my K-cups in a drawer, it doesn't matter that the shipping box is a bare bones container. I just appreciate the value. All in all, it's a great way to buy K-cups in quantity. Highly recommended. …",49 out of 49 users found this review helpful
