Title,Star Rating,Review,Helpfulness
 Bad for My Dog,1,"My dog was on a bland diet (boiled chicken & rice) so his poop was usually solid but a few days after eating 1 Greenie a day, his poop became more liquid-y and green. Not sure if Greenies was actually the cause until I googled and read on various dog forums about how Greenies have affected other dogs. Stopped giving out my dog Greenies and have thrown them away. BEWARE, Greenies CAN be bad, so watch your dog after giving them out. …",10 out of 16 users found this review helpful
 Golden Torpedos of Deliciousness!,5,"How can you not love the Twinkie? It's compact, delicious, and aerodynamic. If you actually look at the ingredients, Twinkies are made of flour, water, shortening, eggs, sugar... sound familiar? It's cake. There are some preservatives added to increase shelf life, but they make up a very small percentage of the overall treat. The air we breathe probably contains more dangerous 'additives' than a twinkie. Let us face facts; if one were to eat slice after slice of chocolate cake baked using organic ingredients, that person is going to end up in coronary bypass land just as quickly as if one gorged on Twinkies. Twinkies, like anything, in moderation are just fine. …",12 out of 15 users found this review helpful
 Poor Quality,1,"[[ASIN:I purchase these probably 1 year ago. I was very disappointed with the quality. I was unable to eat these sardines. They had scales and hard bones along with a tough texture. Sorry product. I'm giving them to the cats. B000EEWZF0 Crown Prince Natural Skinless & Boneless Sardines in Pure Olive Oil, 3.75-Ounce Cans (Pack of 12)]] …",3 out of 13 users found this review helpful
 Heavenly!,5,"The vanilla beans arrived still moist, and plump. They're so much better in appearance than the kinds you can buy at Whole Foods or Wild Oats, which are very dry and shriveled by comparison, not to mention overpriced. The fragrance is overpowering, and the shipment comes with a nice recipe for creme brulee. Don't throw away your used vanilla pods! Save them to flavor your sugar. …",45 out of 45 users found this review helpful
 BEWARE - Superstore LIMITS THE TOTAL AMOUNT YOU CAN BUY,1,"The food is GREAT. The cats have gotten completely addicted to it. BUT....what Superstore doesn't bother to mention is that ""quantities are limited"". I have been buying this food for my 3 cats for about 6 months. It comprises roughly half their diet (or 3 cats/day). I just went to re-order and was repeatedly told ""there's a problem"". Long story, and 2 phone calls plus 2 emails later, I was told I have bought the LIFETIME MAXIMUM of this product. I ordered it for almost twice the price via the marketplace, but I am furious with Superstore. NOWHERE on this page do they tell you there's a limit. So I'm here to tell you there is. The food is great, but don't get used to buying it here. …",16 out of 26 users found this review helpful
 great price point,4,"GOOD POINTS: - great pricing (I got the Roland sale + subscription discounts) - well packed (heavy plastic bag inside thin metal ""paint can""-like tin - fresh & tender AMBIVALENT ISSUES: - the label says, ""baby ginger"", which I find hard to believe. First, the ginger has quite a lot of heat when eaten on its own. [It's now 1/2 hour after eating one slice with millky tea; my mouth still feels the heat and I am NOT sensitive to spice.] Second, about 20% is moderately to extremely fibrous. Third, the slices are medium to large, which would be alright if lengthwise, but one can see that they are crosswise (large rhizomes). None of these are qualities I associate with baby ginger. The reason I'm ""ambivalent"" is that while I think the label is incorrect, the Superstore product description does not include this, so it wasn't a factor in my purchase. - the sugar used is much coarser than usual (about 3-4x the size of US white sugar). The Australian and US candied ginger I've enjoyed in the past used extra fine sugar (US ""baking sugar""). My issue is that the coarser sugar doesn't cling and make a crust to protect the ginger, the way extra fine does. Also, about 1/3 of the pieces have unsightly clumps of sugar on them, which I remove before serving or using for baking. NEGATIVE: - the fiber issue mentioned above is something I never encountered with Australian or US candied ginger. Unpleasant to eat and embarrassing for the hostess. Also slows down baking prep. - the big crystals are mostly an esthetic issue, but there is the safety issue of one's blade catching on a crystal and the blade bouncing a little as the sugar shatters. Still trying to find a work-around for chopping and mincing. - The ""paint can"" is difficult to work with. Obviously, I can remove some ginger and finesse the rest of the bag out of the can, to store as I like; but this is a 6 lb quantity packed in a resealable container: the container should be easy to re-seal and re-open. This container needs a tool to be opened; and each use renders the container harder to use--the thin metal dents and bents, so the lid is more and more misshapened. Actually, I'd prefer the packer please just seal the very sturdy plastic bag, label it for sale, and pass the savings on to the consumer. TO SUM UP: A generally good product with great price point, but you have to invest considerable effort to get the best results. (Unless you don't mind a bunch of spiky slivers in your mouth, or your knife slipping again & again.) I love candied ginger as a snack, as a baking ingredient and as a ""food pharmaceutical"", so I'll be purchasing again. If this were a seasonal purchase (e.g., just for holiday baking), I'd pass and look for an easier-to-use product with more consistent quality. …",13 out of 14 users found this review helpful
 Great Stuff :),5,"NOT so sweet as Newman's own!! Glad I cancel to otto order, it would be nice if Superstore would do his! Side note Superstore STOP Using DHL PPPPP I'm better now, I'll have a bit more of the Cranberries, Less sugar & more Fiber :)) Get some you wont go wrong!! …",3 out of 15 users found this review helpful
 Wonderful glasses,5,"I bought these as a gift for my a friend of my husband. His favorite drink is single malt scotch (he usually drinks McCallum.) My husband and he often have a glass together at the end of the day and we thought the glasses would be better than the coffee mugs they sometimes use! I wasn't sure why this glass was specific to whiskey or scotch. I did look for information about the Riedel types and shapes. According to the manufacturer, the company did research with the help of master distillers in Scotland. This resulted the design of a glass that is an elongated thistle shape on a truncated stem. The design incorporates a small, slightly out-turned lip which directs the spirit onto the tip of the tongue, where sweetness is perceived, and serves to emphasize the elegant creaminess of top quality single malt whiskey. There are two lines of this glass, the Sommelier and the Vinum. The Sommeliers Series Single Malt Whiskey Glass is also available here at Superstore. The Sommelier items are more expensive as the upper part is blown into a mold and the the stem and base are hand-crafted. The Vinum is machine made and more reasonably priced. The Vinum looks very lovely and is very nice and thin, there are no seams on the bowl, stem or base. (The Reidel name is etched on the bottom of the base.) It is made of over 24% lead crystal. The glass is 4 1/2 inches tall. There are 2 glasses per box, they are hand wash only. The box is sturdy and was in perfect condition when they arrived (I worried about this a little bit with such thin glasses.) My husband feels the glasses indeed improve the taste of the scotch, but he isn't sure why. He also said it also makes you appreciate the whiskey more and pay attention to it when you are drinking with the special glasses. They made a beautiful gift with a bottle of his favorite drink. You won't be disappointed in these. …",18 out of 20 users found this review helpful
 Can't live without it,5,"Having suffered from Chronic Candida Albicans for over 10 years, I finally came to terms with the idea that I CANNOT have any type of sugars or sweeteners, not even natural sugars from fruits. Being a fruit lover who used to eat lots of fruits on a daily basis, I started looking for a safe way to have sweet stuff without feeding the microorganisms that have been for so long attacking my system. After a lengthy research of more than a year, I found out that though most sweeterners FEED bacteria and Candida Albicans, Xylitol DOES NOT. I started using Xylitol regularly and found out, to my surprise, that my worst Candida symptoms were GONE. The symptoms would recur every time I had fruits (darn!)or something made with refined sugar or other sweeteners like Splenda or Stevia, or even the Aspartame that is used on Diet Drinks. Whether I liked it or not, it became clear to me that I could not eat or drink anything sweet, that I could neither have any fruits and that I could not drink any diet sodas. I have intensely and extensively ""tested"" Xylitol for over a year and I can AFFIRM without a doubt that it is the ONLY sweetener I can use without getting my symptoms back. I buy chocolates made with Xylitol on a regular basis and I use this brand of Xylitol to make chocolate bread and all kinds of cookies. I also make healthy chocolate ice cream with Xylitol, unsweetened cocoa powder and soy milk. If it were not for Xylitol, I would not be able to put anything sweet in my mouth. One of the most recognizable and annoying Candida Albicans symptoms was that I had to get up every one or two hours every night to urinate (!!). It was a nightmare, but it helped immensely when it came to ""testing"" what was good or bad for me. Conclusion: If I stay away from all types of sugars, natural fruits, fruit juices and sweeteners, and only use Xylitol-sweetened stuff, I feel much better in every respect and, very importantly, I can sleep 6 or more hours in a row without waking up to go to the bathroom. …",30 out of 30 users found this review helpful
 Wake Up To Caffienated Perfection!,5,"We purchased a Keurig brewing system early this year, so we've been trying out as many different varieties of coffee as possible. This coffee is -- BAR NONE -- the best of the bunch. It is rich, syrupy and just a bit sweet. My experience, thus far, has been that the K-Cups listed as ""extra bold"" produce the best cups of coffee, but many of those are only available in dark roasts, while I prefer a medium roast. If you're a fan of a good, old fashioned diner-style cup of coffee (like what you can get if you go to Dunkin Donuts or somewhere like that), then this is the brew for you. We love it and make sure we always have some on hand. …",53 out of 54 users found this review helpful
