Title,Star Rating,Review,Helpfulness
 You get what you pay for - Quality worth every penny spent,5,"This product is everything you would expect, and then some. The shipping was fast. The Matcha is sent in a resealable, heavy-duty FOILED plastic bag, EXCELLENT quality. I recommend using a small tin for everyday use, taking no more than an ounce or two from the larger bag, to preserve the flavor and freshness. The taste is WONDERFUL. Very fresh, very green, very subtle, yet intense. I purchased this product after Starbucks raised their prices (again!), because I had become a frozen green tea frappucino addict...Now I am just a Matcha addict. I love it in the evening warm, in a large mug with a good splash of milk, and simply adore it from the blender with milk, ice cubes, some vanilla syrup and a splash of whipping cream for the frothy, creamy taste... I use 2 level teaspoons, not packed, to a 20 oz. mug, so figure 1 teaspoon per ""regular"" coffee cup. The illustrative picture is what your matcha will look like. None of the other vendors show the color/quality of their product...For something like this, being able to see what you will get is half the issue. I can tell you that the flavor, which is the other half, is also the quality you would expect and wish for. …",14 out of 16 users found this review helpful
 Not Exactly What I am Used To,3,"This is NOT your European buckweat kasha that we love and used to cook it for years with an absolute consistency: wash, add water, and boil until it's absorbed. My wife experimented several times with this buckweat, but always ended up with not edible mess of variable consistency. …",13 out of 13 users found this review helpful
 Bulk Bag of Stale Paragon Popcorn,1,"I ordered the bulk 12.5 lb bag of Paragon popcorn on August 12, 2011, thinking that it was reasonable priced and would go well with the microwave popper and the air popper I was also ordering from Superstore. Some Reviewers had noted that what they had received was stale; they were right, the popcorn tasted alfully funny and barely popped in the microwave popper, at least a third of what I had cooked were unpopped duds. In the air popper, I did get better results, but still had a lot of partially popped kernels (aka, ""tooth breakers"" as I had to be extreemly careful at the bottom of the bowl). I was going to try making a batch tonight, I noticed a dark kernel in the mix; it had mold on it. Some of the other kernels look suspecious, too; my overall impression of the cooked corn, and the weathered plastic bag the entire 12.5 lb batch came in, is that it's completly stale and too old to use. I expect 12.5 lb bags of corn are not selling that fast, and are getting stale in the warehouse. Anyone who wants a decent bag of popping corn would be better off just picking-up a bag at the grocery store; at least those bags are freshness-labeled with a date, this Paragon corn was complely undated and no telling how old it was. Terrible!! **UPDATE** 11-OCT-2011 - I tossed all the stale Paragon corn last week in the trash, decided it wasn't worth dealing with if it was moldy, stale, and wouldn't completly pop. Last weekend, I tried a new *freshness dated* bag of Kroger yellow popping corn in my new air popper; that did perfect, there were about 5 unpopped kernels remaining (compared to the over two dozen unpopped kernnels from the Paragon corn). No more unsealed food products from Superstore for me after this experience. …",24 out of 25 users found this review helpful
 Contains MSG!,1,"I was just about to buy this, until I saw in the ingredients that it contains MSG. At least this product description tells you (the others don't). If you are like me, that means you'll get a nasty headache after eating this. How about offering MSG-free noodles like I can get locally? …",11 out of 52 users found this review helpful
" Good product for protein, fat and carbs",5,I have been using this product for about it a year. It is great in protein shakes as well as meal replacements. It adds the good nutrition that is needed …,17 out of 21 users found this review helpful
 Not Gluten Free,1,"I am rating this as a one because it is not GF. I had a different experience with Barry Farms than the previous person. I called Barry Farms as soon as I received my product. I,too, needed GF. They were extremely friendly and are giving me a full refund. The woman explained to me that their distributor for the GF product stopped producing, and they are trying to resource. They know that they need to change the Superstore picture. …",20 out of 26 users found this review helpful
 Jello Egg Custard Mix,5,"I have made dinner rolls and cinnamon rolls using Jello Egg Custard Mix for many years and my family really likes them. Suddenly I could not find the mix here, but found some in other cities. Then I couldn't find any. Before Thanksgiving my son didn't like the idea of not having the rolls and went on Superstore and found the 24 box package. We were thrilled to find this item still available and were able to have our rolls as usual. …",14 out of 16 users found this review helpful
 Smells funny?,1,"I received this as a gift from my wish list. I love fancy salts, but when I opened the jar I was overwhelmed by a musty smell. It has not gone away. I've never had this brand before, but that doesn't seem normal to me. Has anyone else had this experience? …",6 out of 12 users found this review helpful
 Delicious,5,These things are so delicious that I just wrote a review of a granola bar. …,30 out of 33 users found this review helpful
" taste just like suar water sitting open on the counter for a month, aweful!",1,"Go to a asian grocery store and get a real fresh young coconut for less than a dollar. Bore a hole into it, drink it, then drink this ""100% Natural"" O.N.E coconut water. I think you'll write a same review just like mine. It just doesn't taste natural at all. …",18 out of 24 users found this review helpful
 Tender jerky - who knew?!,5,"I prefer jerky on the tender side, so I really enjoyed the original Wild Ride natural style, but I also don't have any hangups about additives, so the new Cowboy Strips line totally blows away the flavor of the bigger brands I'm used to; same tenderness as the organic Wild Ride stuff, but with even more taste. And if you haven't tried the Pepper yet, you're missing out! …",12 out of 13 users found this review helpful
 Great way to order,5,"My 50lb bag of oatmeal seemed like way too much, but as time went on I found more and more uses for it. I have so many recipes that I make weekly that I'm running out! This is a very high quality oatmeal and much cheaper and better than anything I've found in the grocery store. …",16 out of 17 users found this review helpful
 This stuff is awexome!,5,"By mixing this with a little olive oil, and smearing it over the chicken, it provides a spicy, easy to grill (no/low sugar, hence, not blackened) chicken. …",13 out of 13 users found this review helpful
 FUN!  FUN! FUN!,5,"The AeroGarden had been so fun to use, and the Salad Chef Pack is especially gratifying in that I can just pluck a few leaves and put it on a sandwich or make a small salad. The grandkids think this is just the best idea ever. I purchased the AeroGarden for my father who has been a gardener for years. He still loves the outdoor activity of his garden (at 92) but is having a good time with this as well. He shows his great granddaughters how it works, shows them when the plants start growing, has them help harvest, and makes tasty treats for them. Now, how much more fun could you want? …",32 out of 32 users found this review helpful
