Title,Star Rating,Review,Helpfulness
 Dog Danger,1,"I purchased two of these for our labs at Christmas. I filled them with their usual training treats, and the dogs loved them...they played with them for about 30 minutes trying to get to the treats. Then...the two dogs figured if they bit off the ball on the end of the rope, they could get the treats to fall out sooner. Yup...within 30 minutes the plastic ropes were destroyed. It could really be a danger to dogs if swallowed. (This is why I watch the dogs when they get new toys...and thank goodness I did.) Anyhow, totally disappointed with the product, it's safety and the price. THESE TOYS ARE NOT LAB-TOUGH! …",14 out of 15 users found this review helpful
 This works very well when you can't tolerate coconut milk,5,"I have a problem with digesting food, especially coconut milk. I cannot tolerate it (tried fresh and caned) and I don't know why, but this one didn't give me problems. Same goes for their unsweetened, shredded coconut flakes. First, I used a little in a dish then ate it straight out of the fridge when it solidified in the cold. If you have digestive issues, give this product a try. The consistency is creamy with bits of coconut in it and has a mild coconut flavor, not very strong but when I used it in a Thai dish, the coconut flavor came out very nicely. …",18 out of 19 users found this review helpful
" Not bad, not bad at all",4,"Being a long time fan of the piggy skins, and having tried a ""microwave bag"" version of u-cook-em rinds, I wanted to try something that wasn't drowning in packaging. And I'm happy with these tasty nuggets. I find in my fairly powerful microwave that i have to run a small plate of the condensed pieces (as they're shipped) for at least 1:45 (package says try 90 seconds to start) and I don't think it's my imagination that after these are taken out of the nuke chamber, they start to contract a bit. But, when you consider that you can get a fresh, hot plate of puffy rinds in very short order, these are well worth the price. Of course you can get a trash-bag full of rinds at warehouse stores and other venues for a couple few bucks but for fresh eating at home, the only thing I'd compare these to is fryin' up a batch and these are hugely more convenient. On a 10 point scale, I'd give these a 7 but on the Zon's 5 star system, I have to go with 4. …",11 out of 12 users found this review helpful
 Seriously Delicious!,5,"I know that coffee reviews are subjective -- we all have different tastes and preferences, right? So I'm writing my review based on my own preferences for a light roast coffee with a ""soft"" flavor (rather than overly bitter or bold). This is currently my 100% absolutely favorite k-cup flavor. While it's brewing I get the distinct aroma of cinnamon rolls. I brew in a Keurig B40 and choose the 9.25oz serving size and think the brew strength is exactly right. My usual method of serving is to heat about 6 ounces of skim milk in the microwave for 1 minute, add about 1 tablespoon SF Torani Vanilla Syrup and froth using my Aerolatte thingie. Then I add the coffee to the milk and stir gentle. It's as good as anything I can get at Starbucks! …",26 out of 28 users found this review helpful
 BEST CAKE MIX ON THE MARKET=),5,I absolutely love this cake mix. It is moist and delicious every time. I always cook on 325 in a metal pan. I only buy Duncan Hines cake mix. It is by far superior to the others on the market. I hope this helps=) …,8 out of 26 users found this review helpful
 Nutritional content of this brand does not live up to what's on the label.,1,"According to an article on CNN on 8/5/11, the nutritional content of this brand does not live up to what is on the lable. ""Researchers at ConsumerLab tested the sodium, potassium, magnesium, and sugar content of three leading brands of coconut water, and they found that only one, Zico Natural, contained the stated amount for all four ingredients. The sugar and potassium content in the other two brands, Vita Coco and O.N.E., also matched the label. But the amounts of sodium and magnesium--two nutrients key to hydration--were as much as 82% and 35% lower, respectively, than the listed amount."" …",9 out of 14 users found this review helpful
 smells like pipe tobacco,1,"I wanted so much to like this product! I had heard wonderful things about the tea (as you can see by the glowing reviews) but I could not tolerate the smell. I opened the bag and thought it smelled exactly like pipe tobacco. In spite of this, I forced myself to brew some. It was horrible! Saying this has an ""unusual flavor"" is downplaying the nauseating taste. I was seriously ill afterwards. If anyone knows what I can do to redeem the flavor, I'm all ears! (or eyes). I really want to salvage what I have. Thanks! …",9 out of 13 users found this review helpful
 Foodies should see how it is produced,2,"If you're going to eat something, its good practice to know where it came from, how it was made etc... [...] …",2 out of 19 users found this review helpful
 Delicious! The Original Super-Food!!!,5,"If you have never tried Millet you are in for a very pleasant surprise. Millet has been around for a very long time but fell out of favor in American diets long ago. It's a shame because millet is one of the most complete nutritional foods available. It is low fat, has low/no gluten, very low allergic - ie easy to digest making it the perfect choice for many that have allergies to other grain forms and is packed full of vitamins, minerals and essential amino acids like methione that are rarely found in other grains but critical to normal functioning. Millet can be cooked like a hot cereal with a tad of honey added in the morning, added to rice or other grains to make a pilaf type dish, ground for breads or added whole to cold cereal, muesli and other forms. This is a nice starter set for those trying it for the first time, comes in re-sealable bags and is delicious. Millet remains a major source of nutrition in many nations and for those that think they have a memory of millet but not sure where/how...it is those main little round seeds found in bird food mix. This is a clean, organic form rather than agricultural quality. Stores easily, lasts a long time, Packs a punch when it comes to nutrition. Makes a great food for emergency preparenedness since is cost effective, super nutrious and easy to cook with in a variety of forms. Toss a handful into rice to boost nutrition without the high cost, grind or add whole to bread for a delicious flavor and texture plus superior nutritional benefits. Try it - a versatile superfood you will really grow to love! …",15 out of 15 users found this review helpful
 Fi-Shock fence is strong- WARNING- please watch warning video!,4,"<span class=""tiny""> Length:: 3:29 Mins </span>Fi-Shock fence is strong- WARNING- please watch warning video! This fence will handle most wildlife with little to no prejudice, so if you're concerned with hurting or killing smaller game such as squirrels, or birds, please consider finding an intermittent hot-box! …",14 out of 15 users found this review helpful
