Title,Star Rating,Review,Helpfulness
 Disappointed in Search Engine,3,"I thought I was ordering unsweetened, since I typed ""Almond Milk Unsweetened"" in the search bar. This product came up as the #2 selection, and the price was good, so I bought it. After it arrived, I noticed that it had cane sugar in the ingredients. You would think with unsweetened in the search engine, Superstore would do a better sorting job than to have a sweetened version as the #2 choice. My fault for not looking more closely. Live and learn, the Superstore search engine isn't perfect. Since I cannot have sugar, I cannot rate the product. …",5 out of 14 users found this review helpful
 Amazing Protein Powder,5,I was so happy to find this product as I use Protein powder in many things that I bake and cook. I feel it is important to have plenty of protein in ones diet that does not include fats. It is helping my fingernails to grow and harden which is something I have been fighting. Letta …,14 out of 16 users found this review helpful
" Don't bother with this if you are an athlete, vegan or healthy!",1,"While this product works with many others I know, it doesn't work for me at all. The only reason I cite that stands out for me is I eat healthy, I maintain an active lifestyle and I get enough of rest, so in the mid afternoon when I have the 5 Hour energy drink, I still feel sleepy and I can sleep through it without feeling energetic (I work out in the morning). I'd love to hear comments from others who do have a healthy, active (vagan) lifestyle and still find this energy drink valuable. …",7 out of 15 users found this review helpful
" Very fresh, but short weight.",3,"This came packed in 4 plastic bags inside a ""Bubble Envelope"". The weight of the entire package - unopened and undamaged - was 14.2 ounces. Don't know about China, but in the USA that's well short of a pound. Not going to bother with trying to get my money back, but you need to be aware of this. …",12 out of 12 users found this review helpful
 Yummy!,5,For those of you like me who care... These yummy snacks have about 140 Calories per package and one package is too much for one sitting. Very yummy and sweet lo-cal food to snack on. …,10 out of 12 users found this review helpful
 Mexican is quite good,5,"Real Mexican chocolate of any version will be much better than mass produced American chocolate simply because the cocoa content is much higher (as w/ European chocolate). This is REAL dark chocolate w/ a little spice and sugar. I do not think it requires any additional sugar when I make it since I want the dark chocolate flavor. I use a whisk and it comes out delicious. I think this is one of the best products Nestle makes and about the only one I consistently purchase. In fact I'm going to try the powder mix version for convenience, but since the chocolate will be further processed, it probably won't be as good. However, it also received positive reviews. …",10 out of 12 users found this review helpful
 Liquid Aminos,5,"I have used this product for over 15 years. I use it to enhance the flavour of many vegetarian dishes. I also use it for fish and sushi soy sauce. My only problem with it is that I ordered this twice from Superstore in the last 4 years or so, and each time the bottles leaked during transportation. I am not sure what they could do to prevent this from happening in the future. But it is a concern. Do not order any books with it, they shipped everything in the same box, and everything got soaked with it. …",12 out of 12 users found this review helpful
 Good ingredients?  I don't think so....,2,"Let me start with a positive.... Superstore saved a lot in shipping with these syrups. If you order directly from the manufacturers web site, you will probably pay twenty dollars or more in shipping which is outrageous! Now the negatives... I was born and raised in Hawaii and the delicious shave ice there is a common treat, much like ice cream in the continental US. Sorry, but these syrups barely taste like the ones in Hawaii. I sampled the cherry and it tasted very much like cherry cough syrup, yuck! But that's not what really ticked me off. Looking at the ingredients listed on the bottle, instead of cane sugar (which Hawaii used to produce and distribute in abundance), the second main ingredient listed after water is high fructose corn syrup. Double yuck! I'll stick with the Davinci syrups which use cane sugar and to me and my kids, taste a lot better. This company needs to rethink it's ingredients, especially when they claim they use quality ingredients. …",53 out of 60 users found this review helpful
 great buy,5,"While this is described/marketed as nutritional/supplemental, I bought it to use as I would plain gelatin for cooking, e.g. in place of the ""Knox"" that you could buy in the grocery. It worked great, and for a phenomenally cheaper price. …",13 out of 13 users found this review helpful
 The world's best cold remedy.,5,"The product description calls the Orangettes ""Belgian Vitamin C."" Except for the luxury price, I'm sure Belgians must be pretty healthy with these around. They're amazing! The combination of orange peel and chocolate has long been popular, but Leonidas does it very well. The dark chocolate is very rich, not bitter, and completely covers the orange peel (which retains a good flavor and isn't overly sweet). Unlike other chocolatiers who often dip the peel only partially, Leonidas has made certain to put their chocolate center stage by using a generous portion. The result is an addictive treat because the flavors linger on the palate and the Orangettes aren't so sweet as to become cloying. I don't know if these guys are really going to improve your health, but they will definitely improve your day. In my opinion, they're worth the money as an occasional purchase and certainly worth a one-time try. The packaging is a gold box, wrapped in blue and white Leonidas paper with a gilt deep purple box. For shipping, the package was placed inside a sturdy styrofoam shell. Mine arrived within three days and looked like I'd purchased them at the store to give as a gift. …",31 out of 31 users found this review helpful
" Coconut Flour - Think outside the box, be creative",5,"I must say that for me Bob's Red Mill Coconut Flour has been my latest favorite find. Overall, I am a stickler for quality and this brand has that base covered. I have added this Coconut Flour into my smoothies with fab results. My intial reason for purchasing this product was not as a ""sub"" flour to use as baking, but rather as an easy, quick and hopefully nice tasting fiber boost. Heck, it doesn't add any sugar. Carb level is fine, fat level is fine (for my purposes). Well, nice tasting it certainly is! The texture is as fine as baby powder. Blends in seamlessly to my smoothies and now I have started to add to my homemade sauces and dressings. It adds to the smooth texture & consistency, nice subtle flavor and for the fiber boost. This product does not have a ""bowl you over"" coconut flavor. In fact, when I use quite a bit of it in my smooties, it has a slight hint of coconut ... not even enough to register on my boyfriend's unsuspecting palette. Don't rely on published recipes to harness the value of this product. Explore and do what you want. NOTE about the fiber boost: My latest research points to 35g of fiber being a target amount for daily consumption. I add a fiber boost here and there and it adds up …",122 out of 125 users found this review helpful
 I should NEVER have purchased this product!,5,"I purchased this product to make fudge with. I reasoned that I could make partial batches of specialty fudges by weighing out the sweetened condensed milk. WELL, the dispenser top on the container made this product just tooooooooo accessible. Reviewer ""Paisleymonsoon"" made it quite clear that this product had a sinister nature and that it could prove unholy to have it in your home. SO, I said to myself, ""Self, you know you don't have an addictive personality, that is for weak people, and you've never been weak."" Reviewer ""Just Smile"" also tried to warn potential buyers, but did I listen? NO! My husband is not into sweetened condensed milk (actually I have not asked him, I decided that I wanted, in this case, to assume) and I have not offered any to our pets either. You cannot share this with an animal that will eat anything, that would border on sacrilege. SO, since there is no one else to partake, and the lid bears a remarkable similarity to a delivery device, I have found that direct hits from a refrigerated bottle of it is as good as any a way to consume the mandatory amount necessary to sate my ferocious addiction. I suggest that sane, refined, civilized persons pass this product by, for the good of their own self-esteem, and for the good of their sane reputations. (NOTE: If they make the Fat Free version in these bottles instead of cans I will personally be in very big trouble!) …",31 out of 34 users found this review helpful
