Title,Star Rating,Review,Helpfulness
" Seams split, some bags slashed",1,"I had been happily using these bags for about a year, and ordered them through Superstore's subscribe and save, but in my last shipment of 4 boxes, two of the boxes had bags with weak side seams which split open when I tried to use them. Also, in one of the boxes, some of the bags were slashed or cut, even though the box itself was whole and unmarked. That's 100 bags that are completely unusable. According to Superstore's return policy, this item is not eligible for return, so you'd be out some money if you order this item and it's defective. I have contacted Superstore anyway, and also written to Biobag USA to register a complaint. …",20 out of 20 users found this review helpful
 Salt is just not salt until now,5,"the flavor of this salt is wonderful, it is light and unique. I love it. plus it has all the minerals we are missing from our refined salt that we buy at the grocers.. …",32 out of 32 users found this review helpful
" Seems like a healthy choice. . . but, it's really not.",4,"This review is for the grapefruit flavor, but I've tried clementine and pomegranate, too. I'm continually surprised at what passes for ""healthy"". I received this product to review but was already familiar with Izze sodas, as they're available at most Starbucks and now at grocery stores, as well. These are 8.4 oz cans and each can is 90 calories. Since nutritional data isn't included in the item description, I'll include them here. Each 8.4 oz serving has 10 mg sodium, 20 gm carbohydrates, and 20 grams of sugar. So, for those who believe this is a ""healthy"" alternative to sodas, I would disagree. An 8-oz serving of Caffeine-free Coca Cola Classic has 97 calories, 27 grams of carbohydrates, 33 gm sodium, 24 grams of sugar. So, really, having an Izze isn't such a healthy alternative to having a coke. You aren't reducing your sugar intake with an Izze nor will you reduce your carb intake. Yes, it's juice and ""natural"" but your body responds to sugar and carbs quite the same whether the sugar comes from juice or another source. The sugars that come from juice is fructose-- and your body responds to fructose the same way it responds to table sugar. They both cause your insulin levels to increase. Each 8 oz glass of juice has about 8 full teaspoons of sugar. So, if this 8.4 oz can of Izze soda is made up of 70% juice, you are still consuming 5.8 teaspoons of sugar. Whole fruit is much healthier than juice since the fiber has not been stripped away. Fiber moderates the release of the sugar in your bloodstream and moderates the insulin release. Sorry for the nutrition lesson. Izze sodas TASTE good-- and even this Grapefruit (and I don't care for grapefruit) tastes good. As long as one understands they aren't having something ""healthy"" when they have this sparkling juice, great-- if it's just taste you are looking for, give this a try. Sometimes, though, a pretty label and a spot on a shelf in the Organic Food store causes people to believe that what they are consuming is healthy when, in fact, it's just not. I received a case of 24 cans. My family enjoys Izze sparkling juices because they taste good and, because we have them, I don't mind them drinking them. Even though I will occasionally purchase Izze juices for my children when we're out and hit Starbucks, I never buy sugary drinks at the store. I consider these sparkling juices to be empty calories. When this supply is through, we won't buy them again to keep at home. 4 stars for taste. …",35 out of 49 users found this review helpful
 Overpriced.,1,People who spend this kind of money on belgian chocolate will likely never be able to afford a vacation in belgium. …,5 out of 58 users found this review helpful
 Tastes like powdered nothing,1,"Just had this to make a PB&J and I was really just eating a jelly sandwich. I guess it would be ok to mix into a smoothie (maybe), but I didn't think it had any flavor at all. …",9 out of 14 users found this review helpful
 Works for spiders! Follow directions carefully.,4,"The placement of these traps is key to their success. As per the instructions, if you don't see anything in the trap in 24-72 hours, move the trap. If you do see something within that time frame, place more traps nearby as this is likely close to an ""infestation"". I'm not really sure how well these traps attract bugs and spiders. At one point, there were several stink bugs congregating just inches from one of the traps; they showed no interest in the trap, choosing instead to discuss politics and global warming. I really stress that placement is critical. I have found that putting these in dark corners and under things where creepy crawly creatures like to hide tends to net the most kills! …",12 out of 12 users found this review helpful
 This is Cassia cinnamon and it has been BANNED in Germany,1,This is Cassia cinnamon and it has been BANNED in Germany for liver problems associated w/ it. This is because Cassia Cinnamon contains very high levels of coumarin which could pose health dangers. Coumarin in too high doses can even damage the liver! …,10 out of 12 users found this review helpful
 Love my fake sugar...,5,"Splenda...aka...sucralose To be clear, I do believe this is not the same SIZE bag you can readily pickup in your local supermarket. The local Walmart, Target, Publix and Albertons bags are of the 9.7 ounce variety, not this huge gigantic bag. So this is in essence, two of those bags for this price. Pretty even I would think. I love this stuff and it for all things that need sweetening. I put it in coffee, a little in my high fiber cereal, sometimes in high protein smoothies, sometimes to sweeten my green tea, and just about anything else I can make that needs extra sweetness. I don't bake yet so would think I need the bake friendly version. ;) …",16 out of 17 users found this review helpful
" Whey Low Type ""D"" Granules Rating.",3,"This is a good product and meets all of the promises expressed by the manufacturer. I thought initially that it had the same sweetness as sugar, but for some reason I found myself using more of it than I would have used refined sugar under the same circumstances. I don't know if it's because of the very fine granules (much finer than table sugar), or if it just wasn't really quite as sweet as table sugar; it's hard to say. I doubt I will purchase this product again unless it comes down in price. The price seems reasonable until you factor in shipping charges and, again, the fact that it goes so quickly. I purchased a 1 lb. bag and it only lasted for about 10 days. The same amount in table sugar would have lasted a month or longer! I got it to bake with and to use in my coffee but it went so fast I never got the a chance to bake with it! I have used Suzanne Somers' ""Somer Sweet"", made from a Chinese fruit, so it's a safe artificial sweetener and it's 5 times sweeter than sugar. I found it to be much more cost-effective than the whey low because the price is comparable but it lasts a very long time. I went back to that for my coffee. I have not baked with that product yet, although the manufacturer says that it works beautifully in baking. Hope this helps. …",14 out of 18 users found this review helpful
" It's not coffee, but I like it just as much as coffee",5,"I bought a bag of Mediterranean Java at my NFS yesterday to try, and I think it tastes great with the same ""mouth feel"" as coffee. I even get a bit of a coffee head buzz from it, but it has no caffeine. I had been using those instant grain coffee substitutes like Roma and Cafix, and they are kind of watery with a taste that is no better than just OK. The difference is that with those instant substitutes, I am fully aware that I am depriving myself of real coffee, but the Teeccino is just something good and different, but not a sacrifice. I just ordered a 3-pack of Teeccino in 11-oz bags from Superstore since I plan to drink this stuff as long as they keep making it. With Superstore's lower price, free shipping, and no sales tax, I save about 33% over what it costs to buy it locally. Thanks, Superstore. ETA 4/19/2010. I ordered the $12.95 (includes shipping) sample pack from the Teeccino website and got it two days later in TN from CA. It includes packs of all ten varieties and each pack makes a quart of full-strength brew. Some of the flavors I really didn't like, so it was a lucky accident that I randomly picked my favorite of all ten, Mediterranean Java, the first time I bought an 11-oz bag. I don't like most flavored coffee, so I didn't like flavored Teeccino any better, but that is no slam against Teeccino in particular since some people love something like Amaretto in a hot drink. Anyway, my advice is to buy the sampler, then get your 3-packs of whatever you like best from Superstore. …",12 out of 14 users found this review helpful
