Title,Star Rating,Review,Helpfulness
 Taste Test  Wins Approval,5,"<span class=""tiny""> Length:: 1:11 Mins </span>After initial suspicion of this new flavor Whiskas Temptation, my cats agreed it won their seal of approval. Highly recommended. …",26 out of 26 users found this review helpful
" Makes crazy yummy hot cocoa, chocolate sauce,  and nice for coating frozen treats",5,"I bought this because I wanted to try using it for some new frozen and dessert treats (using raw agave and fruit). But the first thing I made after getting it a couple days ago is hot cocoa, and it was marvelous. When I opened the reclosable pouch, the scent was heavenly. It mixes beautifully (no floating gobs). Tastes richly chocolatey. I also made an organic chocolate dipping sauce with some organic virgin coconut oil. YUM! Now that I have two pouches of this lovely, fine powder, I am eager to try it in recipes (including smoothies, shakes, raw pies and frozen treats that I've gotten used to from a delivery service here in Miami). I definitely recommend this for chocolate lovers who want something less processed, organic, and very tasty for assorted uses (and I really like that it's reclosable). …",14 out of 16 users found this review helpful
 faulty packaging and unresponsive customer service,1,"I ordered this product because it was organic and easy when out and about with my baby. However, we I received my order, one of the pouches I noticed had been punctured and was moldy. I threw it out thinking it must have been a fluke, however I ended up with another punctured pouch (that wasn't moldy, thank God) because I fed half of it to my baby before I realized it had been punctured. I was disgusted and concerned that my baby had eaten it. I went to the companies webpage, found no phone number so I emailed them at a provided email about the packaging issue, and never heard a peep out of them in response to my concern. I was kind and undemanding, just notifying them of the issue and they didn't even have the courtesy to respond. I will not purchase Plum organics again. I will stick to Happy Baby or Sprout. …",8 out of 12 users found this review helpful
 Not as rich and satisfying as I thought,2,"Not really sure what I expected, but since I like Ghirardelli chocolate, and I like hot chocolate and hot mochas from coffee shops, I thought I'd like this product. Unfortunately, despite following the directions and making this in milk, it's not as rich and satifying as I hoped. I hate to say it, but I think Swiss Miss mixed Instant coffee tastes better than this. That's unfortunate, because this is a four pack of cannisters and I'm only half way through the first one! …",4 out of 13 users found this review helpful
 It's okay.,3,"This Nishiki rice is pretty much the standard American medium grain rice that's not so bad when it's first cooked. It's until you eat premium quality rice like tamanishiki and koshihikari that you'll know Nishki is a sub-par rice sold anywhere else. If you want QUALITY sushi it starts with the rice. Nishiki is not something I would personally use. You'll know the difference right away with the texture. But of course, preparation can make a huge difference. Wash your rice and let the rice sit in the bowl for 20 minutes to soak. Re-rinse and measure the water again and turn on the rice cooker (or the pot if you're cooking manually). If you don't have a rice cooker though I would get one. It's worth it and very cheap for a simple rice cooker. Feel free to read my review on tamanishiki rice. …",9 out of 13 users found this review helpful
 Spoiled on arrival,1,I sent this to my folks for Xmas. They called and said the meat was bad and the crackers were all stale and crumbling. They threw it away before I could get with Superstore and make it right. …,11 out of 14 users found this review helpful
 Doesn't Work For Our Family,1,"I bought these wipes a month ago and used them every day for a week before tossing them in the trash. We live in a wooded environment and there are areas where water stands for awhile after it rains. Mosquito's are everywhere and our only break from them is during the Winter season. We've tried everything and the only two things that work for us are full coverage clothing and the dark green spray bottle of OFF Deep Woods Repellent. For these particular wipes, we used one wipe per person before going outdoors. Mosquito's began attacking us immediately. We returned indoors to use more wipes in case one wipe per person wasn't enough. The mosquitos still attacked. So we returned indoors to shower up and apply our anti-itch bug cream. I continued to go out every day for the rest of the week using these wipes and the same thing kept happening no matter how many wipes I used. My youngest is allergic to Mosquito bites so it's a big deal that we have a good repellent. She's been to the hospital for mosquito bites (how we found out she was allergic) and has to be put on antibiotics to prevent her skin from becoming necrotic. Our Pediatrician said that while there is a lot of debate on whether to put Deet containing products on young children, she suggests doing so carefully and properly which we have done. Once I tossed these wipes, I purchased OFF Deep Woods Repellent Spray. It's in a dark green bottle with an orange pump top. That product has worked excellent for us and my youngest hasn't been bitten. I think the idea of wipes is nice for a few reasons but we're going to stick with the bottle of spray. These wipes may work for others but they didn't work for us. …",13 out of 14 users found this review helpful
 Declining quality  of Taste of the Wild cat food,3,"I just realized that whole chicken has been deleted from the ingredients' list and that only chicken meal is used. The protein content has also gone from 45% to 42%, which still sounds good, but I wonder how much of this protein is actually from meat. Cats can only assimilate meat protein. I have decided not to use this food for my cats anymore. …",23 out of 31 users found this review helpful
 Superior product!,5,"I have just recently begun using VCO for nearly all of my cooking. After purchasing two books on the benefits of coconut oil, I have purchased several different brands of oil. The Nutiva Organic EVCO is by far a superior oil with a delightful flavor. The price from Superstore if you are a Prime member is the best I have found for this quality of oil. I began eating the oil mixed in about 1/2 cup of cottage cheese because I read on a forum that cottage cheese has properties which help the body assimilate the oil. Since then I have expanded to many other uses. I use the oil to sautee garlic, onions, peppers, etc for all of my soups and stir frys. I spread it on toast and add it to my corn bread. In just the first week of eating coconut oil regularly I noticed that my chronic aches in my joints and muscles subsided. My skin is smoother and blemishes began to disappear. I began using it as a topical ointment on my hands, feet and face along with knees and elbows. It is a much better skin conditioner than almost anything else I have used. I found that it also works great as a conditioner for all of my wooden cooking utensils and I rub it into my cutting boards to condition them. It is far superior to mineral oil! I have introduced the oil into my husband's diet also. He has been a Type II diabetic for about 15 years and just turned 77. He is beginning to notice positive benefits also. He particularly has noticed more mental acuity. He adds the oil to his morning cereal and spreads it on his toast and really enjoys the flavor. I am so happy to have found this wonderful Nutiva oil and appreciate its many benefits. I find it kind of addictive. I now look forward to adding the oil to more and more foods and it seems to make nearly everything, including eggs, soups, stews, casseroles, muffins and breads more delicious. I highly recommend the Nutiva brand of Organic EVCO for a huge variety of uses. To those who think it has too much coconut flavor - well, I guess you can't please everyone. Try it and decide for yourself. The health benefits are worth it! This oil has given me a new energy and improved my health so positively that I would recommend it to everyone. The only downside I can mention is the plastic container. It would be better if it were packaged in glass, but hopefully all those anti-bacterial, anti-fungal and anti-viral properties of the oil will negate the use of a plastic container ;-) …",17 out of 18 users found this review helpful
 Looks are deceiving!,2,"I purchased this as a gift for a family member. I've seen this hot chocolate in stores but I was drawn in by the package, the fact that it all came packed in one neat box. Unfortunately when I received it, this was not the case. I literally received single packets of hot chocolate minus the box, any box! I have nothing but great things to say about the quality of the product itself, this collection of hot chocolate is yummy! I'm just upset at the fact that this was supposed to be a gift and because of horrid display I had to purchase boxes to neatly pack it all in. So not only did I pay $25 with shipping, I now had to spend an additional $3.50 for a box. Not a great value if you ask me. The packets are delivered loose, so why not say that on the site? I think a heads up was in order here... …",18 out of 23 users found this review helpful
 Cheaper Substitute FOUND!!!!,2,"Nothing wrong with the sugar besides the fact it is so expensive, and doesn't last very long but, after fun and time taking experimentation I have found a perfect and cheaper substitute, it's called ""Turbinado Sugar"" And I found some at the Whole Foods in St. Louis, but I would imagine they sell it at all Whole Foods. They sell it in bulk, and it's 1.99 per pound. So in comparison to what you buy in the store or find on Superstore (after shipping), 1 pound of Teavana Tea costs $13. For the same $13 you can buy 6.5 pounds of Turbinado Sugar. And you use it in the same ratio that you use the German Rock Sugar, so you get 6.5 times the bang for your buck …",34 out of 49 users found this review helpful
 Great dog food for dogs with digestive problems,5,"I originally bought this as a replacement for Science Diet's I/D as it was always much more expensive than anything else out there. I/D was also more expensive than Newman's at my local vet's office. I have had a ton of issues getting my dog to accept other dog foods in the past. We tried pretty much every brand that you can buy in pet shops and always had problems with my dog scratching or having her ears get bright red. We found out the problem after one of the cases where she almost went into renal failure after eating her Milkbone treats. We needed something organic without a lot of beef in it. While this one does have some bi-product for protein, it doesn't seem to bother my dog at all. She also has normal stools every time which wasn't the case even with the I/D. My dog hated the I/D. She would often leave a good portion of it on the ground or in the bowl and rarely ate it in its entirety. With the Newman's own it is night and day. She scarfs it down in less than a couple minutes and usually eats a bowl in one sitting. It seems like she loves it from the way she eats it. A couple of the reports from reviewers originally scared me about the reports of scratching which was exactly the problem I had with other dog foods. I gave it a try and my husky has never had a problem since and she has been on it for almost three months now. My husky has always had problems with digestive issues and this seems to be one dog food that she likes and does not have problems with. On a side note, I wish Newman's offered a bigger size bag. I have to order these all the time due to the 12.5 pound bag. My husky kills a bag in roughly two weeks due to her size. It still works out being cheaper than the $50 bag of 17 pound I/D I was ordering so I'm still happy with it. Science diet was sending me to the poor house. …",12 out of 12 users found this review helpful
" smooth, soft and tasty",5,"I've been using Satin Ice for a year now on my cakes. I purchase it from local bakery supplies stores as well as online. It is nice and smooth, soft and pliable. It doesn't require much kneading and tastes like vanilla, a bit on the sweet side though. If old (over a year), it will taste rancid and be a bit hard but can still be rolled out. Wilton brand rolled fondant is gross tasting and not as soft and pliable. Marshmellow fondant is more pasty tasting and gummier. …",23 out of 23 users found this review helpful
 TASTE AWESOME!!!,5,"I LOVE these lollipops, and have never tried a flavor I didn't like. I definitely appreciate the lack of high fructose corn syrup and artificial colors when I'm looking for an occasional treat to satisfy my sweet tooth! There is a nice mix of flavors, but for those who are picky, they are not evenly distributed. Of the 330 lollipops I received in my 5-lb. bag, 64 (19%) Tart Sour Apple 58 (18%) Googly Grape 39 (12%) Mango Tango 32 (10%) Strawberry Smash 28 (8%) Ginger Zest 25 (8%) Wet-face Watermelon 24 (7%) Pomegranate Pucker 22 (7%) Cheeky Lemon 17 (5%) Orange Squeeze 11 (3%) Blood Orange Cocktail 8 (2%) Very Very Cherry 2 (&lt;1%) Tooberry Blueberry …",223 out of 228 users found this review helpful
 bad product,1,I have purchased this product from local stores and have purchase the fries from Superstore. These chips that were delivered are rancid. I can't even stand the smell myself. It now is in my trash can! DO NOT BUY THIS PRODUCT FROM Superstore. …,13 out of 13 users found this review helpful
 Great!,5,"Hi, we loved it! I've been cooking gluten free for 14 years and my husband says it is the best ever. Here are the ingredients. Sugar, Rice Flour, Potato starch, Cocoa processed with Alkali, Tapioca Starch, Leavening(backing soda, sodium acid pyrophosphate, monocalcium, phosphate), Salt, Guar Gum. May contain Soy ingredients. Cake was very moist and would make a great base for other kinds of cakes. German chocolate, coconut, preline, etc. …",18 out of 20 users found this review helpful
 Pretty nice,4,"The product consists of an approximately 10 inch (25 cm) long piece of meat with 1 or 2 smaller (approx 1 1/2-2 inches, 3-5 cm) pieces thrown in. The meat is about 1/4 inch (6-7 mm) thick and comes in a fairly easy, peel open package. Taste is good though on the salty side (it carries more than 1/2 the daily recommended amount of salt). It does not actually taste like steak, just jerky, but the meat is pretty tender and I didn't feel like I was wrestling with shoe leather. I appreciate the fact that the pepper bits are not ""loose"" like some other jerkies, so crumbs are not much of a concern. Per the box, store in a cool, dry place. Nutritional info: Servings per container: 1 Calories: 120 Total fat: 2g (3%) Saturated fat: 1g (5%) Trans fat: 0g Cholesterol: 50 mg (17%) Sodium: 1360 mg (57%) Total carbohydrates: 4g (1%) Dietary fiber: 0g Sugars: 2g Protein: 22g …",18 out of 18 users found this review helpful
 Worst coffee we have ever had!,1,I made a mistake ordering this (Thought i ordered Thai tea) but wanted to give it a try since i had it. I made the first batch and threw out the rest. My wife and i agree - very bad for our taste. If you gave it to me and did not tell me what kind of drink it was - i am not sure i would guess it was coffee. …,3 out of 17 users found this review helpful
 PET FOOD RECALL WORRIES?  NO PROBLEM WITH NEWMAN'S!,5,"Upon the initial pet food recall news, I immediately began my investigation into the healthiest food choices for my pets. Although I am already diligent as a pet parent of eight, and none of the foods we use were recalled, I still felt I wanted to go even MORE natural. In doing this research, I found out that not only does Newman's company make salad dressing, as we all know, but ALSO a VAST variety of human and pet treats as well! :) I got a great deal through Superstore on this pack of six bags, so I got two flavors and sizes for my dogs. They are ALL natural, and when you touch them yourself and feel the texture, and see the actual oats and cheese or whatnot for yourself, you will be so happy you are feeding them to your pet instead of **** food. People have no idea just how awful most name brand pet food is and that it is really like the equivalent of feeding junk food to their kids for every meal. But it's not our faults when pet food companies are abusing our trust. Get these treats. You and your pets will be healthier for it . . . physically, mentally, spiritually. …",33 out of 34 users found this review helpful
