Title,Star Rating,Review,Helpfulness
 A favorite,4,"Bought this for my husband, it's his new favorite. He likes a really dark 11 oz. cup of coffee so I always get Extra Bold varieties for him. Some of his other favorites are Green Mountain's Dark Magic, Timothy's Midnight Magic & Rainforest Espresso. …",12 out of 12 users found this review helpful
 Hard Salami Lover,5,"Use to pick up at the market but couldn't fin. Ordered on line , had quick delivery and the Salami is the same great product. Great on crackers with a slice of pepper cheese and dill pickle. YUM! …",10 out of 12 users found this review helpful
 Poor KCup manufacturing and OK coffee-- UPDATE,1,"I received this last week and was surprised that there were coffee grounds all over the Superstore box. I thought it might be one of the kcups inside had broken and that was the case but it appeared that none of the kcups inside were damaged. That being said the outside packaging looked promising, great design. Overall I have been underwhelmed by the quality of the coffee. It tastes old and weak. Plus the Kcups look like they were hand done and don't have the uniformity I would expect from a professional Kcup manufacturer. I've ordered multiple different brews from the Brooklyn Bean Roastery so I'm hoping some of the next versions will be done with higher quality. While it isn't my favorite coffee by any means it is drinkable and I'm going to try different size cups to see if I can get it to be a bit more bold and rich. -----UPDATE: So I finally received the rest of my order Fuhgeddaboudit and Cyclone. All of these have been less than average. The kcup packaging is flawed in each case I received. I also dislike all of the different coffee styles. Each one tastes like the grounds are dry and stale. Although I'd like to blame quality control I really think the coffee itself is just bad. Either way I will definitely not be buying coffee from this company again and I would warn everyone reading these reviews to stay away as well. All their 5 star reviews are from people that don't have verified orders. I wasted my money... don't waste yours. …",7 out of 15 users found this review helpful
 Placebo,1,"My girlfriend and I decided to try 5-hour energy because we both like Red Bull but didn't like the ""crashing"" effect it can have after a little while. First off, Superstore's price is absolutely ridiculous. You should be able to get a 24 pack of this stuff for around $33 (at Sam's, etc.). Secondly, this stuff tastes gross (we had the berry flavored...more like vomit berry favor). Thirdly and MOST importantly: it didn't do anything except make us actually more tired. We couldn't stop yawning about 20 minutes after shooting our drinks down. I've read the negative reviews that other people have written...believe them and save your money! The positive reviews I am convinced are by people who are affected by the placebo effect. They think they should be more awake, so they ""feel"" more energized... …",6 out of 13 users found this review helpful
 This stuff really works!,5,"Deer Off really does keep deer, woodchucks and rabbits from eating our garden plants, shrubs and trees. It works winter and summer in our semi-rural southern Wisconsin location. Rain will wash it off, but usually applying it every few weeks does the trick. I recommend using the concentrate. Keep the bottle in your refrigerator. No, it won't make your 'frige stink! We mix it up as needed and spray it with an inexpensive plastic pressurized sprayer. Diluted concentrate in the sprayer does not spoil, but will freeze in the winter as it is water-based. The concetrate seems expensive, but it's much cheaper than buying the pre-mixed version. Just a light application on each plant is all that's needed to be effective. …",14 out of 14 users found this review helpful
" A good, supermarket  shelf  romano",3,"most of the romano you find at the supermarket is made from cows milk and of course, this is not romano.This product,while a little dusty in texture,is made froms sheeps milk,as all romano should be.That also means it does not contain the casein you get from cows milk and which clogs the arteries.The flavor(with some of the perservatives in it) is okay but not something to write home about; but it is decent and I would buy it again in a pinch. …",13 out of 14 users found this review helpful
 Yum!,5,I was very happy with both the caviar and the company. The shipment arrived next day well packaged and with wonderfully reusable freezer packs. The caviar was fresh and extremely tasty. I would certainly order from them again. …,11 out of 12 users found this review helpful
" Get educated, save $",1,"Even at $6 per canister, this product is inexplicably overpriced. Let me explain why: Intro to Oats 101--Oats, in whole form, are known as groats. In an effort to cut down on cooking time (or eating time, for those on the run, who don't have the time or patience to chew @mouthful 20-30x), oats are refined into the following: -steel cut oats--cracked into two or more pieces -oat flakes--flattened with an oat roller -oatmeal--same as flakes, but parboiled -instant oatmeal--more processed than reg. oatmeal -oat flour--milled into dust, for baked goods or as a thickening agent. This product fits into the first catagory. Their claim of ""guaranteed uniformity"" is a coined phrase, meaning each cracked grain is the same size, a gourmet characteristic. All this being said, I am not aware of oats from Scotland or Ireland having any magical or mystical quality, outside of marketing hype or myth. Truth be told, you could go to any health food store with a bulk bin (one sign of a conscientious health food store), buy whole oats, certified organic, for about $2 per lb., and crack your own oats with a grain mill (Corona brand, one time investment, about $70, lifetime expectancy), or in a blender. For those more ambitious, you could cook them whole, which involves soaking them overnight, then simmering for about 90 minutes. Do not be put off by the cooking time, it is unattended, with a flame deflector. Cooking becomes a chore because of prep time, not the time on the stove. Why whole? Because any time you grind or crack a grain, there is nutrient loss and, to those open to more estoteric models, a loss of life force (a.k.a. ""chi""). I did buy this product, and as connoisseur of oats, I was not impressed, did not give the same energy boost as others. Did not taste fresh, either. Now, onto an advanced concept: if you truly want the ""Rolls Royce"" of oats, there is a brand called ""Really Raw Oats"". Why is this? Because the oats commercially available are partially steamed to protect against rancidity (oats are about 10% fat, albeit an exceptionally healthful fat). How do I know this? Because a truly raw grain will sprout. Attempts to sprout other oats have been fruitless. The Really Raw Oats carry a price tag of about $11 per lb., but are worth it. Conversely, the product here, in my opinion, does not command the price point it seeks. p.s. the best TASTING oats I had came out of Canada--when you dry-roasted them in a pan, it took on the aroma of vanilla--BLISS! Haven't seen them, however, since the mid 1990's. I purchased from Lynn Paterson, who was pictured in David Sergel's fine book, ""Zen Shiatsu"" Bon Appeite, Good Health and Caveat Emptor -Andrew …",29 out of 37 users found this review helpful
 the best  organic food you can feed your fur babie,5,"since we began using this several years ago our senior dogs raely need to visit the vet. When we were feeding a well know premium petstore brand we were there at least 1 time every six weeks. they love the taste of newmans it keeps their tummy in tip top shape. NO more food alergies. No more vomiting, Made with bells & evans chicken the same chicken sold at whole foods & other organic food sellers. If its good enough for you, it's good enough for them. All Mr Newmans profits go to animal shelter and rescue organization. Give this food 12 weeks see the improvememnt yourself. …",14 out of 17 users found this review helpful
" Not the greatest, but not the worst either.",3,"I drink espresso (moka) daily, and go through a 250g/8.8oz brick in about 2 weeks. In my opinion, this isn't the greatest blend from Lavazza that I've had, but it's not the worst coffee I've had either (it definitely beats the drip coffee I'd otherwise get at work). It's a 70/30 robusta/arabica blend, a dark roast with a fruity though noticeably bitter finish (but not as bad as Starbucks or Peet's coffee). The Lavazza Espresso (black tin, 100% arabica claimed) tastes better than this blend, but after having tried Illy's moka grind, the different blends from Lavazza, Kimbo, Segafredo, and also blends from the local coffee roasters, I actually think that a robusta/arabica blend works best for a moka pot; just not this one. Overall, I'd say that I got what I paid for, but I didn't get what I wanted and I was seduced by the 93 or so 4/5 star reviews for this coffee. I'd really give it a 2.5 or 3 but then again, all taste is subjective, That being said, this is a reasonable coffee (considering taste vs. price), but I'll probably switch back to my regular (and unfortunately more expensive) blend. …",16 out of 19 users found this review helpful
