Title,Star Rating,Review,Helpfulness
 The Premier Hotsauce.,5,"I first ran across Sriracha (and am still uncertain how to pronounce it) while eating at a Vietnamese restaurant in California. It was given to me with a seafood entr&eacute;e and I found that I kept squeezing the bottle and tasting the sauce separately with my fork. Its flavor is absolutely amazing. Yes, the other reviewers are quite correct, it is not a conveyer of great heat, but its texture and flavor are incomparable. I brought it back with me to Illinois and have about 6 of them in a cabinet--just in case I ever run short. I've turned at least 5 people onto it and now use it with chicken, pizza, and even eggs on a daily basis. It is exquisite and I've very glad to have made its acquaintance. …",31 out of 31 users found this review helpful
 Keurig K-Cups Cause Keurig Coffee Maker Problems,1,"We are on our third Keurig Coffee Maker. The original model has worked well for three years, although it's internal timer has given out. (We just turn it on and off) The second and third machines were the B70 Platinum, and worked well for about 9 months, at which point they either refused to pump water through the K-Cup altogether, or ""short cupped"" us by pumping some of the water back into the reservoir. Keurig replaced the first, and the replacement began to act up in December. After two hours on the phone today with both Keurig and Green Mountain Coffee, their K-Cup division (Timothys, Tullys, Newman's, Caribou, etc.) it turns out that some K-Cups get ""domed"" because the ""coffee is so fresh."" (The dome is apparently caused by gases emitted by the coffee grounds, creating a slight overpressure - bold coffees appear to be most susceptible to this phenomen.) When a ""domed"" K-cup is placed in the machine in accordance with the manual, however, the upper needle, which includes the water channels, can be clogged by grounds forced up into them by this internal overpressure condition. Keurig claims to have just discovered the problem and to be developing a solution, but in the interim, they advise puncturing the bottom of a ""domed"" K-Cup first by forcing it down on the lower needle before closing the top. If the machine is already clogged, their recommended technique is a paper clip to ream out the water channels, then running water (without a K-Cup) into a measuring cup to verify that the various cup settings are producing the correct volume of water. (None of this is addressed in the manual.) We've been buying the K-Cups from Superstore in bulk because of their good price, but have lately had two boxes of mostly ""domed"" Timothys Extra Bold Rainforest Expresso, which seem to have caused our difficulty. (Keurig claims that they've not had any problems with the smaller 24 count boxes which they market directly.) There is a ""best used by"" date on each K-Cup, and most of our ""domed"" K-Cups seem to either approaching or beyond their use by date, so ""caveat emptor"" when buying in volume from Superstore and other quantity purveyors of K-Cups, where the boxes may spend more time in the warehouse than otherwise . . . . …",36 out of 46 users found this review helpful
 Fantastic chips!!!,5,"I want to start out by saying that i thought at first that a bag with only 120 calories and 4 grams of fat (no saturated or trans) for every 20 chips was going to taste like ****. I must say that not only was i wrong, that this is my favorite BBQ chip on the market today. They are light and you cannot taste any fat or grease after eating them. That's because they aren't baked or fried, just popped as their name suggests. These chips are very easy to dip as well. FANTASTIC PRODUCT! …",33 out of 35 users found this review helpful
 Anecdotal evidence was too true for me!,5,"I drank 3 cups brewed with 2 tea bags each of this tea for the last few months of my pregnancy. The amount of time I spent pushing my son out totaled 5 minutes. My midwife had said there were lots of anecdotal reports of raspberry leaf tea causing easier labors but I was skeptical. Obviously, my experience made me a believer! I found this tea's taste to be no different from the more expensive brands. And I appreciate that the design of these teabags is less wasteful by not using strings, tags, or staples like most teas. …",11 out of 12 users found this review helpful
 Not so healthy chemical additives,1,"This product contains yellow prussiate of soda, an anti-caking agent that is a regulated chemical that seems to be a concern when taken in high amounts. No surprise as it contains cyanide. It also affects what you can do with it in terms of pickling and brining. The USFDA CFR Title 21, v6 Sec 573.1020 regulates it in the following way -- notice that it doesn't say HUMAN consumption: The exact wording in the Code of Fed Regs is ""Yellow prussiate of soda...may be safely used as an anticaking agent in salt for animal consumption at a level not to exceed 13 parts per million. The additive contains a minimum of 99.0 percent of weight of sodium ferrocyanide decahydrate."" I bought this at the grocery store and am throwing it away. It may not be ""much"" in terms of contaminants from this single product (altho they COULD use food grade diatomaceous earth and have the same ""anticaking"" effect), but given we are being bombed with contaminants like this from all sides in our foods, every little bit of avoidance seems like the smarter option. I recommend you do not buy this salt -- look for Kosher salt options that do not have additives. If your salt cakes, you can easily crush it and add a spoon of diatomaceous earth (food grade) and mix it well -- this does a good job as well. The ""convenience"" of free-flowing kosher salt is not worth the added chemical ingestion... …",10 out of 12 users found this review helpful
 A Great Cup of Joe: A Saeco Vienna Plus Super-Automatic Espresso Machine Review,5,"We owned a Saeco Vienna Deluxe since January 2004, but decided to purchase a newer model in September 2010. The Vienna Deluxe served us well for six and a half years, but was beginning to show its age. The Saeco Vienna Plus is the updated version of the Vienna Deluxe. Saeco's Vienna Plus super-automatic espresso machine is simple to use. Add up to 57 oz filtered cold water to the reservoir, up to 12 oz beans in the hopper, and then turn the machine on. While warming up, adjust the volume dial for a 1 to 6 oz pour. Once ready, press the coffee button once to make an espresso or twice for a double shot or two espressos. If a latte is desired, press the steam button after the espresso has finished brewing and turn the steam **** to activate the pannarello to steam the milk. Turning the steam **** without pressing the steam button will produce hot water from the pannarello instead. The perfect espresso may require adjusting a couple dials in the hopper. A strength dial controls the amount of grounds used per cup. A second **** controls the grind's coarseness. These settings are typically adjusted once then left alone if you chose to alter the factory setting. The factory settings work well for us, so we didn't adjust these controls. Maintaining and cleaning the Vienna Plus espresso machine is just as simple. Cleaning consists of a weekly (or after every 15 pucks) wipe down of the machine, rinsing off the brew group with warm water, and emptying and washing the drip tray and grounds drawer. Incidentally, the used coffee grounds are beneficial to soil when spread out in the gardens or lawn. Once every three months, running descaler through the boiler keeps the inner workings in good condition. A common complaint about Saeco Vienna espresso machines is the outer plastic cabinet. The durable plastic cabinet was not a problem for us on the old machine, as it didn't chip, crack, or break with normal use. The Veinna Plus uses the same plastic material for the outer cabinet, and is probably used to keep the cost down. The internal workings, like the stainless steel boiler, are hidden from view and use more expensive materials. Another complaint I've read about is the grinder getting clogged. Our local coffee shop advised us not to purchase oily beans like many flavored coffees. If you enjoy flavored coffee, add syrup to the cup instead. Choosing the right beans, and regular cleanings has kept us from experiencing this problem. Compared to the Vienna Deluxe, the Vienna Plus super-automatic espresso machine has an updated look, but operates the same and is similarly sized. However the Vienna plus is quieter, and the pannarello has been improved for easier and more consistent frothing. Ultimately, the Vienna Plus super-automatic espresso machine is simple to use and maintain; plus produces a great tasting espresso and Americano. If you're looking for a fully automatic espresso machine, this one is definitely worth considering. PROS: Fresh quality coffee made at the press of a button Makes consistently great tasting coffee/espresso Simple to use Easy to clean/maintain Biodegradable waste is great for the garden CONS: This espresso machine is sure to spoil its owners Cannot handle large quantities quickly …",25 out of 27 users found this review helpful
 It's okay...,3,"I love soymilk and thought this was a good way to save on $$$..however after a few weeks of trying this product by adding to coffee/tea (which is my primary use of soymilk), I can't drink it anymore.. The flavor is a little too ""strong"" for me, i think it tastes more like Vanilla rather than Plain...(can't stand vanilla) Will go back to buying liquid/fresh soymilk. …",14 out of 14 users found this review helpful
" Average flavor, but....",4,"I try to support anything USA made and especially businesses that are ""doing the right thing."" IMHO this honey has so special flavor or texture, in fact it crystallizes even when stored unopened. But I like the fact that it supports bee populations in a healthy locale. With the plight of the declining bee as it struggles to survive we need environments such as this to ensure the bee and our agriculture systems survive. So for that reason and since it is raw and unfiltered, I will continue to buy this product. Other honeys you may want to try that are sold on AMZN are Cal's Tupelo raw honey made in GA (incredibly good and smooth), and outside of the US consider Manuka Honey from New Zealand (amazing health benefits) and my very favorite is Bernard Michaud 1000 Flower Honey from the South of France. It is very expensive but truly heavenly and worth the price as a special treat. I use this one solely on toast or pastries or by the spoonful. At Tropical Traditions I buy their Canadian organic raw and unfiltered honey that in order to be somewhat cost effective, I buy it in a 15# pail that lasts a year. I use honey mainly during the fall and winter for constant tea sweetening (yes. I gain a few pounds) but I rationalize it's healthier than organic sugar and it supports bee farmers. …",19 out of 26 users found this review helpful
 One of my favorite K-Cups,5,Great taste with just a hint of toffee. Superstore is offering this 50 pack for far less than any retail store. Gotta love Superstore! …,13 out of 15 users found this review helpful
" This is NOT DECAFFINATED COFFEE, Green box doesn't mean Jack",2,Green Mountain now colors the box light green but this product is caffeinated. Wife got Snookered caused she thought Medium roast didn't have caffeine; just cause the box was light green. Don't you get fooled too. Coffee had a bitter taste had to put MORE French Vanilla creamer in it to make it have a smoother taste. ( that was medium roast) Going back to Newmans Medium roast Decafe..by Kuerig. …,2 out of 18 users found this review helpful
 A Family Favorite!,5,"I'm always on the lookout for meals that are palatable to my toddler and me and my husband. This product passed the test. My version involves beef broth, a can of diced tomatoes, and whatever veggies are in my crisper that particular day. Plus, one cup of this soup mix feeds our whole family with leftovers so one package goes a long way. …",34 out of 36 users found this review helpful
 Great cup of coffee,5,"I decided to give the San Francisco Bay Rainforest Blend Organic Arabica onecup a try this morning. When I open the box I notice a similar smell as the Fog Chaser blend but not nearly as strong. Oddly I find the description on the Box exactly the same as that of Fog Chaser. Their Website shows this as Reguler Full city Roast and describes it as follows : Our certified organic, Rainforest Blend is an artful mix of coffees from Colombia, Mexico, Guatemala, and Indonesia that produces a smooth, yet full-bodied taste with lively acidic notes. The onecup brews perfectly in my B70 and like it smelled befor brewing produced a more delicate cup than the fog chaser but still very flavorful when brewed. Maybe this is the same blend of coffee beans only roasted alittle lighter? The wife and I tend to favor the Dark Roast extra bold Kcups and on occasion Medium roasts as well. This Rainforest Blend is alittle light for me but it's really flavorful and wins me over all the same. So far I'm really liking these offerings from Rogers Family company and would purchase them again if the price remains competitive to Kcups. I was originally concerned by the fact they are not individually sealed for freshness. The wife and I normally drink 2 cups a day so we can polish off a box of 12 in three days once opened so the coffee does not lose much freshness. The downside is we need to drink only these for three days in a row instead of mixing it up depending on how we feel each day as we currently do with Kcups if we want to keep them as fresh as possible. …",78 out of 81 users found this review helpful
 Fun to make!,4,Ok So I saw a Video of this online and I was like Dang I really want to make this at home. So I bought it and Wow the shipping is fast. I've bought things from different countries and this shipping is fast considering that it's from japan. Well let me tell you about my experience with this candy. Making it is fun it takes about 10-15 mins. to make it and you can get the instructions in English from [...]. The best part was making the fish eggs. The texture of the fish eggs is cool because it is like a skin around the egg and liquid in the center. The rice smells like Sour apple and the fish eggs were sweet. The taste of the Fish gelatin (Red colored Gelatin) and the egg gelatin (The Yellow Colored Gelatin) was not too tasty. It felt weird and not normal in my mouth and wouldn't eat it again. I consider this to be a fun little gift for a young teen or a kid that likes to make food. …,12 out of 13 users found this review helpful
 Not so bad for the price.,3,"For this price it's go along with a smell just so-so, but it's too wet (well, I understand why have to be that way. :) …",2 out of 20 users found this review helpful
 Disappointed,1,"Absolutely LOVED this product until it started spewing out black stuff into the food. Spent weeks contacting the company and got a nasty response to read the manual and the black stuff is from build up. After follwing the manual, it STILL produces black stuff and the company won't back up their product. Absolutely disgusted by the customer service. …",24 out of 28 users found this review helpful
 Tomatoes growing like crazy!!!,5,WOW is all I can say. My dreams have come true with my Cherry Tomato kit for indoor tomato's just growing crazy and most of all it is fun to see them progress. Once they end and are spent I plan on replacing them again with the Cherry Tomato Kit as nothing is like a cherry tomato right off the vine! Happy as all can be ;) …,44 out of 48 users found this review helpful
 6 month old vomits after eating this,1,"My sweet 6 month old might have food allergies - he's thrown this up about three times now (last time I'll try with this.) He's been exclusively breastfed until now, and I've introduced sweet potato, pears, applesauce, squash, carrots and mixed veggies with no drama. I've noticed that this ceral not only contains rice, but soy, tuna, and pork-based gelatin. Going to a pediatric allergist tomorrow to check out what's going on. Poor baby! Would love to hear if anyone else has a similar story. …",4 out of 12 users found this review helpful
 fed up,1,"It has been over a month since I ordered. Although they billed my credit card, I have yet to see the product delivered!!! I e-mailed them about 3 weeks ago and was informed my shipment was lost and they would file a claim and re-ship. Have not heard 1 word since. Very poor customer service. I cancelled today and will not order through here again!!! Karen Adams …",8 out of 12 users found this review helpful
" Formula is fine, but I'm not so sure I'd call it ""Earth's Best""...",1,"... in fact it might just be the exact same formula as your closest local/national grocery store brand but with the added bonus of costing about 30% more. We had recently been using this formula until we ran out and I had to make an emergency run to the local grocery store for a quick replacement. The closest thing they had was their organic store brand. Funny thing is, when I got home to compare the two I noticed the ingredients are EXACTLY the same as well as some of the machine writing on the bottom of the cans where you can find the sell by date. From what I can gather after doing a bit of research the formula ingredients used to be different but have recently changed without letting customers know. Virtually all store brand organic formulas come from one manufacturing plant whether you buy it at store X or Y and it seems that Earth's Best is now being produced in this same facility but charging a premium price. I suggest checking this out for yourself, you might be able to save some money. …",12 out of 16 users found this review helpful
 BEWARE - Superstore LIMITS THE TOTAL AMOUNT YOU CAN BUY,1,"The food is GREAT. The cats have gotten completely addicted to it. BUT....what Superstore doesn't bother to mention is that ""quantities are limited"". I have been buying this food for my 3 cats for about 6 months. It comprises roughly half their diet (or 3 cats/day). I just went to re-order and was repeatedly told ""there's a problem"". Long story, and 2 phone calls plus 2 emails later, I was told I have bought the LIFETIME MAXIMUM of this product. I ordered it for almost twice the price via the marketplace, but I am furious with Superstore. NOWHERE on this page do they tell you there's a limit. So I'm here to tell you there is. The food is great, but don't get used to buying it here. …",16 out of 26 users found this review helpful
" Not gluten free.  Wow, in a bad way.",5,"Superstore won't let me take all the stars off, or I would. I had a really cool, Garrison Keillor-esque review of this up, complete with a discussion about how I made apple pie with this for Thanksgiving. What I didn't know yet, was that this is not, in fact, actually gluten-free. Then I got a nasty surprise--two days of gluten-symptoms. (The five non-celiac family members who very kindly had a gluten-free Thanksgiving with me didn't get sick at all.) I looked around online, and in some of the celiac forums--apparently Arrowhead Mills doesn't have dedicated, meaning 'gluten-free only', lines. So, this isn't gluten-free. It's not even close. Don't despair, though: there are other companies that had the same idea, specifically, The Gluten Free Pantry makes a basic flour mix with the same ingredients. I can't find anything online that says anyone has ever had a problem with them. (In fact, they are on Clan Thompson's recommended gluten-free list.) Clan MacDuffie over here thinks we'll go with them instead. …",13 out of 14 users found this review helpful
 Side effect!,1,"Mother's milk tastes not bad. I am not sure whether it increased my milk since my production did not reduce after I stopped using it. However, be careful of the side effects! My baby showed diarrea, colic sympton, and stomach upset during my use of herb. All symptons went away after I got rid of Mother's milk. If you read PARENTING magazine of October 2011 issue(page 32), you'll know that ANISE, which is one of the main indegrients of Mother's Milk, might cause dangerous neurological problems of children. So, again, be careful of the side effects! …",8 out of 13 users found this review helpful
