Title,Star Rating,Review,Helpfulness
 THE popcorn for movie theater popcorn lovers,5,"I am one of those people who MUST have popcorn when I go to a movie. Many times, its my favorite part of the movie. So, I finally bought a movie style popcorn popper because I didnt like the taste of microwave popcorn. When I first got my popcorn popper, I just went to the grocery store, picked up a bag of popcorn, some of that powered popcorn butter flavoring and some vegetable oil. It did the job but, like microwave popcorn, just didnt replicate the taste of movie theater popcorn. I searched and read tons of reviews on Superstore and finally decided to order this brand. MY GOD! This IS it! With my first batch, I was blown away by the taste. This tastes exactly like the movie theater popcorn. If not better because you KNOW its fresh. First: The 2.5 ounce packet is enough of a serving for a person. I popped 2 of packets the first time and it was the equivalent of one of those huge buckets you'd get at the theater. I had to share. haha. Second: When I received the box of packets, I thought the oil was going to be a liquid. Its actually a solid. I had first thought I received a old batch but no, thats how its supposed to be. Third: Like the packets tell you... let your popper heat for about 5 minutes, then slide the ""solid"" oil contents into the popper as well as the corn/salt mix. All at the same time. It takes about 2-3 minutes before the popping starts but it'll pop up a TON of popcorn. And again, the taste. WOW! This is the popcorn I've been looking for. …",50 out of 50 users found this review helpful
 I'm In A New Hare Club For Men!!!,5,"I'm always looking for a new dinner idea for my family. Just in the last month, I've prepared ostrich burgers, lemming tartare, and feral catserole. But none of those tasty treats prepared me for the magic of Fresh Whole Rabbit! I'll admit to a little hesitation when I first ordered this gastronomic wonder; I mean, what if his little fur coat got damp and the package arrived smelling ripe? Well, the good folks at Cloverdale already considered this problem, and thoughtfully skinned the little guy ahead of time! (Yes, the rabbit was a ""guy"". But I'll leave my ""Rabbit Penis Soup"" recipe for another review...) Anyway, the rabbit comes packed in triple-layered dry ice and charcoal, and wrapped in a festive satin bag. Can you spell CLASSY? (If not, it's right there in the previous sentence.) There were so many preparation options in the enclosed cookbook, so to keep it simple, I chose the simple yet elegant ""Raw Chunks on Toothpicks"" from the ""Rabbitizers"" section. It tasted like sushi, only completely different! We had enough left over for some vodka-infused Rabbitinis (found in the ""Bunny Sippers"" section). I can also attest to the powerful aphrodisiac effect of eating rabbit; not only was the food seductive, but the rabbit's glandular secretions make for a powerful musk that can make any boudoir seem like a vegetable garden! In closing, I will definitely order this exquisite gourmet cuisine again. And here's a fun suggestion: Leftover rabbit carcasses + Fishing line = Extra-Cute mobile for hanging over the crib! …",31 out of 39 users found this review helpful
 Ick. Don't buy ths!!,1,"Was so excited when I saw Zico had 14 oz containers of coconut water. This is not the original formulation. It is disgusting. It is like it has been boiled down into a concentrate and then water added. It tastes terrible & odd and has WAY too much packaging than the original style. Not thirst quenching at all.... makes me nauseous. Buy the brand ""One"". Stay away from this product. Total waste of money. …",12 out of 14 users found this review helpful
 Way too many peanut butter crackers!!,2,"I added this to my grocery wishlist as an Superstore recommendation which popped up after I had added something else. I really should've taken a minute to look at the product page, or to realize what would happen before it was too late and someone bought this for me: Nearly HALF THE STUFF IN THIS THING HAS PEANUT BUTTER. To which I am deathly allergic. Peanut allergies are fairly common, so why the hell is half of this thing peanut butter crackers? I can see putting 10 packs of peanut butter crackers in here, maybe 12, but TWENTY?! WHY?! Let this be a warning to people with peanut allergies -- AVOID this product. You'll be stuck with a massive pile of **** you can't eat. …",5 out of 27 users found this review helpful
" I like the idea of a new food source, but I choose to let my bunnies free range.",4,"I really like the idea of a food source that isn't chicken, turkey or beef raised in feed lots, but it is much more practical to plant a prize winning garden and wait for some rabbits to move in and eat up your prized plants, and then sneak out and tag a few with lightweight transmitter collars in the middle of the night. That way, you have a wild, free range food source. Your herd will get the best free food possible by going out and eating all of your neighbors flowers. Marigolds really impart something great to the flavor of the meat. Sunflower plants also give them a really nice mild flavor. That way, it cost you nearly nothing (except of course the cost and toil of raising your lovely garden initially) to have a readily available and fresh food source at hand. With the radio collars, you can easily track where your herd is currently foraging. Whether it be down the street on cranky old Mrs. Hagersteins prized flower, or on your hippie neighbors cherished ""Organic and sustainable"" vegan garden. Plus, everyone knows that wild, so called ""nuisance"" pests are the absolute lowest fat, and have the best diet. Good idea though, all the same! I just like my food source to be ""free range"". Mark :) …",10 out of 12 users found this review helpful
 overpriced,3,"Great product, but it's way overpriced. Their usually either 2, or 3 for a dollar at any grocery store. …",11 out of 13 users found this review helpful
 Is this even coffee?,1,"I usually brew a Lg setting cup and the first time I tried Veranda, it tasted like a coffee flavored Chai. Extremely weak coffee. For people who don't enjoy coffee. And of course, WAY over priced. Why is starbux almost 5 dollars more than all the other brands? In this economy? Guess he really needs the cash to fund more illegal settlements. The weakest coffee I've ever had. Horrible. Whats more? Theres a starbax on a corner not far from my house (go figure)...and it's amusing to see the lemmings line up around the building to pay $5 for a cup of coffee, when 3 blocks over is a small mom & pop Cuban grocery (family owned) that makes the best Cuban coffee this side of the everglades, made fresh to order. Not a soul in the parking lot, I jump out ask for a grande con leche with sugar. It's 16Oz. for $1, and not a penny goes to fund any illegal settlements in Palestine. …",3 out of 15 users found this review helpful
 No answer from supplier...,3,"I sent an email to the supplier, asking questions about the cod, since it was not what I expected(I thought it would be dried salt cod) as to how long it would last in the refrigerator, and suggestions as to preparation, and they NEVER got back to me. I stuck it in the freezer...not sure how to deal with it. Lots of money shelled out for fish I cannt prepare as of yet... …",21 out of 37 users found this review helpful
 Hodgson Mill Barley Bread,5,"I am so totally satisfied by Hodgson Mill products & I probably have purchased > 100 loaves at this point. I used some as a present to my brother with good results, too. Never have I seen ""old"" smelling mix nor have I ever had a yeast failure. Their taste & texture is wonderful. Never have I had a ""slicing failure"" where you can't get a slice to hold together long enough to lay it down. The different types lend themselves well to adding ingredients such as Chopped Nuts or Sesame Seeds or Millet Seed or - - use your own imagination. Coming in nice units of 6 loaves makes pantry storage easy, and once opened, the carton yields 6 boxes with ""Best By"" dates easily accessible on each so rotating your shelf stock is almost ""goof-proofed"". Next time you walk a grocery store, note the prices there! Here again, I think you really can't beat the quality with a really fair price that Hodgson provides. It seems to me that they have expended great effort to have the best product they can produce & the best shipping available for their customers. Buy with great confidence based on my experiences with them during the last 2-3 years. I hope this helps decision making. …",14 out of 14 users found this review helpful
 Im impressed!,5,"I tried both these and just the plain shirataki noodles with zero calories purchased at my local Asian market and I prefer these the best. The plain Shirataki feel like a noodle shaped gummie candy when you eat them...not as hard but too 'slippery'..The House Brand with tofu didn't have that same 'slippery' taste. I didnt find preperation to be that bothersome as a couple of posters have mentioned. I just open them and pour them in a strainer and let the water run over them throughly, flipping them once or twice to get them rinsed well then I toss them in a pan of boiling water for about 15 seconds (they're already cooked) drain and season them however I wish. They have been a great addition to my low calorie diet. I just tried them last night with a packet of seasoning from a box of Suddenly Salad (classic) and I was in heaven...40 calories for the WHOLE bag! …",15 out of 15 users found this review helpful
