Title,Star Rating,Review,Helpfulness
 Excellent Chips!,5,"These chips are really, really good. I don't bother buying any other kind of potato chips. These have a great taste and no messy greasy fingers. I was shocked and disappointed to find out my local grocery suddenly stopped carrying the chips. Thank goodness for Superstore. Now I can get the chips right to my door--cheaper than I was paying at the grocer! …",16 out of 17 users found this review helpful
 Fantastic Food for Good Cat Health,5,"The pet food industry can be one of the most infuriating as you start doing research and discovering what trash manufacturers (and the vets who get paid off by the manufacturers) push onto the unsuspecting public. For reference, don't ask your vet - do some Internet research at sites like, for example, [...]. What you'll find is that even the supposed ""high-end"" lines from basically every major supermarket label are horrible for your fuzzy friends. People who trust the marketing or trust their vets overpay and feed their cats foods that are full of carcinogens, cheap ingredients that are inappropriate for a cat's digestive system, and byproducts that provide nothing of value and are basically a way to make cheap profit off of literal garbage. It's a tragedy, as these same cats end up with shorter lifespans, kidney problems, UTIs, cancer, and a host of other issues, all of which could have been avoided by a high quality food. This is an A-Grade food. What you'll find here is very high protein content, many meats high on the list, flaxseed, good vitamins and antioxidants, and no grains, which is great as a cat is not an omnivore, it's a carnivore, and it simply does not need grains. What you will NOT find here is the kind of junk you'll see in things like Purina One and Science Diet - byproducts (aka beaks, feathers, bird feet), brewers rice (aka the waste product from making beer), wheat flour (a leading cause of pet allergies), corn gluten (a cheap waste of space), and things like ""liver flavor"" (because they don't want to pay for the real thing). I didn't just pull those ingredients out of the air - I was reading the ingredients list of Purina One. It's pathetic. Don't feed your cats trash. Pay a little more to feed them good food now, and they'll lead longer, healthier, more satisfied lives as a result. It's worth it. …",38 out of 40 users found this review helpful
" Filler food is empty, leaves your cat always needing more",1,"This review will make me sound really stupid, but whatever. I don't really care as long as people find out what's real and can avoid my mistakes. I got my wonderful little sweet Bella Bean when she was a few days shy of three years old. She had been bounced around from house to house and eating whatever was cheap. I have had cats around me my entire life, for about twenty-five years now. My mother always just fed them whatever, the kinds of food you buy in the supermarket - Friskies, Nine Lives, Kit & Kaboodle, stuff like that. And our cats were always fine, at least in terms of their eating habits. They would eat in the morning, stop when they were done, come back, and eat some more when they got hungry. My housemate at the time was working for Hill's and assured me that this was the best food ever made, so great, so on and so forth. I now know that she is an utter buffoon, but I initially trusted her judgment, which is so unfortunate because she doesn't think. She also had plenty of coupons for free or deeply discounted bags, which made it a much more attractive choice. I first tried feeding the little Bean an unmeasured amount of Science Diet in a bowl, but that didn't work, as she would devour it in one sitting. So then I took to measuring it, and she did the same thing. Then I started parsing it out to twice a day. That didn't work either, because she would start going crazy in the middle of the day, running around, intentionally destroying things, deliberately spilling her water, crying, etc., until she got more food. So then I split it into three servings. Same thing. Then it got to be four servings. That was a little better, but it was too much maintenance and unrealistic to be around every day to feed her four times. So then it went back to three. All the while, I was trying to reduce the amount of food I was feeding her to less than 3/4 of a cup because she was a little chubby. Reducing was hell. She became even more hungry, but I figured she would get used to it. Not really. For over a year, she would wake me up every morning looking for food in a serious way, knocking things off my desk, ripping up any paper she could find, scratching at the door and committing general acts of mischief. As soon as she got food, she was back to her sweet self, but only for three or four hours. We thought she was bored, we thought she was a little nutty, and maybe even had a kitty eating disorder. She always wanted food. It was kind of funny but in the end it was just sad. A few weeks back, we took her to a new (good, non-money factory) vet for her second checkup since I've had her. I talked with him about her being always hungry. He asked what she ate, and I told him the adult indoor Science Diet. Without saying as much, he basically told me that this food is garbage and I should look for something else. He said cat food should have a protein followed by a carbohydrate as the first two ingredients. Science Diet does, in a very loose, by-product kind of way - ground up slaughterhouse leftovers and corn dust. Then they put a bunch of vitamins in it to make it ""healthy,"" instead of just using good ingredients from the beginning. Not that I care about spending money on the Bean, but this food is way too expensive for what it is. So we began transitioning her onto Wellness indoor formula about two weeks ago. She is still eating 50 percent Science Diet with 50 percent Wellness (you really shouldn't just give a cat different food one day out of the blue) but SHE NEVER FREAKS OUT ANYMORE. It's amazing. And it's 100 percent because she is eating real food now, along with that sawdust and chicken hearts I still regrettable have to feed her. We have her down to eating twice a day, only 1/3 cup in TOTAL. She was eating three times a day, 5/8 of a cup in total. Now she eats some in the morning, walks away, eats some more a few hours later, and then looks for dinner about twelve hours after her initial feeding. No more knocking things over, no more trashing Dad's papers on the desk, no more howling, no more deliberately spilled water on the floor. It's incredible. I feel so bad that I was doing this to her for so long. We really thought she was just being dramatic or whatever. But no, she was genuinely hungry because she wasn't eating any real food. Do your cat a favor - buy her or him so food made with real ingredients, things you would eat - Wellness, Halo, Innova, Evo, whatever. Figure it out for yourself, but please don't feed your cat this. It's garbage. …",11 out of 15 users found this review helpful
 Makes Wonderful Soup!,5,"I absolutely love this soup mix! It has become a staple in my diet. It is quite easy to make, and it tastes great. I also love how cheap it is. I use 1 cup of mix per batch, and there are 4 cups (approx) per bag. Each batch gives me 4 large servings. So that means this box gives me 64 servings! At the subscribe and save price that means $0.20 per serving! I dare you to find a meal that fills you up this much, is this good for you, and only costs $0.20!!!! Here's my recipe: 1 cup of the Veggie Soup Mix 6 cups of water 6 TB of Vegetable Broth Powder (you can also use bullion or liquid broth) 1 can of Tomatoes (either diced, stewed or half of each) season with Basil, Oregano, Marjoram, Salt & Pepper to taste Throw all this in a pot and cook for 1 hour, stirring occasionally. It's that simple! Try it, you won't regret it... …",14 out of 14 users found this review helpful
 A really good product,5,"OK, where do I start? Clif Bar is a company located in Berkeley, California, that specializes in foods for people on the go, focusing on environmentally sustainable practices. The ZBaR is made with all-organic non-genetically engineered ingredients with no trans fat, no high-fructose corn syrup. Even the packaging is made with non-toxic inks on foil (not plastic) wrapping, and packed in a recycled cardboard box. So, this is really a good product. It tastes great, chewy and sweet with the firm chocolate chips providing a delicious counterpoint to the whole grain bar. My kids love it, and I feel good about it and the sustainable philosophy of the company. Like I said, a good product - good to eat, good for you, good for the planet. (Review of CLIF Kid ZBaR, 1.27-Ounce Bars) …",15 out of 15 users found this review helpful
 D&eacute;licieux !,5,"Just got back from France and didn't see this product when I was in Arles, near the Camargue. Later, in Nice, it was served at a restaurant (Vin Sur Vin -- recommended) with my grilled bass. It added such wonderful flavor to the fish, and to the accompanying vegetables. I had no time to go looking for some there, so I'm thrilled to be able to order it on Superstore. There is a really special taste and texture to it. The container on my table even had the signature of the man who had gathered the crystals. It would make a wonderful gift to dinner hosts. …",33 out of 33 users found this review helpful
" Tried Many, Some Great, Some Not",4,"We have a Fountain Jet Soda Maker Starter Kit and picked up a bunch of the flavor syrups to try out. Here are my opinions: Caffeine Free Orange - **** (4/5 Stars) Good flavor, my son likes this one the best Caffeine Free Root Beer - *** (3/5 Stars) Just OK, not our favorite Cola - ** (2/5 Stars) Not very good at all, looking for an alternative Cranberry Raspberry - ***** (5/5 Stars) Great tasting, my daughter and my wife both love this one Diet Ginger Ale - **** (4/5 Stars) Good flavor Diet Lemon Lime - ***** (5/5 Stars) Great tasting Dr. Pete - ***** (5/5 Stars) Great tasting Energy Drink - ***** (5/5 Stars) Great tasting, good energy boost as well Ginger Ale - **** (4/5 Stars) Good flavor These syrups are generally good and the ability to make small amounts of our favorite flavors at home is a real luxury! Recommended, with exception of the disappointing ""Cola"" flavor. CFH …",42 out of 42 users found this review helpful
 Product not as advertised,2,"Well, I can't speak for others who may have had a different experience, but my Whole Rabbit did NOT arrive whole. No head, no entrails, no paws. For just a few dollars more I could have purchased a fully intact one at my local pet store. Granted, I did go with the ""Buy it Used"" option, to save a few bucks, which may account for some of the wear-and-tear. Buyer beware. …",23 out of 29 users found this review helpful
 Lo Sodium Sardines,4,"I have been purchasing Reese Skinless & Boneless sardines for several months. These sardines come neatly packed approximately 5 to a can. They have always tasted fresh with no fishy taste. As an added bonus they are low in sodium, only 45mg/can. Most canned sardines are high in sodium. The sardines are good eaten right from the can or in a sandwich with tomatoes or scallions. Sometimes I add a small amount of olive oil as the fish can be a tad dry. Excellent sardines. An additional note: For what it is worth the sardines processed in Portugal are far superior to those processed in Morocco. Those from Morocco have of late been over cooked and bits and pieces while the ones from Portugal are firm whole pieces. …",25 out of 25 users found this review helpful
 Choloate beyond belief,5,"I had a chance to try these chocolates while in Holland. I only bought a few because I wasn't sure what they were (the sales person and I couldn't communicate past a few English words). Well, I am home now and I want more. I finally found them here... at a decent price and just this kind instead of a mixed box(which I am sure would be fine, but I want these and only these!) If you like almonds and hazelnut, buy them, they are better than anything I have had from Godiva and that is saying a lot! …",23 out of 23 users found this review helpful
