Title,Star Rating,Review,Helpfulness
 A *must-have* household staple,5,"This sauce is medium heat for everyday use. It has an excellent roasted pepper flavor, and there is *NO VINEGAR* to get in the way. Consequently, you get exactly what one should expect from a pepper sauce...versatility and flavor that does not try to smother the character of the food you season with it. An every-day sauce should not leave a patina on your tongue. This is not a boutique novelty, it's a household staple. The 32 oz. size is the right size for a hot sauce household. You want good? Try Tapatio on cottage cheese. You'll never eat cottage cheese any other way again, I promise. I use it on just about anything except cereal and ice cream, but my personal favorite applications of Tapatio are: eggs potatoes pizza anything creole (forget tabasco!) cottage cheese most rice mac cheese and of course...Mex In my opinion, this is the best sauce in your local grocery store. …",19 out of 21 users found this review helpful
 Careful!  Dogs can CHOKE and DIE on these!,1,"My 5 month old french bulldog puppy almost died on the first bone tonight. He chewed it down and attempted to swallow a piece that was too big to go down his throat. When he began gagging and throwing up I had to stick my hand down his throat to push the lodged bone into his stomach. VERY scary and upset me greatly. I do NOT recommend these bones. There is even a choking warning on the back in small writing. Keep your pet safe and purchase MUCH BIGGER bones for them, and take away anything too small so they cannot choke or get hurt. …",10 out of 14 users found this review helpful
 Delicious!,4,"I have counting calories and have lost 100 pounds in 13 months. I CRAVE peanut butter and PB2 gives me the PB fix I need and with less than half the calories....tastes great, I love it, healthy, satisfying. Peanut butter lovers who are trying to lose weight, this stuff will definitely help! Only thing is I wish it was available in a local store and it is a little pricey... …",79 out of 82 users found this review helpful
 Stevia Extract,5,"I use stevia extract every day instead of sugar. This product is dependable. By the pound, it is far cheaper than the 1 ounce bottles sold in stores. I cook for diabetic people and this eliminates the sugar problem. It arrived promptly and in perfect condition. I will buy again. For those unfamiliar with the amount to use - use 1/2 teaspoon of extract instead of 1 cup of granulated sugar. …",33 out of 33 users found this review helpful
 Love it or Hate it?,5,"This cereal must be like one of those ""cilantro things"". Maybe some people have tastebuds that make it taste like cardboard and some people love it. I'm on the ""love it"" side so I felt I had to write a review. I think the flakes have a delicious toasty flavor and it always seems to have plenty of raisins (?). My kids like it too. This product is all natural, really, and has a great, old-fashioned toasted grain flavor. Maybe the other reviewers are used to eating chemicals for breakfast. …",12 out of 12 users found this review helpful
 Not in a glass container,2,"I had high hopes for this coconut oil. What is not to love? Organic, Extra Virgin, decent price, subscribe and save, glass container???? but there in lies the problem, I was hoping from the image in the listing that this coconut oil was packaged in glass, but alas it arrived in a black plastic container, with the safety seal damaged nonetheless, so I had to send it back. Oh well, I hope it is BPA free at least, but I couldn't see that indicated anywhere? So, if you are looking at this listing hoping to get coconut oil in a glass container, look elsewhere. …",17 out of 19 users found this review helpful
 Best Brand for Coconut Oil,5,"Update: February 2012 I told my friend about how to use this product for cooking and how it was helpful for weight loss result - May 2012 she has lost 2 dress sizes and she has more energy. Before this she was not able to successfully lose the weight. Nutiva Organic extra virgin (actually in the field of coconut oil there is no distinction between virgin and extra virgin like the grades of olive oil)is the best coconut oil brand for quality due to its true essence of coconut flavor. This is one of the very few companies that keep with the tradition of producing it cold pressed by hand which allows the oil to maintain all of its nutritional benefits. It's not an over powering oil. It has a clean, tropical, nutty scent and delicate flavor. It is good for baking, sauteeing, frying, for smoothies, spreadable on bread/pancakes, great for creating frosting, and making dipping chocolate or added with chocolate for fondue, taken orally for weight loss, lip gloss, hot oil treatment for hair, hair dress, massage oil, skin moisturizer, nail/cuticle conditioner, make up remover, a combatant for vaginal/infections due to coconut's antiviral properties, used to moisten the inner nasal membrane to protect against dryness, and great (especially when combined with olive oil)for making bars of soap. Coconut oil is extremely beneficial for your health because it has both short and medium chain fatty acids which promotes weight loss, increased metabolism, and healthy skin. Many experience the lowering of bad cholestorol while consuming. It is the secret ingredient I use for sauteeing broccoli and cauliflower with a hint of ginger and nutmeg. I use it for salmon, lamb, chicken, eggs (yum), and it brings out such a dimension to food. I prefer it to butter and olive oil in cooking when I have it on hand. My cakes, brownies, quick breads turn out moister with coconut oil and rise better. Because it liquifies beyond 72degress F it may be necessary to combine coconut oil with a heavier fat (such as butter) when baking cookies. Due to it's properties, coconut oil absorbs nicely into one's hair to soften it and combat frizziness. After trying other brands of coconut oil, none has compared to the remarkable pureness and flavor of Nutiva. …",13 out of 14 users found this review helpful
" Some are good, some are not so much.",4,"Some of the flavors we have tried: Diet Cola I do not like diet cola. I don't like diet Coke, diet Pepsi or diet other drinks. We bought this flavor so we could make diet drinks for someone who might like a diet cola when we were making our own soda. However, this is really one of the better diet drinks that I have tried. If you make your own soda, this is a good one to try. Orange This is the best one by far of all of the flavors we have tried. This flavor tastes just like the fanta orange soda. We love this one. Cola This cola flavoring is ok. It's not great. You can easily make simple syrups that will not be a cola flavor but will taste much better than this flavor. This is the equivalent of RC Cola. Ok but it's not near as good as other name brand colas. …",14 out of 17 users found this review helpful
 toxic levels of fluoride,1,"I would exercise extreme caution with this tea. I used to drink one cup of China Green Tips Tea in very clean water per day. After 6 months, it had toyed a great deal with my endocrine system. The toxic limit of fluoride is 1 mg per liter, and this tea exceeds 8. The toxic levels of fluoride is a product of the adulturated land and water of China. As a note, don't buy ANYTHING from China if you value your health! …",7 out of 22 users found this review helpful
 Newman's Own Organics Dog food,5,"Our dog is 13 years old and for the last couple of years, his stomach has become particularly sensitive. We tried various brands of dog food before settling on Newman's Own. Our dog loves it and has not had any more trouble with his stomach. It is hard to find though. I was buying it from a small local organic grocery store but they only carried it in the smallest size and I was paying almost twice as much as on Superstore. Now I have it set up on Superstore to ship monthly. …",25 out of 25 users found this review helpful
