Title,Star Rating,Review,Helpfulness
 Tired of plain water? Enjoy this lemonade on the go,4,"I love lemonade but 2-3 in one day is too much sugar. Crystal Light is a nice replacement. I drink more of this in the summer than Crystal Light's peach tea. The On-The-Go packages are easy to carry and I keep a box at my office and several packets in my glove box. I've reviewed several of the Crystal Light and Lipton drink mixes. My favorite flavors are iced tea, peach tea, lemonade and raspberry lemonade. All of these are a nice change of pace from drinking plain water and I've found that I enjoy them best when they are slushy cold. Here's my recipe for a perfect drink: I add the drink mix packet to my Chug Bottle , an inexpensive water bottle perfect for Crystal Light and Lipton packets. Then, I add 12 oz of water and fill the rest of the bottle with crushed ice. After 30 seconds of shaking I've got an ice-cold drink. Bottom line: Are you tired of drinking plain water all the time? You can save money by skipping bottled teas. These drink mixes are handy at home, at the office and on the road - anywhere you want to avoid drinking your calories. Crystal Light On the Go, Peach Tea Light Ice Tea On-The-Go Crystal Light Raspberry Lemonade On-The-Go Light On the Go, Green Tea Raspberry White Tea Iced Tea Mix To-Go, Raspberry Green Tea To Go, Mandarin and Mango Green Tea Iced Tea Mix To-Go, Citrus Green Tea To Go, Honey & Lemon Crystal Light On the Go, Raspberry Ice …",12 out of 12 users found this review helpful
 Excellent buy,5,"I am not some kind of caviar snob but I have had the very expensive down to lumpfish from the local grocery store. I was so surprised at the extremely fresh taste and mild flavor. It even had the ""pop"" of the expensive brands. What was so wonderful with this type is I could just get a little spoonful whenever I wanted instead of waiting for a special occasion. …",42 out of 42 users found this review helpful
 Great for Breakfast,5,"I make a wonderful hot breakfast cereal with amaranth, a chopped apple, milk, cinnamon and a little stevia. Just remember that if you want salt in your recipe, don't add it until the amaranth is done cooking. Salt inhibits the grains from softening. …",17 out of 17 users found this review helpful
 Mixed Experience - Watership Down Reenactment Prop,3,"I waited with baited breath for the arrival of the 20 Fresh Whole Rabbit's to arrive so my children and I could begin production of our own Watership Down Reenactment. Shipping was lightening fast and our props arrived securely packed in dry ice. Imagine my surprise when I found that the heads and paws of my little actors were missing?!?! They don't even have skin. I can handle the lack of internal organs of course. What really matters are the external features of stage props. Not to be defeated my 12 year old daughter made a resourceful suggestion. Why should we not replace the missing head and limbs with paper machete. This is the sort of innovation that convinces me that Tabitha has a destiny on Broadway!!! Despite the inconvenience of having to build the body parts I must say these carcasses are well suited to the task. They are easy to perforate with wire. A brushing of super glue and a roll in fuzz and we have our little actors. Also: They are posse able to a certain degree if you wire them in place. This was very helpful for certain scenes in our production. One more negative however, after 5 dress rehearsals our little actors smell quite bad. This is, in my opinion a design flaw that should be part of this product description. For that reason I am giving this 3 stars. Sure it was workable material but it was not everything I should get for paying so much for 20 of these! …",16 out of 21 users found this review helpful
 Core Wellness food is not what it used to be,1,"See the Core Wellness forums for confirmation. They are shifting the formula now that they have been bought out by Berwind Corporation. A note was in our last bag of food confirming this, and with the most recent bag, the food has a whiter appearance and our cats actively refuse to touch it. This leaves us in a bind because we have a cat that requires grain-free food. I will not be going back to this product ever again. …",15 out of 16 users found this review helpful
 Every dog is different,5,"I've always been interested in nutrition, and spent a LOT of time researching different dog foods. It REALLY bothers me that there's no longer an element of ""common-sense"" with how people view dog foods. Scraps and treats do wonders for a lot of (less sensitive) dogs, and dogs on unarguably bad foods can be very healthy dogs if they have other sources of nutrition. So, take all of this with a grain of salt - some foods, good or bad, will work and not work for some dogs. Better foods do work best for most dogs, but A LOT of these foods are too rich for certain dogs. My now 2.5 year old standard poodle was eating Iams puppy for the first 4 months of his life. He had mushy, grainy, light colored poop (like picking it up with a pooper scooper leaves behind a mess), occasional vomiting/diarrhea and was on the thin side. I gradually switched him to: Wellness Core Innova Blue buffalo Back to Iams in between for a couple of weeks, once it was obvious the food wasn't working for him. Some of the above resulted in horrible diarrhea. ALL were very smelly once they went through him. Are they still good foods in my opinion? Yes, but not for everyone! After months I'd rather forget, Castor and Pollux was honestly one of the best discoveries of my life! I HIGHLY recommend it to people with dogs sensitive to very rich / high protein foods, as it seems to be less so. My friends/family with dogs are jealous that my dog is ""the best pooper ever"" - firm, dark, moist poop with little odor. And that is way too many adjectives to describe poop. Ew. …",18 out of 18 users found this review helpful
" This is ""the one""",5,"I have been taste-testing so many brands and roasts of k-cups to determine our favorites that I feel like a 'lab rat.' The Tully's Italian Roast immediately stood out from the rest--love at first sip! The other reviews are accurate by describing it as aromatic, smooth and flavorful, not bitter nor weak. I make my first cup of the morning by using one k-cup on the large cup setting, then I make my add'l cups of coffee using one k-cup and a combination of both the middle and smallest cup; that way I get more coffee using one K-cup. It still holds a robust flavor but just not as heavily as the first, which is what I like to do after drinking sev'l cups. I use cream & sugar, so this routine works for me. You may or may not tend to tweak your ritual the same way, but it just goes to show you that you can ""think out of the k-cup."" …",32 out of 33 users found this review helpful
 Not fit for human consumption.,1,"I was very excited when i saw this product, i'm one of those people eager to try anything, and I've had exotic meats before in a number of ways, through friends that hunt I've enjoyed home made dishes made from a wide variety of game animals, and i've had less common animals like ostrich, kangaroo, and aligator that i ordered on like and cooked myself, and i've even had a few of these meats as jerky by other companies. I like the meats of the animals they made these jerkies from, i need to stress that point, because otherwise you may think that is what my problem is. it's not, this product was AWFUL!! these were some of the worst cured meat snacks I've ever had. Is it possible to rate something and give it no stars? because that is what this product deserves. the meat managed somehow to be both bland and surprisingly foul, and coated with enough grease to lubricate an engine. I have tried several of the strips and sticks and found that to be a universal condition. I can only think that the people who wrote the rave reviews for this product did so without tasting it. this is dreadful stuff, suited only for those who simply want the novelty of claiming they ate strange animals and don't care what it tasted like. this meat was not fit for human consumption, in fact, i wouldn't even give it to my dog. I won't be buying anything else from buffalo bob. …",12 out of 12 users found this review helpful
" Trivedi Water, $windled with Divine Energy.",1,"This is a Divine Energy $windle. The placebo effect may work fine if you hypnotize easily. The ""science"", upon which Mr. Trivedi's whole foundation is based, was invalidated. Selling water ""Infused with Divine Energy"" and claiming it is better for you because it is changed at a molecular level, for the purpose of charging an inflated price, when in fact it is not changed in any way, is a violation of U. S. commerce regulations. The supporting ""research"" is paid for by the Trivedi foundation at inflated prices from financially desperate sources. Tobacco companies use the same trick. [...] [...] In my opinion Mr. Trivedi has, ""A Beautiful Mind (2001)."" [...] …",6 out of 41 users found this review helpful
 Untitled,2,"I only used two maybe three tea bags and got pregnant - can not drink during pregnancy. Not a bad taste, but I'm not a big tea fan either. …",1 out of 24 users found this review helpful
 Gloria Jeans is one of our favorites.,5,Great way to buy k-cups - the box of 50 is perfect and affordable. As for taste - this is one of our favorite brands. The Diedrich columibia blend and coffee people donut shop are also excellent. …,23 out of 24 users found this review helpful
 Great Stuff,5,"As for the quality of this food if you're unfamiliar with holistic foods, this stuff is top quality. It has many forms of meat, no grains whatsoever, and no controversial ingredients, etc... You know the drill, a top quality food that is unavailable in grocery stores. Actually one of the best on the market amongst hundreds of different kinds. This stuff is pricey but your dog will eat less so it sort of offsets the price a bit. With regular food your dog is eating corn, potato peelings, rotten rice, and animal guts and blood swept off the floor of the slaughter house. That food is so low in nutrients your dog must eat tons of it and poop out all the poison that shouldn't be in the food. With a great food like Orijen your dog will eat less, absorb most of it, and have fewer and more solid stools. There are a few people who are a little weary of Canidae. Canidae now makes a grain free formula which is excellent. It's almost as good as Orijen and cheaper as well. If you want one of the better foods on the market and a good price, Canidae grain free is your ticket. But if you absolutely want the Lamborghini of dog foods then Orijen is your buy, although Canidae is a Porsche and still pretty darn good. …",16 out of 16 users found this review helpful
" ""Nutrition Facts"" omits the actual ingredients list",1,"Superstore is listing ""nutritional info"" such as protein, calories, etc., but omitting the actual list of ingredients in these supplements. I would like to see what I will actually be eating should I use these, and that info is not available here. Note: the ""1 star"" awarded in this review does not reflect on this specific product, of which I have no firsthand knowledge. It's just that I couldn't post this review without choosing 1 to 5 stars. …",3 out of 17 users found this review helpful
 Warning: Highly Addictive,5,"I ran upon this in the grocery store and it looked like it would be good. I love spicy sauces. I thought it would be good but this is WOW! It isn't just a hot sauce, it has flavor. It is so good. It's good on chicken and eggs. It is out of this world on cottage cheese, sounds like a strange combo but I haven't tried anything that it tasted so good on, the cool of the cottage cheese, the heat of the chili sauce, yum! It does have a good bit of heat to it. I have to have something close by to drink because it does burn the tongue a little. I'm addicted now and will be a lifelong lover of this chili sauce. I find myself looking through the refrigerator just looking for something to put my chili sauce on. Yes, it's that good. …",21 out of 25 users found this review helpful
 Awesome Quality,5,"True Himalayan Pink Salt. I won't bore you with all the wonderful benefits of this mineral-rich salt. I'll figure you won't be here if you aren't already aware of them. This is excellent, rich, pink salt. It is ground very well, and is suitable for use as both kitchen and table salt. It has a nice flavor and works perfectly in all our recipes. If you plan to store it in a shaker, you want to add some uncooked rice in with it, or it will lump badly. It is very fine, so it absorbs all the moisture, without rice to help it. We love the quality of this brand, and will buy more, and more. :) …",84 out of 86 users found this review helpful
 SO happy they are back,5,"I found these at our local base commissary and literally squealed with delight when I saw them! I loved these things when I was a kid (I am 30). I was so disappointed when the company closed down. I was worried when I opened the package that they would just not taste the same but fear not, they are just as I remember. The cookies look the same, feel the same, taste the same! I am so happy they are back and my children enjoy them just as much as I did when I was their age. …",15 out of 15 users found this review helpful
 The Best,5,"When I learned about ""good fats vs bad fats"" I went on a quest to find the best olive oil. I wanted one that would be both good for cooking and taste great on it's own. After much research (and buying in local supermarkets) I came upon Bariani's web site. I have been ordering this olive oil now for four years and it is a staple in my home. I couldn't imagine cooking without it. …",20 out of 20 users found this review helpful
 1 out of 2 dogs liked it!,4,"<span class=""tiny""> Length:: 1:42 Mins </span>Since neither of my 2 dogs can write about this new Lickety Stik, I will do my best. A new idea for treats is always welcomed. We had 3 flavors of Stiks, Bacon, Chicken and Liver. We tried all three on both Sundae and Casey. Sundae licked all three and seemed to like them all. Casey, however, wouldn't try any of the three, just turning his head in apparent disgust (lol). Having had dogs my whole life, you never can tell what a dog will like or dislike. I didn't give this 5 stars, because of some functional reasons, not because Casey didn't even try it. First, the lick ball is exactly like a deodorant ball. As a matter of fact, the container reminds me of an Arrid Rollerball Deodorant bottle exactly. It doesn't move freely by just licking, you have to gently squeeze the bottle for the liquid to be available to the dog. If you squeeze too hard, it drips onto the floor. Other than that, it seems to be enjoyable. It is supposed to be healthy, but I had to use a magnifying glass to read the rather small label. The video is one of our taste tests. Hope you enjoy it. …",19 out of 22 users found this review helpful
 Not up to snuff,2,"I know that truffle aroma can be either overwhelming or subtle. People who aren't used to truffles might find it hard to notice their unique scent. Others want to stay far away from truffles. I'm in the middle. I can certainly taste them and I certainly enjoy them as an accompaniment to the appropriate foods. The La Tourangelle is too subtle for my taste. It's expensive, and for that price, it seems that they can try to infuse more truffle essence into the oil. It was difficult deciding whether to give this product two or three stars. It deserves two stars for its execution, but three stars for trying. I will be trying some others; hopefully I can point readers in another direction. --- Update as of 11/23. I did try another truffle oil...La Truffiere from JR Mushrooms and specialities. The JR version was so good that I lowered my review of this one (La Tourangelle) to two stars from three stars. I gave the La Truffiere four stars. For my details, see the review for La Truffiere. …",13 out of 16 users found this review helpful
 as expected,5,"This works great if you soak the pearls in whatever liquid you are planning to cook them with. Don't drain, just cook after soaking for about a 1/2 hour. I've only made vegan tapioca pudding and it always turns out great. I use variations of a recipe from Sweet and Natural, by McCarty, which is a great cookbook without refined sugar/refined flour and vegan. …",21 out of 24 users found this review helpful
 PANCAKES ARE VERY GOOD - after modifying the recipe!,5,"Hi! 1st batch we made - had an unusual inside texture for a pancake - they were still very good - but .. a little wierd. The inside texture was a bit - spongy or like the way an eggs are that are whipped/beaten and then used in an omelet or breakfast casserole. A couple of days later, my son, husband and I made our 2nd batch, but this time we modified the recipe on the back. We used only 1 egg -- and that was the right modification! Now the pancakes were just like regular pancakes! They are delicious and certainly satisfy the ""pancake craving"". We always add extracts to our pancakes - usually vanilla and maple, sometimes vanilla and coconut, sometimes vanilla and banana plus walnuts! My ONLY issue is the SHIPPING cost us MORE than the product!! UGH .. bummer... nevertheless we are ordering another package - I will check to see if ordering more cost more in shipping -- if not might order 3 boxes as once. It's a shame food that is 'better' for us is always more costly -- but, that is not going to change. …",12 out of 12 users found this review helpful
 DE-lish!,5,"I don't even remember where or when I bought this tea or if someone gave it to me, but I finally tried it and was totally blown away. Did you know that bergamot is a type of sour orange? When you smell the tea knowing that the scent is citrus, you can distinguish it but I didn't figure it out on my own. Anyway, oil of bergamot is what makes Earl Grey tea something different from just plain tea. The DOUBLE bergamot is what makes this particular Earl Grey tea a new taste experience (at least for me). Here's a link to the Wikipedia entry for Earl Grey tea: [...] …",13 out of 14 users found this review helpful
 Convenient Buttermillk,5,I have used this product in the past with great results. Just be sure you mix it into the dry ingredients and not the water. I don't usually have it in the frig and it's nice to be able to make something calling for buttermilk without having to go to the store. I haven't had a problem in the past with it getting hard. I highly recommend it. …,12 out of 12 users found this review helpful
 Must try for storage bread,5,"I stumbled across this item, and was intrigued enough to try it. Canned bread..who would have thought! I had never heard of this product, but do like a good dark bread on occasion. The label says to open both ends of the can and push it out..we found this to be a must, as it somewhat appears to have been baked in the can;this was easy to do. Very tasty, B&M Brown Bread has a very dense texture and is nicely moist.Quite filling also. We tried it plain, and with some peanut butter and no complaints from my taste test panel :) The long term storage was a key point in my purchase, as I did not have any other options really for bread, so this is quite nice. Cans have a best by date of 26 months away from my delivery date, so it appears that they are shipping a good fresh product. This is a good product, and one I can recommend if you like or want such things. …",19 out of 19 users found this review helpful
 THREE IN A ROW!,5,"LISTEN UP, GUYS! I CHEW THIS GUM ALL THE TIME! EVEN WHEN I'M SLEEPING I'M STILL CHEWING THIS GUM, THAT'S JUST HOW GREAT IT IS! WHO CARES IF IT GETS MY HAIR, IT SMELLS NICE AND MAKES A NICE HOUSE FOR ALL THE CATS IN MY HOUSE! TRUST ME, CHEW THIS GUM AND YOU'LL LIVE FOREVER AND YOU'LL WIN FREE FOOD AT KFC FOREVER! …",7 out of 14 users found this review helpful
 Great alternative to artificial dye,5,"Some in my family are allergic to various artificial food colors, but my kids really didn't want a white birthday cake cause it is boring. Beet powder is the perfect coloring for us. I simply mix it with a small amount of hot water, let it sit a minute, then strain through cheesecloth. I then use the liquid in making my frosting and it is a beautiful bright pink color--prettier than standard food coloring IMO, and a perfect color for little girls' birthdays. I have also just added the powder directly to the frosting, which works but it takes a while for the color to appear full strenth and if you look closly you will see tiny dots of beet powder. I also use beet powder to make colored sugar, pouring a tiny amount of liquid on sugar, mixing well, letting it dry, and breaking up any clumps. I then use that sugar to make homemade peeps that the whole family can eat (recipe at Mine don't look nearly as good as Martha's, but they tase wonderful. I have even used beet powder to make candy canes (recipe at Instead of adding food coloring, just add some beet liquid AFTER taking the candy off the heat and cooling slightly. I have also used it in other hard candies, the only problem is that if the candy hardens before you have shaped it you can't reheat it on the stove or the beet stuff will burn, turn brown, and taste nasty. That only happens at very high temperatures, however. You can add beet powder to baked goods without burning it. This stuff goes a long way as a food coloring. One small package has lasted us a year and a half, using it a couple of times a month, and I am just now nearly done with it. No one has ever noticed a beet flavor in the finished products because you only need a tiny amount. …",28 out of 28 users found this review helpful
 Brown Water,1,"Without a doubt, the worst cup of coffee I've ever had in my entire life. Has no body, no taste. Awful. …",4 out of 13 users found this review helpful
