Title,Star Rating,Review,Helpfulness
 OPPS!!  Not the same as the True Lemon in envelopes,3,"This True Lemon is not the same as the True Lemon that is sold in the single serving envelope. It does not have the fresh Lemon flavor that the envelopes have. The envelopes are labeled for use in water, teas & recipes. The large jar is labeled for cooking, baking, & seasoning. I called the manufacturer and they said the true lemon is different in the jar because it is designed to survive the heat of cooking and baking. If you want the taste of fresh Lemon for beverages, you have to use the True Lemon in envelopes. …",13 out of 15 users found this review helpful
 Delightful,5,This seasoning taste great.....It reminds me of another similar seasoning on the market only alot more flavorful and the extra benefit is it's an organic product. Give it a try. …,13 out of 13 users found this review helpful
 Almost perfect organic olive oil,4,"The price and quality of this product are both fantastic. I love that the dark, tin container greatly protects the taste and integrity of the oil (versus the typical glass bottle). However, there is an inherent problem with the pouring spout. It is plastic and very short. This leads to oil dripping on the top during usage, which is both wasteful and messy. If the manufacturer would alter that one component, this would be the perfect organic olive oil. …",16 out of 18 users found this review helpful
 Yuk!,1,"My husband got these because he read that it would help his back pain. I tried one and if that's all I had to eat on a desert, then I guess I'd starve. I did not like the taste and I do like many different things, but this is icky! :) …",1 out of 12 users found this review helpful
 Not as good as I hoped...,3,"I have to say I was disappointed - it may just have been my batch, but the texture was closer to mass-produced supermarket cheddar rather than a raw milk boutique cheese. Rubbery mouth feel and a mild, innocuous taste. I was hoping for much more from this cheese based on the write up and awards. Overall, this is an easy to eat cheese that would be good to serve to friends who are put off by stronger, flavorful cheeses. …",11 out of 14 users found this review helpful
 Great Value,5,"My wife and I really enjoy saffron rice but the problem is that saffron is getting so expensive. I was a little nervous about the quality of this brand because the price was so low. Well, this is good stuff. When this is gone I will purchase more of this same brand. One hint, I live in a very humid area, Brazil. I have thrown out more spices than most folks buy in a lifetime. I now put all of my spices in 1/2 pint Ball or Kerr caning jars and vacuum pack them with a Food Saver. Saffron normally becomes very soft here quickly but the Food Saver keeps it and all of my spices fresh. …",12 out of 12 users found this review helpful
 blah--times 2,1,"To each his/her own. I was suckered into buying a case (and the regular ones) on a Friday sale. I'm now trying to give them away a package at a time. They are blended, pureed, formed into peapods, but NOT any remote resemblance of an actual green bean. I hate them (although one of my sister-in-laws and parents have ordered 3 more cases). Like I said--to each his/her own. I personally hate them. But if you like salt, perhaps you'll like these---grab a Brita pitcher before you open to sample. …",2 out of 13 users found this review helpful
 Tastes like a Garbage Disposal,1,Let me begin by saying I really like most of the flavors of V8 Fusion juice that I have tried. This one is absolutely HORRIBLE. It tastes like a rotten garbage disposal. I brought 6 of the bottles to my office and everyone that took one home agreed that it was awful. I poured the rest out. Get any flavor but this one. …,0 out of 12 users found this review helpful
 From China,1,"These are not domestic nuts, they are from China and often the packets are past expiration date. …",19 out of 19 users found this review helpful
 tasty Maybe beneficial,5,"My midwife recommended this product, and I drank it throughout my second and third trimesters. My labor was slow, but I experienced nothing you might really call pain (pressure and some discomfort) all the way to 9 centimeters. Then I pushed 3 times and my son was born. I'm not saying for sure that it was the tea...but I didn't have labors like this with my other two. At any rate, it's tasty and not harmful. Just remember to tell your midwife or doctor that you're using it. I still drink it just cause I like it. …",18 out of 18 users found this review helpful
 Best pancake and cookie mix....,5,"you'll never go back to wheat flour for pancakes and cookies after using this! I saw another review saying the pancakes were tasteless...I don't understand, as my entire family, gluten-eaters as well, now prefer this to regular home-made pancakes. The recipe calls for water, but I use rice milk or almond milk, or whatever milk I have available - sometimes half water and half milk, and they are superb! The chocolate chip cookies recipe....oh my goodness. These are so yummy! We made these to take a party and everyone was raving about them before they even knew they were gluten free! They turned out perfectly - soft and chewy with a great texture. YUM! …",20 out of 20 users found this review helpful
 texture issues,3,"these aren't as bad as the fettucini noodles. Again, no flavor making them versatile and easy to put in many dishes. The texture is still rubbery and chewy, but they aren't as thick as the fettucini so for myself they are more tolerable. They do in fact fill you up quickly! …",15 out of 15 users found this review helpful
" Usually good flavor, but thhis time it had terrible taste.",1,"This is not the first time I order Lavazza Supercrema, and usually I liked it for my everyday espresso. However this time item was out of stock for a long time and I canceled subscription but forgot to cancel that particular order that was lingering until the product became available. Anyway, I ordered Grand Tiera as I couldn't wait for Supercrema and I got my initial bag of Supercrema unexpectedly but it was still OK as I had guests and beans were going like crazy until I got a big surprise when I brewed the first cup with these beans. I thought it must be something wrong with my machine or the water filter, so I tried to brew the other Grand Tiera beans that were almost over and the espresso was OK. Now I don't know how to return this full bag of Supercrema that is completely useless as Superstore policy doesn't allow returns on these items. …",7 out of 19 users found this review helpful
