Title,Star Rating,Review,Helpfulness
 A little off,3,"I didn't have any water to re-hydrate this water so I used my own saliva instead. I was a bit disappointed that my water came off tasting more than a little bit like saliva. Not very fresh and not that thirst-quenching, but not awful in a pinch either. …",26 out of 32 users found this review helpful
 Some of the worst stuff on EARTH!,2,"Only things worse are as follows: Liver Okra Asparagus Brussel Sprouts (SP?) Lemon Marangue pie (SP?) Anything lemon, besides the sodas Horse radish sauce Olives, any color Beefaroni Ravioli Spaghetti in a can And other disgusting foods (BLEH!) 2 stars. …",0 out of 14 users found this review helpful
 NO CUSTOMER SERVICE AT ALL!!!! IGNORE MY CANCEL REQUEST!!,1,IDIOT. I TOLD YOU TWICE I WANT TO CANCEL THE ORDER. YOU BASICALLY JUST IGNORED MY REQUEST AND SENT ME THE ITEM. …,1 out of 19 users found this review helpful
 Great healthy moisturizer,5,"I ordered this after having a facial where they used a mixture of almond oil, coconut oil and tamanu oil. My skin felt so wonderful, I had to try it for myself! She recommended just getting coconut oil. I actually really like that it solidifies so that I can just rub a little in my palms to heat it and apply it to my face & body. It does feel a bit greasy at first, but absorbs nicely and my skin has never felt or looked better. (I'm also using diluted apple cider vinegar as an astringent.) Now I need to try some of the other uses for coconut oil! …",31 out of 32 users found this review helpful
 Love the Hemp!,4,"I really enjoy the hemp hearts. I have come to crave them. I am always looking for a good deal and this is indeed a great price for the qty. These come to abt 3 to 5 dollars less per lb. than what I can get locally. If I use auto ship it is 5 to 7 dollars less. My only complaint is the hulls of the 3 brands I have tried this has by far the most hulls and the only one with intact seeds. I doesn't take much to de-hull them but, it is time consuming. I realize ""hulls are a good source of fiber"" but, my teeth do not agree. I am tempted to pay a little more for less. If this is something that doesn't bother you I urge you to get it. …",45 out of 46 users found this review helpful
 PET FOOD RECALL WORRIES?  NO PROBLEM WITH NEWMAN'S!,5,"Upon the initial pet food recall news, I immediately began my investigation into the healthiest food choices for my pets. Although I am already diligent as a pet parent of eight, and none of the foods we use were recalled, I still felt I wanted to go even MORE natural. In doing this research, I found out that not only does Newman's company make salad dressing, as we all know, but ALSO a VAST variety of human and pet treats as well! :) I got a great deal through Superstore on this pack of six bags, so I got two flavors and sizes for my dogs. They are ALL natural, and when you touch them yourself and feel the texture, and see the actual oats and cheese or whatnot for yourself, you will be so happy you are feeding them to your pet instead of **** food. People have no idea just how awful most name brand pet food is and that it is really like the equivalent of feeding junk food to their kids for every meal. But it's not our faults when pet food companies are abusing our trust. Get these treats. You and your pets will be healthier for it . . . physically, mentally, spiritually. …",33 out of 34 users found this review helpful
 disappointed,1,"The ""ad"" for the product said a package of 12 ice creams. I received one. Not happy about that but too frustrating to try to track down the seller, fight with him/her and just gave up. So upsetting. …",12 out of 15 users found this review helpful
 Please avoid!!,1,"Please do your research on pet foods and what is actually good for your dogs. Hills science diet is a horrible food filled with horrible ingredients. They charge an outrageous price because it's the #1 vet recommended food. This is a joke and the only reason why it's rated #1 buy vets is because Hills gives money to soon to be vets to help them go through school. Then they sell the dog food to them cheap so they can jack up the price and make a nice profit off of your marketing foolishness. Read the back of the labels of Hills brand and you will see that most of the top ingredients are grains or cheap meat by products which are the feathers, bones, unwanted organs from animals, basically all of the stuff we wouldn't eat. i would recommend going to [...] and compare brands and see what is right for you budget wise. try something like orijen or evo. …",4 out of 13 users found this review helpful
 Best tasting one right now,4,"Fast forward to January 2012, this is the best tasting one out there. I am a coconut water fan and have tried them all. ONE used to be the best before they move their production to another country. There is something about coconuts from Brazil. They are not as sweet and offer a more nutty flavor if that's what you are looking for. This brand has a very subtle taste so if you coming from the sweeter brands, you will not like it. With all the other brands moving their production to other countries and no longer using coconuts from Brazil, this is my favorite. Below is a review from about about year and half ago. I have tried about 5 brands of coconut water, Amy and Bryans, ONE, Nature Factor, Zico, and VitaCoco. This one has the most subtle taste of all of them and looking at the nutritional listing on the box, seems to contain the least amount of sugar. For some, it might taste like water since the flavor does not seem to come out compared to the other brands. Amy and Bryans and Nature Factor coconuts are way too sweet for my taste and I think they get their coconut water from Thailand. Vita Coco tastes a bit tart. Zico used to be my favorite before they switch from all natural to concentrate and though I have not tried it, based on other people's reviews, it does not come close to any of these particular ones. So in the end, ONE coconut will be the brand I will continue to buy and if Zico comes back into the market, I might pick them second. For my taste, the ONE brand tastes the best. …",21 out of 25 users found this review helpful
" As close to ""home"" as possible in the U.S.A.",5,Very similar to what he had in England growing up. He thought they were great. …,7 out of 12 users found this review helpful
