Title,Star Rating,Review,Helpfulness
 one great big huge high-five--from my cat !!!,5,"My cat LOVES Fancy Feast cat food; and this variety pack in particular makes mealtime a veritable newsworthy event! He always eats it down and he loves it; I can tell. You get eight cans of Ocean Whitefish & Tuna Feast; eight more cans of Savory Salmon Feast with Cod and eight more cans still of Sole & Shrimp Feast. Very good! The food does have some nutritional content; I always look for that when I buy food for the cat. There's some vitamin E, A, D3, B12, and B1. I like that. Naturally, ask your vet if you have any concerns about your cat's personal individual needs for nutritional content in their daily diet. If you catch a sale on this, stock up! However, I would use these cans of food within six months of buying them. Overall, this is one of the better brands of cat food out there; and I recommend it. Your cat will love it and it has nutritional content which is great for them, too. …",12 out of 12 users found this review helpful
 Best thing since Sliced Bread....Awesome !!!,5,"I am not a big fan of fruit roll-ups as they tend to be more like candy than fruit with added sugar. These Twisted Fruit ropes are a ""whole"" other story. They are Organic and provide ONE FULL Serving of Fruit! Each one is 70 calories and best of it, they are satisfying. And I love its dense, chewy texture. It's SO GOOD that I enjoy it as much as my children do ! So far, I have had the pleasure of trying the strawberry, sour apple, and tropical fruit twists. I love them all although the sour apple is indeed ""sour"". It will make your mouth pucker which I personally love but I buy the strawberry & tropical flavors for my children. I just wish that they were less expensive but I can see how they cost more to produce so I am willing to pay more to get a better, more nutritious fruit snack ! Btw, Superstore has the best prices on these esp. if you ""subscribe and save"". They are not yet readily available and at my Whole Foods Supermarket, they sell for 99 cents EACH ! …",39 out of 40 users found this review helpful
 not so much a spray as a stream,3,"The liquid spilled in transit so the label and bottle were all sticky. Also, I was hoping this would be a spray, but it is more of a stream or squirt. …",3 out of 13 users found this review helpful
 ALMOST A DOLLAR A CUP????!!!!!!!!!,1,"BUYERS BEWARE - I guess it's my fault I really thought when I ordered this coffee I was gettinng TWO BOXES of coffee for 22.50 like almost every other coffee dealer on Superstore sells this stuff for. But this guy sells this coffee for 22.50 for ONE!!!!! box of coffee.When it arrived at my house I asked my wife where the other box was and she said: ""Thats It just one box arrived!"" I looked my order over and sure enough he does sell it for 1 box of coffee for 22.50 making this probably the MOST expensive k-cup coffee on Superstore. So shame on me for not looking the order over before I purchased it. If you look at all the other sellers, their coffee is 23.00 for TWO BOXES OF 25 count k-cups. Thats 50 k-cups. This guy only gives you 25 k-cups for 22.50 which is EXTREMELY EXPENSIVE!!!!! congratulations you fooled me, but I hope this review warns others off. …",31 out of 48 users found this review helpful
 Makes terrific Dark Rye,5,"My family enjoys good dark rye. I followed the package directions (just add three tablespoons of molasses and three tablespoons of powdered cocoa) and made the best dark rye we have ever eaten. Three cheers for Hodgson Mill. If you like rye bread, you will love this mix either way. The bread mix works great in my bread machine and yields good volume, texture, color and flavor. …",16 out of 18 users found this review helpful
 Absolutely the BEST!,5,"I have tried many olive oils and this olive oil is absolutely the best olive oil I have ever tasted. More and more while watching food/cooking programs that are actually filmed in Italy, and especially Sicily, it is this olive oil I see on the table. The other reviewers are correct when they state Mario Batali uses it, as I have seen him use this oil on many occasions. The price is a little higher than some, but when used on fresh bread, or a little over Minestrone, or poured over fresh pasta dishes will make you a believer too. …",22 out of 22 users found this review helpful
 Look at the Ingredient List,1,"This food is not a good food and is not worth the money. It contains by products and lots of corn. It will make your cats fat and lazy. My friend's cat was vomiting and had been to every vet and had every test but when she switched the food to Innova Evo, the cat stopped vomiting. Do not buy this food because for the same price you can buy Evo which is grain free and made with table-grade meat. SCIENCE DIET IS GARBAGE! …",7 out of 12 users found this review helpful
 I Agree With A. Leahy,1,"Although I'm not a former disgruntled employee, I have developed some reservations about ""San Marzano"" brand tomatoes. When I bought my first can of these tomoatoes at my local grocery store, I thought, great San Marzano plum tomatoes stright from Italy for under $3 for a 28oz can! Then when I got the can home and opened it, the tomatoes inside didn't look like the ones on the can. They were round, and didn't look like plum tomatoes, which resemble little eggplants. Further, after reading the label, I realized these tomatoes are from California, and have nothing to do with the San Marzano reigon of Italy at all. What a dissapointment! Buyer beware: these tomatoes are not from San Marzano, and probably aren't even plum tomatoes! As for taste, it was OK, but definately I was left wondering 'where's the great, sweet, fresh flavor people say San Marzano tomatoes should have?' If you are looking for an average tomato this brand should suffice, but if you want the real San Marzano tomatoes, please save youself the dissapointment and keep looking. …",15 out of 18 users found this review helpful
" Healthy, delicious, and at a decent price.",5,"I love ""Food for Life Ezekiel"" products. Originally, I was introduced to the bread when on a special diet -- an offshoot program of ""Over-eaters Anonymous"", the H.O.W. program -- many years ago. The bread contains NO flour, no sugar, is high in protein and fiber, and, for my taste, is delicious. Actually, I learned that OVER-eating was not really my problem. My problem was NOT eating the healthiest, life-giving, minimally processed foods available. Over time, I learned, relapsed, and relearned, etc. I was thrilled when I learned ""Food for Life"" added cereals to their product line. In looking at labels at my local health food store, I discovered that this brand was the ONLY cold cereal on the shelves that had NO sugar content! Since then, this is the ONLY cold cereal I buy. It can be served warm, as well. Generally, though, I prefer ""John McCann's Steel-Cut Irish Oatmeal"" (also zero sugar and high fiber) for hot cereal. Needless to say, the cereal is expensive (but cheap if you consider that you're no longer polluting your body with all the sugar, air, preservatives, and other junk in most commercial cereals), so I was thrilled to find that Superstore offered it in a 6-box bundle for a far better price than my local market. I usually have a bowl a day with fresh berries (strawberries are very sweet this year in my area) and slivered almonds topped with light soy milk. I find that when I'm eating really nutritious food, I eat slowly and savor. When I'm eating junk, I tend to ""wolf"" it down. It doesn't matter why. I just hate that sensation, so I avoid it and my body thanks me every day. …",32 out of 33 users found this review helpful
 Great Assortment,5,"This assortment is a great way to try a bunch of flavors. I love the variety and I'm ordering it again right now! UPDATE: I ordered this a second time; it's that good. I've only had my Keurig about a month and am loving the different k-cups, trying to find which brands and flavors I like most. The second batch was different from the first which was nice!!! …",12 out of 14 users found this review helpful
