Title,Star Rating,Review,Helpfulness
 Slight Cinnamon Flavor,3,"This is a Light Roast coffee with only a faint cinnamon like flavor. I brewed this In my B40 at the 7.20oz mug size. Adding a sugar substitute and liquid creamer and it created a mellow flavor with at best a very slight cinnamon flavor. I was expecting more. I will try this coffee at the larger 9.25 mug size and report back. I brewed a cup at the larger 9.25oz lever and still no real desirable cinnamon flavor. But as a light roast coffee alone, it has a nice smooth flavor with low acidity; just wished they'd would have put just a tad more cinnamon in it …",14 out of 15 users found this review helpful
 I'd give it zero if I could!!!!!!,1,"I usually go for Eden Soy or Trader Joe's as they are cheaper and usually taste as good or better, but I was in Walmart and said, ""what the hell."" Got a half gallon of Silk Vanilla soy milk and took it home immediately, storing it in a Trader Joe's insulated carry-all with some frozen goods on the way home. Right off, it seemed thick, but I shrugged it off as I hadn't had Silk for a while, and I remembered that their stuff was usually thicker than others. Well before a week had elapsed the carton was bloated with gas. The milk got really thick like paste. Yum, a half gallon of mystery Soy-gurt. I looked over the carton and found a ""guarantee"" of freshness and a web address. I used their web form and explained the defect in their product. Weeks later, they respond with the following response (basically tough poo, our ""guarantee"" isn't worth the cardboard it's written on): Thank you for your recent e-mail to Silk®. We appreciate your interest in our products. We guarantee the freshness and quality of our products if opened by the freshness date code and used within seven to ten days. However, our products are perishable food items and spoilage may occur if the products are stored in the refrigerator beyond the recommended number of days after the seal has been broken or if there was an interruption in maintaining the proper storage temperature. We apologize for the inconvenience, and hope you will continue to enjoy our products. For us, the good news is that you cared enough to let us know about it. Thanks again for contacting the Consumer Affairs Department. Sincerely, Yvonne Ortega Consumer Response Representative This is my response back: Yvonne: Thank you for your entirely cut-and-pasted, canned response. I appreciate that you didn't even bother to address me by name. Your lack of care and unfettered indifference overwhelms me. You obviously don't ""guarantee the freshness and quality"" of your products. Otherwise, you would be offering a refund on my purchase, or some form of compensation for the stale milk you produced. Your product's texture was a little off from day one and your product went completely bad on my family before ""seven to ten days after the freshness date."" There was no ""interruption in maintaining the proper storage temperature"" during our trip to WalMart, as we use reusable insulated shopping bags for our refrigerated and frozen goods. So, instead of trying to pass off the blame for your faulty product and shirking your promises, you should consider honoring your ""guarantee."" I had almost forgotten about writing to you, but due to the nature of your response I have to let other consumers know just how worthless a ""guarantee"" from WhiteWave is. I'm glad your title is ""Consumer Response Representative"" instead of Consumer Care Representative; at least WhiteWave is honest about that. Disgusted, So there you go, a premium priced product with below average taste and consistency, and worthless customer service!!! …",13 out of 16 users found this review helpful
 The Real Deal,5,"Great hickory flavor. Used it to make pulled pork for 20 people. It has a rich, natural flavor, no chemical aftertaste. Made the pork with only Hawaiian sea salt (red), black pepper, a little onion, some garlic and the Colgin Liquid Smoke. It was gone in less than 2 hours! …",12 out of 12 users found this review helpful
 Amazingly Good!,5,"I do not like pre-cooked pork rinds, not even made fresh in the Mexican Carnecerias, but hubby likes them, so I decided to buy these. I was shocked to find that they were light, airy and crispy. Some bags were saltier than others, but we've cooked up about 5 so far and the majority aren't overly salty. Another reviewer mentioned watching them to figure out how long the cooking time should be. In our 1100 watt oven 40-43 seconds seems to be just right. The key is to take them out the moment the bag has fully inflated. Leave them in too long and you end up with charcoal and not enough time will make them gummy. Since I follow a fairly low carb regimen for health and weight reasons, I like the fact that these can be a perfect vehicle for guacamole and salsa without the carbs. I'm still trying to come up with more dip ideas that will go well with the flavoring. I wish they'd put out a version that didn't have seasoned salt as I'd like them with just salt and/or garlic. …",17 out of 18 users found this review helpful
 NOT VEGAN,1,"I dont know why they have this under vegan items, this is not a chicken broth alternative this is ACTUALLY powdered chicken broth!!!!!!! …",5 out of 23 users found this review helpful
 Fantastic Food for Good Cat Health,5,"The pet food industry can be one of the most infuriating as you start doing research and discovering what trash manufacturers (and the vets who get paid off by the manufacturers) push onto the unsuspecting public. For reference, don't ask your vet - do some Internet research at sites like, for example, petfoodratings.net. What you'll find is that even the supposed ""high-end"" lines from basically every major supermarket label are horrible for your fuzzy friends. People who trust the marketing or trust their vets overpay and feed their cats foods that are full of carcinogens, cheap ingredients that are inappropriate for a cat's digestive system, and byproducts that provide nothing of value and are basically a way to make cheap profit off of literal garbage. It's a tragedy, as these same cats end up with shorter lifespans, kidney problems, UTIs, cancer, and a host of other issues, all of which could have been avoided by a high quality food. This is an A-Grade food. What you'll find here is very high protein content, many meat meals, potatoes, salmon oil, flax seed, and no grains, which is great as a cat is not an omnivore, it's a carnivore, and it simply does not need grains. It has 50 percent protein, which is among the highest you'll see in cat food. The first 4 ingredients are all meats. What you will NOT find here is the kind of junk you'll see in things like Purina One and Science Diet - byproducts (aka beaks, feathers, bird feet), brewers rice (aka the waste product from making beer), wheat flour (a leading cause of pet allergies), corn gluten (a cheap waste of space), and things like ""liver flavor"" (because they don't want to pay for the real thing). I didn't just pull those ingredients out of the air - I was reading the ingredients list of Purina One. It's pathetic. Don't feed your cats trash. Pay a little more to feed them good food now, and they'll lead longer, healthier, more satisfied lives as a result. It's worth it. …",19 out of 23 users found this review helpful
 Seems to be helping me,4,It seems to help. It's early though. I'm gonna keep taking it and see how it goes. …,9 out of 12 users found this review helpful
 product of China,1,It is a product of China. If I had known I would not have ordered it. For those of you that share my concerns you will find the information useful. As for the rest of you - ignore this review - or - do some research on the safety of what is comeing out of China. …,11 out of 18 users found this review helpful
 Chocolates might be great; shipping was less so; customer service is great,3,"While it was shipped to me insulated in styrofoam, no cold packs were included in the shipment--which was heading to Atlanta in early September (the American South in the summer). I assumed that since I was paying over $20 for shipping--the absolute fastest time, greater care would be taken to ensure that the product arrived intact. Unfortunately, the chocolates I received were largely melted. I do not recommend the purchase of this item to be shipped to any region experiencing temperatures above 78 degrees. UPDATE: Received an e-mail, which read (in part) as follows: First, my apologies for not answering you earlier... I didn't notice there was a melting issue with your order till late last week while addressing a small more recent delivery problem. Anyway, as you have noticed with your order, melting can and does happen in transit, but luckily only with an insignificant number of our packages as we only experience about two dozen or three dozen a year out of well over 15,000 packages. Insignificant when view in percentage terms, but still most infuriating when this happens. The e-mail went on to note that they are replacing my order. I am stunned--I have had a melting issue before with a different chocolate company (remember, I live in Atlanta, Georgia, where summer temperatures are a bear), and I received nothing in the way of satisfaction. I figured it would be the same and didn't even bother to directly contact the company (a mistake on my part). I am *very* pleased with this level of service. …",61 out of 64 users found this review helpful
 Tastes Great - 10 Calorie Treat,5,"This is the best tasting Sugar FREE drink for a K-Cup I have tried. I used the medium setting for my brewer adn got a very good cup; there is no aftertaste at all. This is a fresh apple caramel with a hint of cinnamon. I have had real apple cider that tasted about the same. This is a treat that even a diabetic could go for and enjoy. I am not sure why there are so many 1 star reviews, but i really do disagree. 10 cal (0 fat) -- 0g fat sat -- 1 carb -- 0g sugar -- &lt;1g fiber …",19 out of 19 users found this review helpful
 Ingredient list for those who are interested,4,"I thought I'd share the ingredient list and allergy information for those who are looking for it. The box I just received from Superstore says that these are made in the USA, and the ingredients are: water corn syrup glycerine high fructose corn syrup sugar sorbitol food starch - modified (corn) FD&C Yellow #5 FD&C Red #3 FD&C Blue #1 FD&C Yellow #6 FD&C Red #40 FD&C Blue #2 sodium benzoate and potassium sorbate (as preservatives) agar gum carrageenan salt citric acid Made in a facility that also processes tree nuts, egg and soy products. …",38 out of 39 users found this review helpful
 Polar Tuna is better!,2,"We're Polar Tuna fans, but were curious to try this one because of the great reviews. It may simply be personal preference, but we were disappointed with the flavor of Wild Planet. We did a blindfold test of this brand plus two others, and this came in last. We'll stay with Polar Tuna, which is scrumptious! …",5 out of 13 users found this review helpful
 CHECK THE SUGAR,1,"I would check the sugar grams before you buy and be forewarned. This seems a healthy snack but of the 140 calories per serving, 117 are from sugar! (26 grams) The Cherries and all others like this are the same. When seeing the deal, I thought what a great healthy snack until I looked at the calories and breakdown that includes how much sugar. …",10 out of 15 users found this review helpful
 Perfect...And i dont use that word lightly !,5,"I LOVE THE SMELL TASTE FEEL OF COFFEE ! However as a health issue i dropped all caffiene including my beloved coffee. Oh the Pain. Several months later i was on a trip and was served ROASTAROMA and it was amazing. Full bodied and rich like coffee without caffiene and not that horrible taste of decafe coffees. I couldnt find it anywhere and checked Celestial's web site and learned there wasnt ONE store within 25 miles that carried Roastaroma ..hence my purchase from Superstore. If you dont want the caffiene, and love the rich smell and taste of coffee...without that decafe taste.....this is the drink for you. …",20 out of 20 users found this review helpful
" I've purchased this several times, because it's GREAT!",5,"The strawberry banana flavor of this individually packaged drink mix is really out-of-this-world! It's as good as the far more expensive bottled drinks. The packaging is ultra-convenient, and saves me the hassle of carrying in cans of diet soda. Besides, who really needs the carbonation? Now, as for the ""hunger satisfaction"" part -- I can't believe it, but it really does seem to work. Now, it is true that if I drank plain water before a meal, it would also kill my hunger. However, the taste of this stuff is so great that it really does satisfy my craving for something sweet. So, if this is ""science,"" ""magic,"" or my will to believe in the power of Crystal Light -- I don't know. But, the bottom line is that this is a great product that I've already purchased several times, and will continue to buy. …",33 out of 35 users found this review helpful
 Nice cinnamon taste,5,"I snack a lot, and I don't always have time to brush my teeth afterwards, so I'm trying to chew this gum after eating. It has a nice flavor, not too sweet. I'm not chewing it for long periods of time, but the flavor lasts long enough for me. The larger size is more cost effective, and I'm keeping one at my desk and one in my car. …",12 out of 13 users found this review helpful
 Miraculously wonderful!,5,"I would never have dreamed that the plant would arrive in such pristine condtion! I had this Jade Tree delivered to work so that it would be a surprise for my husband's birthday. It raises a lot of curiosity when ""Live Plant"" is printed on a sealed box...especially when I was out of the office on the day it arrived. NO one could believe how bright green and beautifully formed the plant was. The fact that it had spent a few days in a sealed box was doubly mystifying! This birthday present was paraded up an down the halls of our office building before it ever made it home to my husband. Everyone was amazed. Thank you for a great birthday surprise. I hope we can take as good care of this gem as you did getting it to me. …",19 out of 19 users found this review helpful
 Great Chips,1,"Just the right kind of chips, they are crunchie, light and wonderful. Great for people dieting. They are popped, not fried or baked. Try them you'll enjoy them. …",1 out of 14 users found this review helpful
" Clearly handly, if a bit overpriced",3,"Bought both the aerogarden, and master gardener deluxe kit, for my sister with the brown thumb. Fit and finish seem good, ease of use can't be faulted, and she's already got plants growing in a remarkably short time, which given her success at converting seeds into little blobs of mold is nothing short of miraculous. OTOH, a quick review of what goes into it, from the perspective of a mechanical engineer, suggests that it's vastly overpriced. I do hope they'll be bringing the price down in months to come. There could be a huge market for it at a more reasonable price. …",64 out of 69 users found this review helpful
