Title,Star Rating,Review,Helpfulness
 Convenient to use and store,5,"The description may be a little unclear, so just to clarify, you are getting 12 boxes, each box has 3 packets, so a total of 36 packets. Each packet makes 1Qt of milk. Those of you that have purchased powdered milk before will see how convenient this this. To get powdered for a reasonable price at the store, you need to buy the biggest box they have. The problem there is that as soon as you open it, you need to find better containers to store it in, preferably air tight and not made of plastic. The smaller packets you get with this product remove the need to find secondary storage containers. Because you don't have to open it all at once, you don't have to worry about the moisture making the milk go bad, or light reducing the vitamin quality. If you have never used powdered milk before, there are some nice benefits. The main benefit to me is that it doesn't go bad. I don't drink enough milk to justify buying it by the gallon, and even buying half gallon sizes it would go bad before I could use it. With powdered milk I never have to worry about it going bad, nor do I need to wonder if I have milk on hand. Now, as for taste, I don't drink milk by itself, powdered or not. I've read that if you do, it's best to mix it up and then let it sit in the fridge for a few hours. I use it in protein shakes, where it tastes no different than regular milk. I imagine it would be great for things like smoothies as well. Another great use for powdered milk is adding it to coffee. Much healthier for you than powdered non-dairy creamer, and just as creamy and delicious. And, unlike regular milk, the powdered milk will not cool down your coffee nearly as much. I've gotten a few people hooked on using powdered milk in their coffee. …",20 out of 20 users found this review helpful
 Do not order this product....,1,"It has been over three weeks and I still have not received this product. And, they have charged me for it already... …",0 out of 12 users found this review helpful
 This stuff is great,5,"I've used this to combine all types of wild game and form it into delicious edible steaks. It works best to marinade your wild game first to have the flavors evenly dispersed throughout the meat. Do this overnight in the fridge, then simply mix the meat with the glue, wrap into a tube in plastic wrap. Wait a while and cut into tasty steaks. You can even freeze the tube and cut into steaks later. Love it!!!!!!!!!!!!!!!!!! …",16 out of 21 users found this review helpful
" Delightful, crunchy and um....gone.",4,"Freeze dried fruit is expensive, since many fruits are about 90% water, and strawberries are no exception. This little 1/2 lb container was made with 5 lbs of fruit. The flavor is very concentrated, as was the price. Most people couldn't down 5 lbs of strawberries in a few minutes, but downing these little treats is something else again. I'd look at them as healthy candy alternative. it contains the same vitamins, materials, fiber and nutrients as 5 lb. of strawcerries but it also has the sugar and calories as 5 lbs of fruit, too. They're awfully yummy, so try not to get too addicted to them. …",22 out of 23 users found this review helpful
 I Should Have Never Tried It ... Too Late Now,5,"I was wandering around the international food aisle when this caught my eye. Sweetened, condensed milk in a re-sealable bottle rather than a tin can. I said, ""Oh my! What evil thing is this?"" And then I bought it. You might not be able to use a whole can of sweetened, condensed milk, but you sure can find lots of uses for a it when it comes in a squeeze bottle. I put it in my coffee, in my tea, over my fruit, over my icecream, and then I lick the plate. The really nice thing about this container is that you can turn it upside down so that the nice, cool, sweet goo that is La Lechera is ready to pour whenever you want it. Don't buy this unless you want a new addiction. Seriously. …",56 out of 56 users found this review helpful
 Perfect for Seitan,5,"Bob's Red Mill Gluten Flour is perfect for making seitan. Your success will depend on the recipe that you use. An online search for ""seitan recipes"" will net you several, including videos showing the steps to success. Here is my Chicken-ish Seitan Patties recipe. Chicken-ish Seitan Patties Dry Ingredients: 1 cup gluten flour 2 TBS garbanzo bean flour 2 TBS nutritional yeast 1/4 tsp thyme 1/2 tsp rosemary 1 tsp sage 1/2 tsp marjoram 1 tsp onion powder Pepper to taste Wet ingredients: 2 TBS cashew butter 2 Edward & Sons Not-Chick'n Bouillon Cubes 1 +/- cup cold water Mix all of the dry ingredients and set aside. I used 4 turns of the pepper mill. I grind the rosemary and thyme with a pestle in a mortar before adding to the dry ingredients. Mix all of the wet ingredients. I put all of the wet ingredients into a personal blender and mixed it up. Add the blended wet ingredients to the dry and mix well. If necessary, add additional water. If the mixture is a bit sloshy at this point, you've added too much water. This can be fixed with the addition of a tiny bit of gluten. I also let the mixture set for a couple of minutes to let the water be absorbed. Measure out some aluminum foil squares approximately 8 inches wide. Measure out a heaping 1/4 cup of the mixture onto the middle of your foil. Pat the mixture down into a patty, then fold the aluminum foil making a tight pouch. Continue until all of the gluten mixture is used up. I believe that I got 6 patties out of the mixture. Place packets into a steamer and steam over boiling water for approximately 35 minutes. Remove from heat. The patties can be used at this point however you wish. Possible changes: Tahini can be used in place of the cashew butter. Obviously any kind of chicken bullion can be used. …",43 out of 44 users found this review helpful
 A Morning Staple,5,"Fantastic, fresh and flavorful...this is a morning staple in my household and always at an affordable price. Update: Unfortunately, in a move similar to gas prices, the price of the 4-pack original whole bean blend has increased more than $10.00 from a few months ago (it is now $26.78 with subscribe and save). This excellent coffee is no longer affordable. Why the substantial increase when other Eight O'Clock beans are still at the $15.53 subscribe and save price? …",10 out of 12 users found this review helpful
" Jamaica Blue Mountain, the very best.",4,"If you are only starting your trek into the world of serious coffee appreciation, then I highly suggest you, without haste, purchase one pound at least of whole bean JBM. Also a good grinder, a temperature controlled machine and a decent water filtration system. Pre-ground takes much of the flavor away, compaired to properly done fresh home ground coffee, and coffee is lessened without being prepaired at the correct temperature of filtered water. But why something so expensive? Why jump in to the deep end of the pool before even getting your feet wet? Some may scoff, saying that only a true coffee fanatic would understand or be able to appreciate this blend. That is entirely true. But how can anyone really understand without first having tasted the standard by which all others must be judged? Thus why this review is only four out of five stars. You see, JBM is so subtle, so complex, that a new tounge will not notice what makes JBM quite so wonderful. It is a ""perfectly"" blended coffee. Flavor, bitterness, acidity and aftertaste. On a scale of one to ten, they all rank dead even at five. Every other coffee is like a exaggeration of this hard to get bean. This should be the first coffee to ever cross the lips of anyone who wants to learn these things. How else can you truely understand the other blends? …",15 out of 23 users found this review helpful
 An Excellent and Healthy Choice for Anyone's Diet,5,"A quality product from Bio-familia, a Swedish company that developed ""Bircherm&uuml;esli"" a product so popular and successful that made the name Muesli famous all over the world. If you need a high fiber and protein snack option for your diet, this is absolutely a very good product. You can't go wrong and the best of all: excellent taste and quality, and for a pack of five this comes at a good value. The Strawberries and Rasberries included in this version of the cereal at Anti-oxidants to the mixture, making a good product even better. Sometimes your diet will require you eat frequently and consciously, and in those cases you need to have a snack at hand when you get hungry, in order to keep your metabolism high all day long. In such cases finding a good and balance option could be hard. I love this 5-pack and I always have one at home an another pack at the office. I try to eat five or more times a day, so in my case having a healthy snack at hand wherever I am when I get hungry is a priority. Since you are checking this product I have to guess that you are probably a person that cares about what you eat, either because you are interested in losing weight, getting in better shape or just be healthier and keep in good shape, so I will share my own experience in the weight loss game and staying in shape game My own successful personal experience in weight loss is based on strategies to boost metabolism. Don't stress yourself, eat frequently, eat just what you need each time, and choose wisely what you are going to eat, supplement your diet. Yet simple and it works. I loss more than 200 lbs and shrink my waist (from 44 to 32), and I have been able to keep in good shape since then. Every single aspect of my life has improved since then. Keep in mind that a good diet is just part of the equation, you also need a plan that helps you keep on track and monitor your condition. Based on my own personal experience I can recommend some tools that you may want to consider, to establish your own strategies for boosting your metabolism, loosing weight, and even more important keeping that weight off. They are: - ""Ultrametabolism: The Simple Plan for Automatic Weight Loss"" by Mark Hyman. A practical an realistic plan for weigh loss. - ""The ABS Diet"", which is another very practical, readable, insightful, and inspirational book, that also includes an exercise plan. - A Body Fat Monitor or Scale. This will help you monitor your progress, to assure that the weight you are loosing is fat (fat lost = increased metabolism) and not muscle, water or bone mass (decreased metabolism). - A Heart Rate Monitor Wrist Watch. This is an excellent tool that will help you monitor and control your Heart Rate in order to keep yourself in a burning fat state (increased metabolism). - ""Heart Monitor Training for the Complete Idiot"", a primer on the use of Heart Rate Monitors for health improvement or weight control. If you want to star focusing only on your diet, the first two may be worth considering. If you exercise, or want to start doing it right, the last threee are for you. If you do both, all the recommended options can improve your results. I am 39 years old, With the help of the tools I just mentioned not only I went fro size 44 to size 32 pants, but also obtained substantial benefits that included weight control, cardiovascular improvements, lowered blood pressure, and improved muscular-skeletal strength and flexibility, but also the myriad of mental and psychological benefits derived from being in the best shape of my life. …",6 out of 12 users found this review helpful
 Halva Heaven,5,"This luscious goodie is very hard to find... especially the really good deli quality stuff. The product I purchased was sent in a timely fashion and was the best halva I've ever had, bar none! Pantheon foods is definitely a site others who love excellent gourmet goodies should check out! …",11 out of 12 users found this review helpful
 Damaged in Shipping,2,I ordered 24 cans of the EVO canned cat food and during shipping 6 cans were damaged. The order arrived with the cans busted open and not consumable. They have one layer of bubble wrap protecting the contents of the box. I felt like I had wasted my money. …,7 out of 14 users found this review helpful
 Madras Lentils a good side dish,5,"I've been eating various Indian retorted veggie entrees for a while now -- we use them as side dishes when I cook main dishes that may be, but aren't always, Indian. The Madras Lentils remind me a lot of really good Louisiana Red Beans (as in Red Beans & Rice--with or without sausage). Very flavorful and actually a bit meaty in taste. I first encountered them at Trader Joe's but it seems that they are going over to their own labels and they wouldn't admit that they were using TastyBite (see someone else's review of Punjabi Eggplant)so I'll stick with the original. I've also tried, and liked, the Punjabi Eggplant. …",11 out of 12 users found this review helpful
 Love This Sugar!,5,"Tastes very good and is much healthier than cane sugars, very similar to brown sugar in taste. I only pay $2.99 per lb at my local health food store. Way overpriced here. …",13 out of 14 users found this review helpful
 Expired Product,1,I bought this product on September 2010 and this product expires on the 27th of August 2010. I have bought alot of products with Superstore and until now I had no problems. I dont understand why Superstore would send me a product that would expire two months after I received it. …,8 out of 12 users found this review helpful
" Filler food is empty, leaves your cat always needing more",1,"This review will make me sound really stupid, but whatever. I don't really care as long as people find out what's real and can avoid my mistakes. I got my wonderful little sweet Bella Bean when she was a few days shy of three years old. She had been bounced around from house to house and eating whatever was cheap. I have had cats around me my entire life, for about twenty-five years now. My mother always just fed them whatever, the kinds of food you buy in the supermarket - Friskies, Nine Lives, Kit & Kaboodle, stuff like that. And our cats were always fine, at least in terms of their eating habits. They would eat in the morning, stop when they were done, come back, and eat some more when they got hungry. My housemate at the time was working for Hill's and assured me that this was the best food ever made, so great, so on and so forth. I now know that she is an utter buffoon, but I initially trusted her judgment, which is so unfortunate because she doesn't think. She also had plenty of coupons for free or deeply discounted bags, which made it a much more attractive choice. I first tried feeding the little Bean an unmeasured amount of Science Diet in a bowl, but that didn't work, as she would devour it in one sitting. So then I took to measuring it, and she did the same thing. Then I started parsing it out to twice a day. That didn't work either, because she would start going crazy in the middle of the day, running around, intentionally destroying things, deliberately spilling her water, crying, etc., until she got more food. So then I split it into three servings. Same thing. Then it got to be four servings. That was a little better, but it was too much maintenance and unrealistic to be around every day to feed her four times. So then it went back to three. All the while, I was trying to reduce the amount of food I was feeding her to less than 3/4 of a cup because she was a little chubby. Reducing was hell. She became even more hungry, but I figured she would get used to it. Not really. For over a year, she would wake me up every morning looking for food in a serious way, knocking things off my desk, ripping up any paper she could find, scratching at the door and committing general acts of mischief. As soon as she got food, she was back to her sweet self, but only for three or four hours. We thought she was bored, we thought she was a little nutty, and maybe even had a kitty eating disorder. She always wanted food. It was kind of funny but in the end it was just sad. A few weeks back, we took her to a new (good, non-money factory) vet for her second checkup since I've had her. I talked with him about her being always hungry. He asked what she ate, and I told him the adult indoor Science Diet. Without saying as much, he basically told me that this food is garbage and I should look for something else. He said cat food should have a protein followed by a carbohydrate as the first two ingredients. Science Diet does, in a very loose, by-product kind of way - ground up slaughterhouse leftovers and corn dust. Then they put a bunch of vitamins in it to make it ""healthy,"" instead of just using good ingredients from the beginning. Not that I care about spending money on the Bean, but this food is way too expensive for what it is. So we began transitioning her onto Wellness indoor formula about two weeks ago. She is still eating 50 percent Science Diet with 50 percent Wellness (you really shouldn't just give a cat different food one day out of the blue) but SHE NEVER FREAKS OUT ANYMORE. It's amazing. And it's 100 percent because she is eating real food now, along with that sawdust and chicken hearts I still regrettable have to feed her. We have her down to eating twice a day, only 1/3 cup in TOTAL. She was eating three times a day, 5/8 of a cup in total. Now she eats some in the morning, walks away, eats some more a few hours later, and then looks for dinner about twelve hours after her initial feeding. No more knocking things over, no more trashing Dad's papers on the desk, no more howling, no more deliberately spilled water on the floor. It's incredible. I feel so bad that I was doing this to her for so long. We really thought she was just being dramatic or whatever. But no, she was genuinely hungry because she wasn't eating any real food. Do your cat a favor - buy her or him so food made with real ingredients, things you would eat - Wellness, Halo, Innova, Evo, whatever. Figure it out for yourself, but please don't feed your cat this. It's garbage. …",6 out of 15 users found this review helpful
 FANTASTIC... Closest to Peanut Butter Taste,5,"I have tried many brands of almond butter because I can not eat peanuts. I ordered some of this from Superstore(great service btw) and i was a little concerned when i opened it because it looked almost like peanut butter. I called the company directly in California. They put the plant manager on the phone to answer my questions. I asked him why it was a different color than i was used to.(most almond butters are sort of grayish). He told me that they don't grind the skins with the almonds. Also the top grade of palm fruit oil that they use is high in cartenoids and helps to keep this product stable (not rancid) and adds to the color. Also they process this product to keep it as natural and roasted flavor filled as possible. I was impressed with the manager, the product and the company. Google the company history and learn about Jennifer Barney. [...] What can I say this is the BEST TASTING almond butter out there In my opinion. …",46 out of 47 users found this review helpful
 Healthy and Happy,5,"We adopted a mix breed that was approx 1 year old. His coat was coarse, dry and skin was flaky. He was licking his feet and shaking his head. Tried several brands and found that duck and lamb make him extremely gassy with a really rude odor. He loves the fish and sweet potato, his coat is like velvet now in just a couple short months. No more shedding or flaking and NO RUDE ODOROUS GAS problem. Highly recommend. …",14 out of 14 users found this review helpful
 Herdez chipotles beat all others,5,"Canned chipotles are smoked, pickled jalapeno chiles. Different brands taste slightly different because each company uses its own pickling mixture. Herdez chipotles taste distinctly better than the more commonly found Embasa or La Costena brands. The Herdez brand is worth seeking out- their salsas are good too. The easiest way to use canned chipotles is to puree the entire can and transfer the puree to a jar. You can then add smaller quantities of the puree to your recipes- soups, dips, sauces, spice rubs for grilling, etc. Drizzle a thin layer of oil on top of remaining puree, and keep the jar in your refridgerator. It should keep for a few weeks. …",15 out of 15 users found this review helpful
" ""Better than meat!"" says the carnivore.",5,"I am a card-carrying carnivore. Having said that, I am also the Laziest Man This Side of a Lebowski. Even chewing is too much work for me. Given that, Primal Strips are heaven. The texture is very close to meat, but is consistently chewable, with none of the gristle often associated with beef jerky. Spam is too gooey. Real beef jerky makes my jaw ache, and I end up spitting out gristle too frequently. But this? This is perfect. If ""they"" replaced meat with this Soylent Brown-type food, I'd happily leave the Real Thing behind. I'm not sure of the health benefits. I guess it's good for me. I've seen people who are healthier than I eating it, so I figure it's nutritious. Anyway, it tastes robust, has a perfect texture, and is a perfect snack. …",65 out of 66 users found this review helpful
 Interesting taste,3,"I drank the water after working out and felt really good, very engergized. The only issue I have is it doesn't taste like regular water, it has a different flavor. Not necessarily bad, but not like plain tap or bottled water. For me, the flavor was too different for me to drink this like regular water. It was better after I added some ice. …",27 out of 33 users found this review helpful
 Expiration date Far too Short!,3,These veggie chips taste great......fresh and crisp! BUT I am very disappointed in short expiration date.....12 bags arrived 8/31/09 and all expire 10/21/09. I really hadn't planned on plowing through these 12 bags in less than 8 weeks! It would be MOST helpful if expiration dates were included in product information! I purchase a wide variety of grocery items frequently and this is first time I have been disappointed. I do hope it will be the last time! …,20 out of 24 users found this review helpful
 Better Option for us than Xanthan Gum,5,"I use this product as a ""binder"" in gluten-free baking as a substitute where recipes call for xanthan gum. Xanthan gum is much more expensive. I use it 1:1 as a replacement & works great (& has no corn derivatives). …",13 out of 14 users found this review helpful
