Title,Star Rating,Review,Helpfulness
 Don't buy this product,1,This product tasted like chalk and there wasn't the slightest sour taste to it. I called the distributor who received my payment and they said that I would have to take it up with the candy manufacturer. As far as I am concerned the product was terrible and the service lousy to say the least …,2 out of 13 users found this review helpful
 Coffee pretty good but VERY expensive; won't order again.,2,"Well, it's my fault. I am so used to K-cups (from Superstore) coming in 2 24 cup orders, I assumed that the Green Mountain was the same. NOT! That makes this about twice the cost of every other brand. The coffee tastes pretty good, not great. There are too many other options like Van Houtte Spicy Mayan Chocolate or Cr&egrave;me Caramel, and when you subscribe they are less that 50 cents a cup. Anyway, I learned to be more careful. Buying this once was worth the lesson, but not the coffee. Just my two cents, of which I have fewer now :) …",9 out of 13 users found this review helpful
 addiction,5,"I have always loved All Sorts Licorice candy but found it difficult to find in stores. My daughter found it on your Web Site and gave it to me for Christmas. By January all 6 pounds + were gone and we ordered more. It freezes nicely so I sorted it into 10 packages. I'm being a little less greedy this time but, it's still going fast. You'll be hearing from me with another order soon. Thanks for carrying this item. …",28 out of 28 users found this review helpful
 MORE calories per teaspoon than real sugar . . .,2,"Splenda is the best-tasting artifical sweetener that I've tasted. So why give the Splenda blend only two stars? Two reasons: a recent article in the New Yorker revealed that some of the chemists who develop artificial sweeteners--at least, one who was interviewed for the story--won't eat them because they cannot predict the long-term effects, and they are apparently afraid that there will be unpleasant consequences. Not an unreasonable concern, given the checkered past of artificial sweeteners in general. Full disclosure: I eat Splenda (though not the Splenda blends) because I KNOW sugar is bad for me, whereas we still don't know if Splenda is bad or not. I'm taking a chance and I have to accept the consequences. That said, calorie-counting consumers who read labels know that when the company says ""a half-cup [of the blended product] replaces a full cup of brown sugar,"" it applies to the calorie content, too. Which means that if you eat equal amounts of sugar and Splenda blend, you get more calories from the Splenda blend than you would from pure sugar. No kidding! Sugar has 15 calories per teaspoon, while the Splenda blends (white and brown) have 20 calories per teaspoon. Supposedly you can use less of the Splenda blend because it is ""stronger"" than sugar--but I can't tell it. I would just as soon have regular sugar if the Splenda blend has more calories, especially given the risks. Bottom line for me: Enjoy Splenda . . . but take it with a grain of salt. …",3 out of 16 users found this review helpful
 Better than crack,5,"Well, in all fareness, I've never tried crack. But since crack isn't covered in dark chocolate, and it's extremely unhealthy, I would argue that this stuff is better. Probably much cheaper too (if you buy it at costco.) …",13 out of 15 users found this review helpful
 Highly over rated!,1,Very expensive and didn't work any better than popping an over the counter caffeine pill. And you don't have that horrible taste! …,7 out of 13 users found this review helpful
 Great candy,4,"I gave this as a gift to my brother. Everyone really enjoyed them. My brother's pre-schooler shouted, ""Yeah! Cigarettes!"" :) To add to the debate, I don't believe these candies create smokers. Me and my brother ate these growing up and neither of us smoke. Even as teenagers, we would get candy cigarettes instead of smoking real ones. If anything, it was an alternative to smoking for us. …",22 out of 22 users found this review helpful
 Great flour for gluten-free cooking!,5,"I have previously purchased smaller bags of Bob's Red Mill Potato Flour from specialty health food stores. I was pleased to find this item available in larger 24-ounce bags, and in a lot of 4 bags! I have found that this is a great flour for gluten free baking and cooking. I mix it in a 1:1 ratio with rice flour and substitute the mix for wheat flour in many recipes. I can finally make decent cookies and other items with this flour! Bob's Red Mill products are high quality, and this potato flour was no exception. It arrived fresh, with a great flavor. …",16 out of 17 users found this review helpful
" super fast shipping, free samples",5,"placed the order on tuesday, received it on saturday with the cheapest shipping; super faster. the himalayan salt comes in a sealed ziploc bag that has a bottom that allows it to sit up vertically which is convenient for storage especially if you have way too many spices and sacks of beans and sugars and what not like me. in addition, it came with 3 samples (himalayan salt, lemon citron flake salt, and cyprus white flake salt) weighing quite a few grams each (sorry, doesn't say the weight and i don't have a scale with me at the moment). as far as product quality goes, i typically buy my himalayan salt from whole foods and aesthetically this salt look exactly like the salt i get from whole foods. i haven't tasted it yet, but i bet it tastes like salt. of course price wise this salt (the spice lab) is WAY cheaper than buying himalayan salt at whole foods (even including shipping). …",13 out of 16 users found this review helpful
 DEEEEElicious!,5,"Just absolutely heavenly. I had my doubts about it - I mean how good can this stuff be if it is just mixed with water and ice? But, it really is fantastic. . . and addictive. …",15 out of 16 users found this review helpful
