Title,Star Rating,Review,Helpfulness
 It's a Cherry Jubilee !,5,"Being a person with almost no patience, I had to open the Superstore package that arrived today within seconds of it's delivery. Inside was the box of cherries, that box was opened too as was the package of dried cherries inside. Plucked a cherry from the package just to have a quick taste before running off to work for the day. The taste stopped me dead in my tracks !! Really, it did. I just had to grab a sandwich bag and fill it with cherries to take with me. These cherries are absolutely delicious, fresh, soft and chewy, sweet but not too sweet, a little firm and not at all hard and they are full flavored. No kidding, I ate a herd of them today. Can't wait to have a day off to try cooking with them... imagine the possibilities: Cherry Scones, biscuits, NY Cheesecake with dried cherries stirred in the recipe, on cereal in the morning, Oh! what about cherry pancakes or waffles? Maybe add a few crushed walnuts or pecans. In a salad with cherry vinaigrette dressing maybe add a few pine nuts and a few grates of cheddar cheese. Trail mix with dried cherries? Cherry cobbler, cherry oatmeal cookies, chicken in cherry sauce. Yep, I'm going to be doing some cooking. …",14 out of 14 users found this review helpful
 It's Dead!,1,"I bought this for my kids since they wanted a bunny for Easter. I remember getting a bunny when I was their age. So I typed ""Rabbit"" into the search function here on Superstore and ordered this and opted for the optional gift wrapping. Imagine the look on the faces of little Jimmy and Suzie when they opened this up on Easter morning. They cried the whole day and it really made the Easter Egg hunt a downer. If you buy this product please understand that it is dead. It may have been alive when it was first packed but the box didn't have any holes in it. …",64 out of 72 users found this review helpful
 That's a lot of breadsticks.,4,"I read this wrong, I guess. I thought I was going to get a box of 12 breadsticks so I put ""2"" in for quantity. Well, turns out I was really ordering 2 CASES of 12 boxes EACH. Funny. That explains why it cost me more than $50. I guess I just thought they were that special. They're good. And they are approved on my ""diet"" so I love them. Just, if you are going to order 2...make sure you want 2 cases. lol …",45 out of 48 users found this review helpful
 Good Tree,4,"I bought this bonsai as a gift. It came within a week, and was well packaged. I'm posting this review on the second day, so I'm waiting to see how it survives. It came in a rectangular pot instead of a circle like the one in the picture. That I don't mind. It was also very healthy. Wish it had a drainage tray. I see people saying that theirs is nothing like the picture. I guess the style of tree will vary depending on who you buy it from, since there are different buying choices. I got mine from Sheryl Shop. Update Check your bonsai for spider mites. Mine got infected before I knew what they were, and died within a year and a half after buying. Was still a nice tree though. …",12 out of 14 users found this review helpful
 My Favorite K-Cup,5,"My favorite K-Cup flavor! A mild rather than a strong coffee strength, it really has a flavor reminiscent of a local donut shop or Denny's cup of coffee. Highly recommended! …",48 out of 50 users found this review helpful
 My dog is an addict!,5,"We have a 126 lb Bernese Mountain Dog. He is addicted to Checkups. He will sell his soul for a ""white bone."" I buy them at Costco for approximately $12 for the 24-count bag. Your prices are a bit steep. …",18 out of 18 users found this review helpful
 Plain & simple: THIS STUFF WORKS,4,"I originally found out about this product because it was given out as a 1 ounce sample on a flight from San Juan, Puerto Rico to New York JFK in January. Genius marketing on the part of Dove - whoever thought to hand out a sample size lotion to a flight of sun-drenched dry-skinned passengers should be given a raise because I'm positive I wasn't the only one to go out and buy a full size when I got home. The lotion worked perfectly to calm and moisturize my VERY dry and itchy sun dried skin. And everyone else on the plane seemed to feel the same way. I bought a full size as soon as the sample size ran out, and I'm still loving it - it goes on silky smooth, absorbs very quickly, and really helps combat winter dryness. The best moisturizer I've ever used, hands down - except for one thing - the smell. I wish they would make an unscented or fragrance free version. The scent is very perfume-y and will clash with any perfume or other fragrance you may be wearing. DOVE - please make an unscented version. Other than the scent, this lotion works great and I will buy it again and would recommend it to anyone who has dry winter skin. …",12 out of 12 users found this review helpful
 Natural calm Plus,5,"I have been taking Natural Calm Plus for about 2 years. I have a milk intolerance and IBS. this gives me calcium and vitamin D, Plus helps my IBS constipation problem. . I helps to relax and make you sleep better. …",20 out of 24 users found this review helpful
 Amazingly Good!,5,"I do not like pre-cooked pork rinds, not even made fresh in the Mexican Carnecerias, but hubby likes them, so I decided to buy these. I was shocked to find that they were light, airy and crispy. Some bags were saltier than others, but we've cooked up about 5 so far and the majority aren't overly salty. Another reviewer mentioned watching them to figure out how long the cooking time should be. In our 1100 watt oven 40-43 seconds seems to be just right. The key is to take them out the moment the bag has fully inflated. Leave them in too long and you end up with charcoal and not enough time will make them gummy. Since I follow a fairly low carb regimen for health and weight reasons, I like the fact that these can be a perfect vehicle for guacamole and salsa without the carbs. I'm still trying to come up with more dip ideas that will go well with the flavoring. I wish they'd put out a version that didn't have seasoned salt as I'd like them with just salt and/or garlic. …",17 out of 18 users found this review helpful
 Best cheese curls - UPDATED: overpriced and poor quality,5,"I won't say I'm an expert in cheese curls, but these sure taste great. Slightly milky flavor, and a touch of blue cheese give these an edge (literally and figuratively) over the competition. It's great that part of the ingredients are organic (I wish of course that they were all organic at this price). Don't be surprised when you open the bag, they fill just under a third of it. I guess the empty space keeps them in shape! Now the bad part, when you buy 12 at once you expect a discount. The Superstore price of $2.58 each is the same as at my local high priced natural food store. Still, nobody comes close flavor wise, although flavor is, of course, subjective. UPDATE December 11, 2009 Could I have been more disappointed with the makers of Cheese Curls? I stopped buying the baked cheese puffs from the same brand because the quality varies from one batch (by the expiration date) to another, and the last batch had too many puffs without cheese. Back to the curls, the previous batch (November) was just excellent (good flavor and crispiness as reported by my wife), but then came the one I bought just a week ago...there is not a single curl with proper cheese flavor in the bags. So why not complain? I am complaining, but the company doesn't care. I told them last year that the quality of the puffs varied from one batch to another, and it only got worse. The retail price has increased to $2.95 since then. At that price I expect a very good product, especially when I buy 12 at a time. Notice that it says on the back of the bag ""freshness guaranteed."" That's right, they don't care whether we're happy with the product, just that it's fresh. Thanks Michael Seasons, I guess I'll have to start making my own cheese curls (there is no other product on the market that uses (partially) organic ingredients). I'd give this one star today if I could. …",13 out of 14 users found this review helpful
