Title,Star Rating,Review,Helpfulness
" Far and a way the ""Best Buy"" in truffle oil",5,"""Full strength"" truffle oils (as opposed to olive oils that claim to have truffle flavor but are much weaker) often cost $6-$10 per ounce, so you'd better hope you're getting a far superior product to this one to pay several times as much. For the most part, you aren't. No matter what they call it (truffle flavor, truffle essence, natural flavors related to the truffle) all ""truffle oils"" - every single one of them - use fake flavoring, specifically 2,4-dithiapentane. This is the main flavor compound found in truffles, similar to how vanillin is the main component of vanilla beans but can be made artificially. A few oils do contain tiny amounts of real truffles, but it's just for show; a ""pure"" truffle oil would require hundreds of dollars worth of white truffle just to make a few ounces of flavored oil. If all truffle oils rely on the same compound that can be made relatively cheaply and consistently, how do the ""better"" truffle oils justify the higher price? First, they package them in fancy looking tiny bottles. Second, they use Italian olive oil as the base oil. The goal is to suggest (falsely) that the truffle flavor comes from real Italian truffles. So while it's true that some truffle oils taste better than others, this is mostly (perhaps entirely) due to the quality of the oil used. La Tourangelle uses organic safflower oil, which is nearly flavorless. On its own, it does tastes more ""chemically"" than olive-oil based oils. If it took a lot of truffle oil to flavor a dish, this might be a serious weakness. But in reality it takes just a few drops to flavor a dish, so you're usually going to add additional fat anyway. You can put your savings towards the premium oil of your choice. Besides, in some dishes (eggs or mushrooms cooked in butter), you might not want olive oil flavor anyway. One caution/tip: like wine, ""truffle essence"" oxidizes and changes flavor. So unless you plan to use the whole bottle within a month or two, it's best to keep the air out. I filled several glass ""airline size"" whiskey bottles with the oil and use one at a time. I also keep the bottles in the refrigerator, as heat and light speed up oxidation. …",59 out of 60 users found this review helpful
" gritty, unpleasant texture",1,"I was really excited to find this salt, because it is supposed to be so pure, but I was really disappointed. I realize that the company refers to the grit as mineral, but to be honest, the impression I got was of trying to eat after a sandstorm. Possibly I got a particularly sandy batch, because after I gave up on eating this, I used it for bath salt, and the tub looked like I had been to a beach party. To be clear, for me it isn't the idea of dirt that bothers me (I have used clay-based toothpastes), but this grit doesn't even break up and is unpleasant to chew. All in all, I'll stick to Himalayan Salt. …",6 out of 12 users found this review helpful
 Fine Ooolong (Wu Long) Tea,5,"Sometimes I feel like I've been on a diet forever. Of course, I haven't been -- I've been on and off one or another, then back again. I don't believe any tea is a wonder cure for everything, but I find tea helpful in managing my appetite, my stress levels, and outlook on life. I drink this Oolong tea, really enjoy it, and suspect it helps me feel less hungry in the midafternoon. I've heard it's rich in anti-oxidants, and promotes the burning of fat. It may well be. I've lost bodyfat and weight -- but, again, I believe the result are due to a combination of factors that includes regular exercise, counting calories, and taking time to for a deep breath and a warm cuppa. …",29 out of 31 users found this review helpful
 Rather weak and non-descript tea,2,"There are several other Stash teas that I've tried and enjoyed. But this one is sort of feeble-tasting. Up until now, I've gotten the Yogi Tea Egyptian Licorice Tea Organic Egyptian Licorice, Tea Bags, 16-Count Boxes (Pack of 6) and that one actually has a bold licorice taste. And it is that one that is serving as the point of comparison to this Stash tea. Keep in mind that I don't add honey or any sweetner to my teas, so they have to stand on their own. This Stash Licorice Spice has a weak licorice taste and a weak spice taste. I have to use TWO teabags at a time (which makes the seemingly low price not so much a good deal). …",10 out of 12 users found this review helpful
 Very disapointing!!,1,"I received my order of Grove Square hot cocoa mix today, and was very shocked to see that hydrogenated oil was one of the ingredients in the mix. I have avoided using any products that contains trans fats because of the negative effects on blood lipid levels. I would urge Superstore to require an itemized list of ingredients for all food items listed for sale. If the ingredients had been listed, those of us who have concerns about our health can avoid these products. …",9 out of 14 users found this review helpful
 Delicious!,5,"The chocolate covered cherries were delicious,if you love dried cherries smothered in chocolate these are for you.They are so much better than cordial cherries which are way too sweet.These are perfect! …",19 out of 19 users found this review helpful
 Truly Scary Stuff!,1,"OMG!! What were they thinking when they came out with this product? How do we know that this metal tasting water won't cause cancer down the line?? Really sad that the people from the Real Housewives of NJ came out with this stuff. Instead of getting us sick with this black water, just keep it simple and get us sick with Melissa's music (from the show). …",23 out of 26 users found this review helpful
 Good Price For Popular Gift,5,"I bought this for my parents as a Christmas gift. It was a big hit and immediately brought with it reactions of, ""look at this one"" and ""I'd forgot about them"". One thing that shouldn't be forgotten is that after all the trips down memory lane, you actually get to eat the candy. My strongest reaction to the box when it arrived was shock over its size and weight. It is huge. I expected to pay 15 dollars for the candy and 15 dollars for novelty. But I honestly think it has close to $30 worth of candy in it, if not more. Usually, when items are created to tug on the sentimentality of buyers, something is lost in the actual product. That isn't the case here. It is both an exciting gift and a practical one. …",128 out of 134 users found this review helpful
 BEWARE..Don't be fooled thinking this is healthy!,1,"Do NOT be fooled thinking this is healthy, because its Organic, and Gmo Free,and it comes from a plant. (so does Herion) Using this Agave, or any Agave is like eating , ""High Fruitose Syrup"", to your body. It will Clog your Arteries. We found out the hard way, and this was basicly the only change in our diet. It is about time people know the truth about Agave. Please, for the health of your children and your self, try another sweetener. I would not say which is better then Agave! I only wrote this to tell the truth about Agave. I have nothing to do with Agave or anyone else. …",4 out of 14 users found this review helpful
 Jeri in CA,4,"Product was great, but I ordered & paid for 2 lbs.... received only 2 oz. I have been unable to get any response from custom service. There is no way to reach the company by phone. I just put this credit card transaction into ""DISPUTED""! :-( :-( :-( I still want my 2 lbs.! …",7 out of 15 users found this review helpful
 Everyone is right somehow,4,"I was reluctant to buy this product because of all the bad reviews and I thought maybe all the good reviews were put there by the families of the team who concocted this product. Just the other day, my co-worker gave me a chocolate brownie made with erythritol and I enjoyed it and I waited for a weird aftertaste and I waited for any laxative effect. Neither. I was the grocery store today and I picked up some sugar-free Oreos and then I saw this bottle of sugar-free Hershey's chocolate syrup and then I instantly thought back to all these reviews. As a lowcarber, I use stevia in my soy milk, my hemp milk, my tea and my coffee. I think stevia is TERRIBLE with chocolate. All the chocolate products out there are usually made with maltitol and sucralose mix, which I do enjoy. So, if there was such a product out there like this, I would buy it. I don't have the explosive diarrhea or upset stomach or other related episodes that other people have with maltitol. Maybe they consume A LOT more than I, or maybe I'm special. Having tried recently the chocolate brownie, I thought what the heck. I mixed in three teaspoons of syrup into my soy milk and I absolutely thought it was GREAT AND DELICIOUS! Those naysayers were exaggerating! The flavor was not as sweet as I expected, but that's okay since most commercial products are way too sweet, just like the sugar-free chocolates on the market. So, I thought it was genius that it was just sweet enough. And when you go low carb, everything starts to taste too sweet and obnoxious after awhile. I did notice a slight bitter aftertaste that was not attributable to natural chocolate. The bitterness was fleeting and not unpleasant, so I didn't mind it. The lingering taste in my mouth is a slightly sweet chocolate, not a chemical taste. The aftertaste didn't taste natural though, so if you're the organics-only type, then you should not buy it. I was ready to side with all the five-star-raters but I wanted to be sure, so I took a teaspoon of chocolate syrup and ate it straight. All of a sudden, all the one-star-raters were right: it was sour!!! So, these people were right too! It tastes terrible out of the bottle. So, I say this to all of you, if you are a lowcarber or a diabetic and you're looking for a chocolate treat in the form of a drink like chocolate milk, for example (though milk has carbs so why would you want to drink milk? Add it to unsweetened soy milk or hemp milk), then by all means get this. It's great. Whatever you do, don't be tempted to eat it or pour it down your throat. Otherwise, you will think it's gone bad and you will throw out a treasure and close your world off to sugar-free chocolate syrups forever. Sure, Hershey is trying to make money out of an increasingly hard niche market to cater to, but at least they know about you and your needs and are trying to make you happy. I thank Hershey's for that. So, give this product a chance. And until they come out with an organic, carb-free, non-diarrhea-inducing syrup with a pleasant aftertaste and mouth feel, this is a compromise I can deal with. I hope you will try it and see the value in a product like this. …",21 out of 21 users found this review helpful
 Bring back the original taste,1,"The sugar police strike again and ruin a oatmeal taste that was always selling out in my local supermarket... Now the huge flakes and horrid taste has made me an ex-Quaker consumer. There are plenty of choices out there for low sugar oatmeals why screw around with this classic, or why not just make another version and leave this one alone? Horrible …",15 out of 16 users found this review helpful
 Seems like exposed to too high a temp.,3,"I got these on a Gold Box and was about the same price as our local stores. Unfortunately the Reeses PB cups were flattened and appeared to have been exposed to a temperature above room temp. Since I am in the midwest and in the 60-70 temps, guess the storage in the Superstore distribution location may have led to the softening/melting. The delivery was quick and packaging was great. So my only conclusion is the candy left the fulfillment center without proper temperature controls when stored. And must likely rough handling before I even ordered it. Spoke with Mateo at CS. He is going to try to make sure that they follow the temp guidelines. If you have a similar Hershey product, please return it. I probably should have. But more concerned that others did not have the same issue. Hopefully Mateo can help with that! Happy Halloween everybody! …",17 out of 19 users found this review helpful
 awesome bone,5,$11 is a great deal when 3 weeks later it is still keeping my parent's bull mastiff busy. Nothing else last more than a few hours. Would definitly buy again! …,11 out of 12 users found this review helpful
 Absolutely Delicious!,5,"These dried cherries are as good as it gets. Why anyone would give them less than a 5 star rating amazes me. They're so much better than raisins in oatmeal, liven up tapioca pudding, and there is no more delicious cookie than chocolate chip cookies made with Ghirardelli dark chocolate chips, fresh pecans and, (of course,) dried cherries. Try them; you'll like them. …",13 out of 13 users found this review helpful
 Never again,1,"I read the reviews and took my chances and bought a bunch. I am so disappointed by the sweet, lacquered Chinese bbq pork like beef jerky with an overwhelmingly raw garlic/chili favor. Yes, the pieces are moist but in a preserved radish way with smallish, flattened pieces. It just doesn't have the premium beef jerky heft where you can separate the pieces along the grain. Don't expect premium beef taste and texture but rather a product processed more in the Chinese restaurant baking soda, tenderized fashion. I truly regret my purchase which I probably couldn't give away. …",8 out of 14 users found this review helpful
 Not what it seems,1,"Although this is marketed as a coconut product, it really isn't. People seem to be having success baking with this. Now, coconut flour is delicious and tastes great in many substitute recipes, but does not have the same consistency or taste as wheat flour. When I saw all these success stories I grew suspicious. I looked up the ingredients for this and the first one is white rice flour. Coconut flour is the fourth ingredient (after potato starch!). Each serving packs a walloping 46g of carbs. If you are not necessarily gluten-intolerant but just living a low-carb lifestyle (Primal, Paleo, Atkins, Ketogenic, etc.), you'll want to avoid this. …",25 out of 33 users found this review helpful
