Title,Star Rating,Review,Helpfulness
" too sweet, but there's a cure.",3,"No,this isn't the ""old fashioned"" cocoa mix, there's just too much sugar in it. However, you can buy unsweetened cocoa in bulk and mix it in 50/50 and now you're getting a real hot chocolate. Of course, you can adjust the ratios to taste, 50/50 is kind of hardcore. Ghiradelli, you're not doing America any favors by making this product so sweet. …",22 out of 22 users found this review helpful
 NOT gluten-free,1,"These contain MSG, which creates a reaction in many gluten-sensitive individuals. Ingredients: Pork and Beef Pepperoni, (Pork and Beef, Salt, Corn Syrup Solids, Spices, Dextrose, Lactic Acid Starter Culture, Monosodium Glutamate, Sodium Erythorbate (made from sugar), Garlic Powder, Oleoresin of Paprika, Sodium Nitrate), Salt, Corn Syrup Solids, Spices, Dextrose, Lactic Acid Starter Culture, Monosodium Glutamate, Sodium Erythorbate (made from sugar), Garlic Powder, Oleoresin of Paprika, Sodium Nitrate, BHA, BHT, Citric Acid. Superstore should have a clear policy to label all food items sold here with a full ingredient list. …",5 out of 17 users found this review helpful
 Overpriced,1,"Very Very overpriced. 30 Starbucks K-Cup for $49.44? You can get from BJS, Sams Club or Costco a 54 count Starbucks K-Cup for $39.99. Which is a way better deal. …",14 out of 24 users found this review helpful
 Great price for small bag,5,"I purchased these for my husbands candy bin in his office at work. In case you wonder how many fireballs are in 16 oz. (like I did) there are 78 fireballs in this bag. I debated on purchasing this 1# bag or the 200 ct. container and went with this size for easy transportation as we live overseas and I'll pack these in my suitcase. The price comparison is negligible, with this 1# bag being slightly cheaper. These are very difficult to find in stores. I searched Costco, super walmart, smart & final, with no luck till I decided to just check and see if Superstore carries them. Bingo. Can't go wrong with Superstore. …",19 out of 19 users found this review helpful
 Variety Breakdown,3,"The cube averages out to $2.00 a bar. Not a steal or a deal. But you get to try most of the varieties available. Try the minis first, that way you can see which ones you like. I am partial to the Dark Chocolate Cherry Cashew + Antioxidants. which is not included here. They come in Kind Plus and Kind Fruit and Nut. It is a good winter time snack between lunch and dinner. 3 - Kind Plus Almond Walnut Macadamia + Protein Bars 3 - Kind Plus Cranberry Almond + Antioxidants Bars 3 - Kind Fruit & Nut Almond & Coconut Bars 3 - Kind Fruit & Nut Fruit & Nut Delight Bars 2 - Kind Plus Mango Macadamia + Calcium Bars 2 - Kind Plus Almond Cashew with Flax + Omega-3 Bars 2 - Kind Fruit & Nut Almonds & Apricot Bars 2 - Kind Fruit & Nut Walnut & Date Bars …",27 out of 27 users found this review helpful
 Great alternative to Sugar.,5,"I bought this product as I was trying to find something to sweeten my tea with that was not sugar, and was not made with a bunch of chemicals. This was a nice surprise. It tastes like sugar and doesn't have a nasty after taste. I used it to bake a sugar free cheesecake, and it came out perfect with no bitter after taste. I like that you can measure it just like sugar and it seems to do the job just as well in baking. …",11 out of 12 users found this review helpful
 Bogus,1,If u believe anything but natural water is gonna do anything for u than u r fooling yourself and wasting your money! Stick to natural plain water! As for all those enhanced waters they have trace amounts of vitamins so its not gonna do anything. And checkout the sugar and sodiim content! …,15 out of 17 users found this review helpful
" Healthy Cat Food, less stinky outcome",5,"I love Fionna, really I do. She is sleek and black and such a cat. However, her daily doody brought tears to my eyes. Company would suddenly remember forgotten appointments. It was enough to wake me from a sound sleep....in my three story house. I also noticed **** poo some of the time. My daughter had similar problems with one of her cats. Her vet recommended NB Cat Food. It is the best!! Both of my cats looooooovvve it! While I cant' say the litter box is completely odor-free, the aroma is much more tolerable and within normal range of kitty smells. Both cats are grateful for the change. I highly recommend Natural Balance Green Pea and Salmon Cat food. The one made with duck makes my cats quite happy, also. …",11 out of 12 users found this review helpful
" Tasty herbs, but why these?",4,"Well, this is the kit I tried first, and the back row of plants & center front are doing the best. Both basils shoot right out of their pods. The Dill and Cilantro are growing tall, and there is lots of mint, but it is tiny. The chives are looped back into the sponge & have yet to try to stand up straight, and the Oregano is sprouting within the sponge, but has yet to come out of hiding. And this is at the beginning of week 2. I believe I could probably harvest a little basil at the end of week 3. The big question is, where is the Parsley? People have suggested they substitute Parsley for Oregano. I'd rather they replace the Red Rubin basil. I have recipes with oregano, but none specifically calling for purple basil. However, I never tasted the stuff, so I may change my mind once I do. Hopefully they included it becase of taste and not for looks. This is an easy, low maintenence kit. You only have to refil the water bowl when the water gets low & add 2 nutrient tablets every 2 weeks. It comes with 2 starter nutrients, 2 sprouting nutrients & 12 regular nutrient tablets They ask you to place the pods in the order they came in the box. Possibly because of slightly variable light levels. The light is on 17 hours and it only waters when the light is on for this setting. Parsley will be part of both the Italian & French herb kits that will be available in September. …",36 out of 40 users found this review helpful
 Not Vegetarian,2,"FYI: These tasty-looking cookies contain fish. If you aren't vegetarian, none of this will probably matter to you. Nor should it. If you are vegetarian, read on . . . This product kept coming up in my recommendations here on Superstore so, when I spied it at Global Food, I picked it up. Being vegetarian, I'm used to checking the ingredients of any new product I try. I was disappointed to find that these cute 'lil mushroom cookies contain fish oil, so I can't eat them. Too bad, considering how much everyone seems to like them. I think it's kind of a bummer that I keep seeing fish oil used in cookies when there are other options that would make a product edible to a greater portion of the population. I found a similar Korean product from Isong called ""Choco Biscuit"" which is pretty good and made with vegetable oil (although, unfortunately, it is not available on Superstore). Who knows if it actually tastes the same, though. Sigh . . . …",6 out of 22 users found this review helpful
 We love it - safe rawhide that lasts!,5,"This thing is HUGE and my Great Dane absolutely adores it! I purchased 2 chews, a knotted one and this braided one, and I must say that I am very happy. That's saying a lot because I usually hate rawhide -- my dog normally devours most rawhide treats in about 15 minutes and during that time manages to tear off at least one soft wet chunk big enough to choke on and scare the daylights out of me. These are designed in a way those scary moments haven't happened! These chews are truly CHUNKY - the ring is easily over 8 inches diameter and the braid is about 3 inches across, the rawhide is super thick and the whole thing is HEAVY. The braided design makes it so he cannot pull large pieces off to choke on and he has to work very hard to get even small pieces off. Normally if he has to work hard at a chew he will just give up - but not these! He carries it all over the house, plays with it by throwing it in the air (which is very loud on my wood floor), and then settles down for some chewing time -- this chew keeps him entertained for a good hour or more. In this hour of chewing he does NOT devour the rawhide like many other brands we have tried, he just barely manages to get a small 4 inch section gnawed soft then gets tired and takes a nap. In 3 days he has not gotten bored with this routine and we still have 98% of the original chew left! To me - that is a cost effective chew toy! He seems to prefer this braided ring over the knotted type - maybe because the circle design enables him to hold the chew firmly with his paws (see picture) or maybe because of the tasty beef basting. Even more impressive is that the basting looks to be thoroughly embedded into and throughout all of the rawhide not just brushed on the outside; it does not come off on his white legs or my beige carpet - how WONDERFUL is that?! I feel it is important to note that these are all-natural rawhide chews MADE IN THE USA (Illinois). They do say ""a product of Brazil"" on the outside of the package because they are made from free range, natural grass-fed BRAZILIAN beef hides (without chemicals, preservatives or bleaches). They are also antibiotic, hormone and preservative free. All of their rawhide products are lot-coded for traceability back to the cow. They are a PetAg product (a USA company founded in 1930) which is a division of Borden (another USA company). So in closing: They might seem a bit expensive at first glance, but I have discovered they are high quality, long lasting, and dog entertaining... that to me is worth every penny and if my dog ever makes it through the 2 chews I we already have -- I will happily purchase more! …",21 out of 21 users found this review helpful
