Title,Star Rating,Review,Helpfulness
 The herbs were great...but the cherry tomatoes...not so great,2,"The herb kit that came with my Aerogarden was superb and I enjoyed caring for my little garden. Once it was time to replace it, I purchased the cherry tomato seed kit. These also grew rapidly, but one day I noticed that they had completely fallen over...how would I stake these on an Aerogarden? And yes, the lights were as close to the plants as possible. I kind of leaned them against each other to keep them upright. But they still fell over several times. So they grew and grew but I never got any tomatoes. :( I also did follow the directions to ensure that they had complete darkness for proper flowering. Fortunately we have several tomato and cherry tomato plants in our outdoor vegetable garden. Unfortunately, I spent $20 on 3 cherry tomato Aerogarden plants and got zero yield. …",15 out of 17 users found this review helpful
 Even more useful than regular parchment paper,5,"I originally bought this just because it was cheaper than the regular parchment paper in the grocery store. I was therefore very pleasantly surprised to find out that it's actually much more useful than regular parchment paper. The silicone non-stick coating is no joke. Before I got this, I would often line pans with aluminum foil and spray them with oil to roast peppers, cook frozen samosas, etc. Now, I instead just lay the food on top of a piece of parchment paper, and the non-stick coating makes oil unnecessary. And, this paper is *much* cheaper than aluminum foil. Two things to note: at 13"" wide, it's a couple of inches narrower than most regular parchment paper. Also, unlike most grocery store brands, it doesn't have a metal band to help you tear off sheets. (They claim that you can use the cardboard edge to do that, but it doesn't work.) But 13"" is plenty for almost everything I do. And using scissors to cut the paper is a small price to pay given how well this paper works. …",19 out of 19 users found this review helpful
 Shake it before you bake it,2,"If you do it in reverse (bake before shaking), you're going to get a mess. The parmesan just won't stick and it will be extra gritty. If you want good chicken, make sure you follow the prescribed order: 1) Shake 2) Then bake Then you're going to have some of the finest chicken known to man. Shake 'n Bake Baby! …",2 out of 13 users found this review helpful
 Not what the picture describes,2,"I bought this steak for my father in law for Christmas because he had always wanted to try Omaha Steaks, and I heard good things about it. I purchased the private reserve because it is a higher quality of meat than the regular cuts and wanted to get him something extra special, but was I in for a surprise. I should have stuck with the cheaper meat. The meat came with extremely large amounts of fat all around. We had cut off a significant amount of fat prior to cooking,and the steak was still fatty once it was cooked. I was very dissapointed and so was he. We were going to call Omaha Steaks to complain, will never buy this brand again. Very unhappy with it. The taste wasn't even something that was worth raving about either. I could have went to the supermarket and bought a prime rib on sale that tasted better than this was, which i have in the past, and didn't spend nearly as much as they charged. …",7 out of 14 users found this review helpful
 What a ripe off - GIVE ME A BREAK,2,Sorry but I had these noodles and they are no better then the 10 - 20 cent version. THE ONLY difference is the spices - oh wait I can buy the same spice for one dollar a jar from McCormic. Anyway the food is fine - but at over one dollar a pouch - it is FAR from worth it. Go to Walmart of the local grocery store and buy the ones for one tenth the price. …,10 out of 34 users found this review helpful
 Orange Blossom Heaven,5,"If you ever want a awesome tasting Honey try this. Whatever Orange Blossoms the bees got this honey from was the best.The flavor has a wonderful taste for cooking, tea and on toast with peanut butter es in a great pouring bottle which you can use over again. I do because I buy a lot of Honey. …",11 out of 12 users found this review helpful
 Experiencing a Wonderful Taste Journey,5,"From where I should start! From the amazing taste, the nice smell or the natural ingredients. Do you know? try it and tell me your opinion. …",3 out of 16 users found this review helpful
 you watch TV anyway - just pay attention,1,"With all these scandals around Chinese products, I am not feeding my baby (or any babies visiting us) any food made in China. Perhaps unfair to some products, but I am not ready to take a chance, especially on a baby, whether mine or not. Sorry. …",10 out of 22 users found this review helpful
 over price,1,"This item is really over price, i can buy the same from local Asian grocery stores and it is a lot cheaper. …",7 out of 13 users found this review helpful
 Where's The Cardamon?  Prepare for the Cloveaload!,1,"If the only chai you know is from a chai flavored latte at a coffee shop, this might be a good tea for you. If you have an Indo-Pakistani family like me, the first thing you'll say after tasting this is ""this is NOT chai tea."" There isn't even the slightest hint of cardamon in this tea. As it is, it should be called ""spicy clove tea."" This tea is heavily seasoned with cloves--I can't agree with any of the reviews that talk about cinnamon or other spices. It's just cloves, cloves, and more cloves. I guess that's what I get for looking for a simple chai-flavored tea. Real chai contains Milk, Sugar, loose black tea, cardamon, and a tiny amount of other spices according to region. Cardamon and strong tea should be the dominant flavors. Check the wikipedia article on Masala Chai for the original chai and how the American chai is a just a strange revision. I'm sure that my fellow sugar-loving Americans would love to have a cup of super-sweet traditional chai, so I don't really understand why the flavor has been changed so drastically. I was hoping to add milk and sugar to this to get a ""traditional"" Indian Chai, but I'm going to have to try again with another brand. For all the people out there who know what Indo-Pakistani Chai tastes like, I'll be reviewing each of the ""chai"" K-Cups according to how they resemble the original. …",21 out of 29 users found this review helpful
 Wow!  We're cookin' bacon now!,5,"I've been a microwave oven user since 1986, and I've tried all sorts of tricks for cooking meat in them. For the most part, I have it all down pat - but cooking bacon without mess or fuss or stuck-to-the-paper-towel bacon has eluded me. Not any more! I got a Bacon Genie about a month ago and since then I've found that I can cook both regular and turkey bacon to exactly the desired doneness and crispyness I want. For my health I tend more towards turkey bacon than regular bacon and I've found that the Bacon Genie makes it easy to cook eight slices in just four-and-a-half (chewy) to five (crispy) minutes - just right for two people for breakfast. (I place three strips on each outer side and two on the middle bar.) And cleanup? Not a problem. The bacon's fat drips straight down to the collector in the bottom with no splatter. Once I'm done, I pour the drippings straight into my grease jar (What? You don't have a grease jar? For shame! You can always re-use for other cooking or throw the full jar away, saving you sink from grease clogs.) for disposal. Also, the Bacon Genie comes with a nice pair of tongs for removing the bacon without getting your fingers burned or greasy. Yes. I cannot recommend the Bacon Genie strongly enough! …",8 out of 13 users found this review helpful
 Makes GREAT Healthy cherry pie filling,5,"This is a great product. It's not as finicky as arrowroot powder which if heated too long will not thicken. I made the recipe on the back with some additional changes and it was fabulous!! My kids loved it and it's a great substitute for the very unhealthy cans of cherry pie filling on the store shelfs. Here's what's on the back: QUICK APPLE CHERRY PUDDING (I call my new reciipe ""Cherry Pie Filling""- used for cobbler) 4 C EDEN organic apple cherry juice (I used Santacruz unpast. OG apple juice) (I also added 1 1/2 Tbl of Dynamic Health Black Cherry Juice Concentrate) 4 Tbl EDEN Kuzu dissolved in 5 Tbl cold water Place all in a saucepan, bring to a boil, and stir constatnly until thick. Kuzu is also good for sothing the stomach and strengthening the intestines. this would be a great thing to give your child if he's suffering from a tummy ache. …",15 out of 15 users found this review helpful
" Very disappoint, like great panda with frown.",1,"In my rush to exude all things Pocky, I get rid of them with sparkle way and come to this. I get with haste of sumo and think that this instill in me the anger of 10,000 lions. I think it anger, anger tablets but it come to find out and realized by me here that it not at all that way at all. It only candy for little childrens. It no make anger, anger, but only causes teeths to become stuck together like glue from on high mountains. Avoid this now, rightly. …",1 out of 21 users found this review helpful
 Electricity drainer.,1,"Got this for Christmas last year. It drains electricity like crazy - my bill was almost doubled! In addition, the lights are on in the middle of the night and are nearly blinding. Not worth it for herbs you can easily grow outside in pots. …",8 out of 31 users found this review helpful
 Could be OK if not for the artificial sweetener and flavors,2,"The product's name lead me to believe it would be naturally flavored with flavors I like. Unfortunately, the flavor of the artificial sweetener is very pronounced and it is a flavor I strongly dislike. I do not use artificial sweeteners and avoid artificially sweetened beverages because I do not like the flavor, not for health reasons. I used one packet per 24 oz bottle of water and I am sure that if I were to mix it per instructions it would be way too sweet. I was not able to taste honey or pomegranate. Blackberry is somewhat pronounced, although not as a natural but as an artificial blackberry flavor. I also had a problem with packaging. When I tore the corner of a packet at notch, the resulting hole was too small for the contents to pour out. I had to jiggle the packet and push the contents out. That created a cloud of fine dust which I inhaled - not pleasant. I struggled with the second packet as well. It is possible that it is just the batch I received that did not have the tear notch punched properly. The description says ""Sweetened with honey, made from real tea leaves and real fruit flavors."" I am surprised this kind of marketing is allowed or tolerated. It is just as much (probably more if you consider contribution to the total sweetness) sweetened with artificial sweeteners as it is with honey. As for the green tea or pomegranate flavor... Who can tell that this tastes anything like either one of those things? It seems like a manufacturer can show to a cousin of a random employee a picture of tea leaves and pomegranates and let them listen to bees buzzing and then claim that the product was made with tea leaves, honey, and real pomegranate flavor. I would not buy this product the way it currently is. …",17 out of 21 users found this review helpful
