Title,Star Rating,Review,Helpfulness
 Sweet - don't need much.,4,"All you need with this is a sprinkle...if that. It does sweeten everything - and is good if you have diabetes or just want to avoid sugar. Too much and it turns bitter tasting on ya, so not too much. Some people think there is an after taste...or an off taste - but I don't. No, its not going to taste like a mouthful of real sugar...but it does add sweetness / like you know, diet coke is sweet but it not coke. The powder can be messy, the drops are easier - but both cumbersome to carry around with you (big disadvantage). The little packets of this (and they make them) contain maltodextrin - which I avoid...a filler with a high glycemic index (basically corn starch) so know that in advance. And the packets some of them contain INULIN which is a fiber - and that can cause painful gas. This is all I know - I hope its been helpful. Should you try it? Yeah. Don't toss it after your first go'round with it though - give it another try and another until you learn how and when/where it will work best for you. If you want to cook with this please learn about that on the web - I have no idea about measurement conversions for this. Enjoy. …",24 out of 25 users found this review helpful
 AWESOME coffee!,5,I have tried a lot of the k-cup coffees and this one is by far the BEST! It's a medium blend coffee with a strikingly good taste-smooth and NO bitterness! …,20 out of 20 users found this review helpful
 No worries about plastic leaching,5,"I wrote this to ease the worries of those who read some of the lower starred reviews complaining about the plastic container and possible ""leaching"" of harmful byproducts into the oil. Turn your Nutiva jar upside down and read inside the little recycle triangle. See the little ""1"" symbol and the PETE written under it? That's a good plastic: ""#1 is Polyethylene Terephthalate, also marked as PET or PETE. Companies normally use this plastic for various beverage containers such as water, soft drinks, and sport drinks. You can also find this plastic for ketchup, peanut butter, salad dressings, jellies, and various other condiments. This plastic is known as one of the ""good"" plastics since it is not known to leach, or gradually penetrate, chemicals into the products it houses."" [...] Also, don't worry about the clear container--coconut oil is highly resistant to becoming rancid from heat/light, unlike olive, corn, and other oils. Enjoy. …",59 out of 61 users found this review helpful
 Nathan's Hot Dog Treats,5,My dog simply loves the Nathan's Dog treats! The quality has improved since my last purchase. Bravo for the big full pieces. …,12 out of 14 users found this review helpful
 This is meant to be a good deal?,1,Insane. Go to costco or smart and final and get it the same thing for around $34. …,5 out of 13 users found this review helpful
 Very high quality tea,5,Many of the common brands of herbal teas are not palatable to me. This one is very good. I enjoy it. Easy on the palette and easy on the digestion track. Yum! Just like any high quality tea. …,16 out of 17 users found this review helpful
" Delicious with 5 spice aromas, not full of sugar and cream",5,"This India Spice Chai while brewing fills the whole room with wonderful aromas of nutmeg, cinnamon, ginger, and cloves almost like the Chinese 5 spice blend. There is no added sugar or cream so if you want that go with Escapes Chai Latte K-Cups for Keurig Coffee Machines - 16 Pack . Those k-cups which are delicious as well have the cream that many expect in a chai tea. This particular brand of Celestial Seasonings is just tea. You can add what you want after the fact. I've not had any trouble with the packaging, nor having the tops flop off while brewing. This is just a nice cup of spiced tea. It's not peppery and won't offend or be too spicy for most. I really like it and highly recommend. …",27 out of 28 users found this review helpful
 not what i expected,2,"Expires in Dec 2011 and I did not get half of what the picture shows. I got mostly Timothy's (which are not my favorite) and the ones I was excited to try were missing. Don't think I would order from here again, better luck with the Keurig website. …",40 out of 44 users found this review helpful
 Different effects for everyone!!,5,"Please be aware that this product, like any other supplement or energy drink you can try, will have different effects for each user. To think that it would react the same for everybody would be saying that everybody has the same exact body shape and health, metabolism, etc. Personally, it works wonders for me. I am 20 and in fit shape, and it does a perfect job of keeping me awake and focused at work. I drink one on days when I didn't get enough sleep the night before, and within 5 minutes I can go from stumbling around with heavy eyes to being alert and productive. For me personally, there is no crash afterward, I simply return to however I was before I took the drink. My only concern is the possible long-term effects, but since I do not use it on habit, just on those days when I really need it, I am not really worried about it. Highly recommended, but do not feel scammed if it doesn't work for you. It simply might not be as effective on your body. …",23 out of 31 users found this review helpful
 The only trap I've found that has worked for me!,5,"<span class=""tiny""> Length:: 5:25 Mins </span>This is the way I've had luck using this type of trap. I've killed over 35 moles from my yard this way but keep in mind that techniques may vary depending on your area and soil type. …",68 out of 68 users found this review helpful
 1 star for the hydrogenated oils and the ridiculous price.,1,Good powdered creamer but geez Nestle ... have you heard all the negative buzz about hydrogenated oils? While everyone is moving away from this toxic stuff it seems the Nestle execs are asleep at the switch. As for D&B Nutrition who is selling this through Superstore - have you found someone actually willing to pay this price? This 50 oz container sells for $5.99 ($4.99 with an often available coupon) at the big box stores. How could this seller possibly think someone would pay 4x the price for the same size? Why bother listing the item for sale at all at this price? I love Superstore but I do wish they would remove 3rd party selling items priced such that they are little more then a waste of space and insult to the shopper. …,43 out of 53 users found this review helpful
 chicory coffe,1,French Market chicory coffee is so verrry strong. It must be mixed with other regular coffee(at least 1/2 to 1/2) I have two cans left and haven't opened yet. Does anyone want to buy them back from me? …,0 out of 16 users found this review helpful
 Dented can issue resolved,5,"I was apprehensive about ordering this when it went on special, with all the reviews about the dented cans. I ordered in November 2010 and not a single dented can in the case. Thanks to all the previous reviewers who must have brought the issue to their attention! …",11 out of 13 users found this review helpful
" Light, flavorful, healthy and satisfying",5,"I'm a bit granola obsessed, always on the search for a great tasting and healthy blend of ingredients. With reasonable effort to avoid hyperbole, Kind Healthy Grains Vanilla Blueberry Clusters might be the best granola I have tried. The diverse grains are sweet and crispy, the nutrients are plentiful, and the price is right. I generally eat the granola dry, straight from the package, but I have eaten it with almond milk, making for a delicious, nutritious breakfast. For those who are curious, here is a breakdown of the nutritional content, as well as ingredients: Serving Size: 1/3 cup (29g) Servings Per Package: About 11 Calories: 120 Calories from Fat: 30 Total Fat: 3g (5%) Saturated: 0g Trans Fat: 0g Cholesterol: 0mg Sodium: 20mg (1%) Total Carb.: 22g (7%) Dietary Fiber: 5g (20%) Sugars: 5g Protein: 3g INGREDIENTS: Whole grains (gluten free oats, brown rice, gluten free oat flour, buckwheat, amaranth, millet, quinoa), evaporated cane juice, flax seeds, chicory root fiber, canola oil, vanilla extract, molasses, blueberry puree, apple puree, plum puree, apple juice, glycerine, sea salt, Vitamin E (D-Alpha Tocopheryl Acetate), citrus fiber, citrus pectin. The blueberry flavor is, perhaps, a little too subtle, getting lost in the mix of the grains, but it does make its presence known. The variety of grains included is more robust than many other brand I have tried, especially the inclusion of quinoa. So there is a little something to please everyone. So, for those seeking a delicious, healthy granola blend, I highly recommend Kind Vanilla Blueberry Clusters. For my money, it may be the best grain blend on the market! …",36 out of 37 users found this review helpful
 Great Satisfaction,5,"We served this juicy but very sassy bunny at a party for friends including Sir Elmer Fudd, Wile E. Coyote from the Arizona Coyote family, Pete Puma, a gentleman from Tasmanian, Samuel from Yosemite CA, and a man named Marvin who likes to dress as an ancient Roman. Unfortunately a Doctor friend and his very long red-haired assistant with tennis shoes could not attend. Neither could a gentleman from Africa who is taking care of a newborn bundle of joy the stork just delivered. In any case, everyone at attendance was extremely satisfied. The meal was a big success compared to the duck we had last year. Everyone agreed it was gamy and daffy. Next year we are going to try something Southwestern. I hear form Mr. Coyote that there's a bird hard to catch but very tasty. I'll keep you all informed. …",27 out of 58 users found this review helpful
 Remarkable stuff,5,"I just logged on to place my Maca order for 3rd time; this time will order two bags. Maca is a remarkable product. If you check you will find this is a great price for organic raw Maca. I have not tried other Maca products but frankly feel no urge to do so as I am quite pleased. Lot's of the negativer reviews compain about the taste. I actually like the taste (in smoothies and mixed into my hot quinoa cereal -- I must have some affinity for Andean food). But my wife finds the taste positvely revolting. So it seems to be a personal matter. I think it tastes like roasted malt with a nutty flavor that is very earthy. The impact on my health -- some increased stamina, altertness, and a very positive feeling of overall physical wellbeing -- has been quite remarkable. Having tried many herbs, supplements and healthy foods over the years this is quite unlike anything else I have tried. It may be that my body resonates particularly well with it. Obviously others don't have the same experience. But it may be worth a trial. …",37 out of 40 users found this review helpful
 Never again,1,"I read the reviews and took my chances and bought a bunch. I am so disappointed by the sweet, lacquered Chinese bbq pork like beef jerky with an overwhelmingly raw garlic/chili favor. Yes, the pieces are moist but in a preserved radish way with smallish, flattened pieces. It just doesn't have the premium beef jerky heft where you can separate the pieces along the grain. Don't expect premium beef taste and texture but rather a product processed more in the Chinese restaurant baking soda, tenderized fashion. I truly regret my purchase which I probably couldn't give away. …",8 out of 14 users found this review helpful
 Best instant coffee available in the USA.....period,5,"Unlike Europe where instant coffee is a huge and diverse marketplace, with Nescafe, Krona, Douwe Egberts, Maxwell House and more having umpteen products available, here in the USA there is very little choice. I'm not going to get into the instant vs. real coffee debate here, and this is an instant, so don't expect a Starbucks red eye latte. For convenience and taste however, there is no comparison to Mount Hagen (which is made in Germany incidentally) - Nescafe Gourmet series probably comes in a close second, but flavor and aroma wise this is head and shoulders above Folgers and Community brands of instant coffee, or any others for that matter. More and more people are drinking less and less coffee (we're all trying to be healthy remember?) so if you don't want to have the coffee pot on the hot plate all day, and can't afford a one cup at a time Keurig, give this a try. My only complaint is it's a little pricey, but until we have some others available in the USA to compete, I'll pay it. 5 Stars. …",13 out of 13 users found this review helpful
 Mostly hype,1,"I love Lipton's Mixed Berry and Orange Passionfruit Jasmine green teas, so I was very excited to see these new flavors. Not being able to decide which to try, I bought all three. Couldn't wait to brew up a cup of Red Goji and Raspberry. Noticed there wasn't a lot of fragrance when I opened the bag, but thought well maybe it'll release when brewed. Blech! What a disappointment! The predominant flavor is strongly the bitterness of green tea. Since then I have tried all three of these new ""Superfruit"" flavors and I am extremely disappointed in every one of them. The Purple Acai and Blueberry one has the most fragrant smelling teabag, but the results are just as disappointing. Despite all the hype and the pretty packaging, there is very little flavor to any of these except for the green tea flavor. Looking for someone to give this stuff to, because I really won't drink it. By the way, I drink a lot of tea and a lot of different kinds of black, green and herbal teas, and I do know Earl Grey from Irish Breakfast and rooibos from chamomile and yerba mate'. …",20 out of 29 users found this review helpful
 Yum!,5,"These are the best dried cherries you will ever eat. Not only do they come from the best cherry region in the country they are by far the yummiest I have ever tried. They are a great value for the money, too! Don't hesitate to order some today. …",15 out of 18 users found this review helpful
 DO THE MATH: $5.70 each!!! Can YOU afford this?,1,"Be sure you understand they are asking you to give them about $40 for only **7** squeezies. That makes them nearly $6 each!!!! For fruit sauce??? There are SEVERAL other brands which offer the same thing--pureed fruits and vegetables in soft squeezy packages that can be sucked out by toddlers in carseats--and they are selling for around $35 for ***24***packages of squeezies. See that difference? The stuff tastes just as good, I've tried them. In fact, the broccoli one of Ella's is disgusting, in my opinion. I like the brand that starts with a ""P"", second word Organics. Not the bunny. These get one star for pricing. The star is given because the product is nice, but 4 stars are taken away because of the complete highway robbery of offering these in a pack of only 7 for $39.95. Don't encourage them. …",6 out of 18 users found this review helpful
 Disappointed experience,1,"I ordered this item for a business trip and a demonstration that I was presenting. After I ordered the item I received information about the shipping arrival time. I was worried that they may not arrive in time for my presentation so I tried to contact the seller several times through the contact information that was provided by the seller. I was never able to make contact and my request for a phone call never was answered. Needless to say, the items did not arrive in time for my presentation, and to this day I still don't know if they ever arrived since they still had not arrived by the time that I had to leave for home. It was a very bad experience with this seller. …",5 out of 12 users found this review helpful
" Yeast Extract = MSG, They DO Contain Preservatives!",1,"Just an FYI that ""Yeast Extract"" is one of the titles that MSG hides behind. MSG IS a preservative and a dangerous one at that. The package lies... these contain preservatives. I will not be eating these! …",10 out of 23 users found this review helpful
 Best hot chocolate k-cup I've tried yet,5,"I have tried a number of hot chocolate cups in the past. All of them have had the same, soy-like aftertaste that always ruined the experience. The Swiss Miss cups have no soy (I just double-checked the label), only milk (powdered). The taste is quite chocolatey with a pleasant aftertaste. On the six-ounce brew setting, the flavor is quite rich. If you have been looking for a good hot chocolate for your Keurig, and found others wanting, you may want to give these a try. …",21 out of 23 users found this review helpful
 Have a Heart? Electric Fence,5,Works as advertised. Keeps our dogs out of the strawberry patch. Not sure that our dogs like it. …,15 out of 16 users found this review helpful
 Embarrassing Price,1,If the product description is correct you are offering 12 bottles for $34.99 (pre-shipping). That is $2.92 a bottle. Deli's offer the same product for under $2.00 a bottle and most supermarkets for $1.25 to $1.75. …,10 out of 18 users found this review helpful
