Title,Star Rating,Review,Helpfulness
 Just like Grandma used to make!,5,"I bought this product with trepidation because in the past I'd tried other fig preserves that were extremely disappointing - too much sugar, or bad figs, or somebody held their pinky the wrong way. Just bad. I held my breath when I opened up the Harvest Song Gourmet jar and took a spoonful out to taste. Then the heavens opened! Choirs of Angels sang! Tiny bluebirds rested on my shoulders! Okay, not really, but this stuff was the real thing - it tastes *exactly* like Grandma's homemade. Exactly. That she made in her kitchen in New Orleans 40 years ago with figs that Grandpa grew in the backyard. So if you are a fig lover, I highly recommend these preserves - they are to die for. If you've never tried figs or especially fig preserves, you don't know what you're missing! …",12 out of 12 users found this review helpful
 great,5,"grea t product i have been searching for extra virgin organic coconut oil.And i couldnt find it anywhere.so i went to walmart and bought this bottle of blue magic coconut oil and i was happy.until i read the label,it had petrolatum in it. i harmful chemical that damages the hair and stops it from growing. i was so upset. so i found some organic virgin coconut oil and then decied to order it.i wish it would of costed a litle less but its okay.and guess what you can use this coconut oil in baking as a subsitute for butter,shortening,and margarine.you can also use it on your hair and skin.and you can take it daily for a dietary suplement. great product! …",22 out of 25 users found this review helpful
 Yuck!,1,"I'm a big fan of Zevia sodas and drink several cans per day during the summer months. With that said and just to be fair, I have to tell you that I'm not a big root beer fan to begin with. In fact, I haven't drunk root beer in twenty years or more. So when I ordered Zevia's Ginger Root soda and tried my first can, I thought I was going to puke. This stuff tastes exactly like Pepto Bismol. But you have to remember something here, I'm not a fan of root beer, so maybe this is the way it's supposed to taste. I've read raving reviews about this flavor on other sites but it's just not for me. That's why I had to give it one star. My opinion is subjective like any other one, but if you like root beer, I think you won't be too disappointed because my taste buds tell me that they have a good product, but one I can't enjoy. I know how strange that must seem to you but I can appreciate something even though I may not like it on another level. …",4 out of 17 users found this review helpful
 Could be dangerous for health,1,"Be careful to use this product, it contains aerosolized DMDM Hydantoin, which has warnings known as a human immune system toxicant, in addition to other potentially harmful ingredients. You can check the Cosmetic Safety Database for more information, product id 254806. …",13 out of 18 users found this review helpful
 Product not suitable for vegans,1,I researched some of the ingredients on this item and i found that powdered bonito is a fish derivative however the ingedients listed on the page here only says powdered bonito but on the actual package it says powdered bonito(fish).I think the people who sell this item should modify the ingredient listing on this page. …,4 out of 31 users found this review helpful
" Filler food is empty, leaves your cat always needing more",1,"This review will make me sound really stupid, but whatever. I don't really care as long as people find out what's real and can avoid my mistakes. I got my wonderful little sweet Bella Bean when she was a few days shy of three years old. She had been bounced around from house to house and eating whatever was cheap. I have had cats around me my entire life, for about twenty-five years now. My mother always just fed them whatever, the kinds of food you buy in the supermarket - Friskies, Nine Lives, Kit & Kaboodle, stuff like that. And our cats were always fine, at least in terms of their eating habits. They would eat in the morning, stop when they were done, come back, and eat some more when they got hungry. My housemate at the time was working for Hill's and assured me that this was the best food ever made, so great, so on and so forth. I now know that she is an utter buffoon, but I initially trusted her judgment, which is so unfortunate because she doesn't think. She also had plenty of coupons for free or deeply discounted bags, which made it a much more attractive choice. I first tried feeding the little Bean an unmeasured amount of Science Diet in a bowl, but that didn't work, as she would devour it in one sitting. So then I took to measuring it, and she did the same thing. Then I started parsing it out to twice a day. That didn't work either, because she would start going crazy in the middle of the day, running around, intentionally destroying things, deliberately spilling her water, crying, etc., until she got more food. So then I split it into three servings. Same thing. Then it got to be four servings. That was a little better, but it was too much maintenance and unrealistic to be around every day to feed her four times. So then it went back to three. All the while, I was trying to reduce the amount of food I was feeding her to less than 3/4 of a cup because she was a little chubby. Reducing was hell. She became even more hungry, but I figured she would get used to it. Not really. For over a year, she would wake me up every morning looking for food in a serious way, knocking things off my desk, ripping up any paper she could find, scratching at the door and committing general acts of mischief. As soon as she got food, she was back to her sweet self, but only for three or four hours. We thought she was bored, we thought she was a little nutty, and maybe even had a kitty eating disorder. She always wanted food. It was kind of funny but in the end it was just sad. A few weeks back, we took her to a new (good, non-money factory) vet for her second checkup since I've had her. I talked with him about her being always hungry. He asked what she ate, and I told him the adult indoor Science Diet. Without saying as much, he basically told me that this food is garbage and I should look for something else. He said cat food should have a protein followed by a carbohydrate as the first two ingredients. Science Diet does, in a very loose, by-product kind of way - ground up slaughterhouse leftovers and corn dust. Then they put a bunch of vitamins in it to make it ""healthy,"" instead of just using good ingredients from the beginning. Not that I care about spending money on the Bean, but this food is way too expensive for what it is. So we began transitioning her onto Wellness indoor formula about two weeks ago. She is still eating 50 percent Science Diet with 50 percent Wellness (you really shouldn't just give a cat different food one day out of the blue) but SHE NEVER FREAKS OUT ANYMORE. It's amazing. And it's 100 percent because she is eating real food now, along with that sawdust and chicken hearts I still regrettable have to feed her. We have her down to eating twice a day, only 1/3 cup in TOTAL. She was eating three times a day, 5/8 of a cup in total. Now she eats some in the morning, walks away, eats some more a few hours later, and then looks for dinner about twelve hours after her initial feeding. No more knocking things over, no more trashing Dad's papers on the desk, no more howling, no more deliberately spilled water on the floor. It's incredible. I feel so bad that I was doing this to her for so long. We really thought she was just being dramatic or whatever. But no, she was genuinely hungry because she wasn't eating any real food. Do your cat a favor - buy her or him so food made with real ingredients, things you would eat - Wellness, Halo, Innova, Evo, whatever. Figure it out for yourself, but please don't feed your cat this. It's garbage. …",11 out of 15 users found this review helpful
" Tastes great but pkg says ""Made in China"" so I won't buy it again",2,Given the recent issues with products made in China I have decided to not buy any food products from there so I won't be buying anymore of this snack. If they ever switch to made in the U.S. I'll buy it again as I did like it. …,12 out of 12 users found this review helpful
 Vegan Organic Kosher Choice,5,"Vegan. Organic. Kosher. Very hearty soup. Not thin or watery. Great tasting. Six star company. Just a wonderful vegan organic soup! I enjoy with these Path Organic Crackers, Garden Veggie, 8-Ounce Boxes (Pack of 12) . This review is out there for those for whom this makes a difference. See all of my reviews for more great choices. Check out ""Vegan Grocery Favorites"" and ""Vegan Grocery Top Ten"" in Listmania. Your ""helpful"" votes count and will be greatly appreciated to benefit the search of others. Thank you. …",12 out of 15 users found this review helpful
 Warning!!1,1,"I too researched the best dog food for my dog. I wanted her to have the best and EVO was listed as one, based on the composition of the food. Hundreds of dollars later, and a dog who can't keep solid food in and has to take Gall Bladder and Liver medicine, I was forced to go back to research the food. Finding that the composition has indeed changed, I've throw it all out. Three hundred dollars in dog food and at least that much in Vet bills and medicine, I've switched to Eukanuba. I was forced to give this product one star, but if I had my way the product would be removed from Superstore's site completely. …",10 out of 22 users found this review helpful
 A laser light show of awesomness for your dog!!!!,5,"I put this in my dogs bowl and the first time, my dog,Bob Saget, just licked the bowl clean same ol same ol. Then! I put in some Uranium Ore and bamy waowi HE TURNED GREEN!!! Good results. The next day his eyes startes to glow and, when I took him for his daily stroll he looked at the neighbors cat and it levitated and exploded Good results. I think I'll try some my I have a few people that the world dosen't need :-) …",3 out of 13 users found this review helpful
