Title,Star Rating,Review,Helpfulness
 The price is kinda high,3,"I was looking around Superstore and I noticed that you can get these as 2 oz. single bottles for 2.50 a piece here at Superstore. At this price, it works out to 2.90 a piece. A word to the wise, shop around before paying higher prices and do your math! I rated 3 stars as I haven't tried the product yet. …",2 out of 13 users found this review helpful
 great product!,5,love this mix. It tastes great and is easy to use. My family has Celiac Disease and can't have gluten so it is fantstic for us. …,11 out of 13 users found this review helpful
 green lentils-the best ever,5,I have had many different types of lentils...these are by far the very best!! …,11 out of 13 users found this review helpful
 5 of 6 work well,3,"I like the bulbs and they work well. Price was very good. Only giving 3 stars because only 5 work. One was dead on arrival. Reviews for other bulbs by the same maker seem to also have a DOA problem. Overall I might buy again but would figure price for 5 bulbs, not 6. …",24 out of 25 users found this review helpful
 surprisingly good for a supermarket tea,5,"The conventional wisdom is that Lapsang Souchong is an acquired taste. It's probably more the case that you are going to either love or hate this tea after the first couple of cups (give yourself a couple of cups' worth before passing judgement, so that you don't confuse surprise with dislike). You have as much chance of liking or disliking this tea as you do any other. I personally think Earl Grey has a ""funkier"" smell and taste to it than Lapsang, though that doesn't stop me from drinking it. Do yourself a favor and start with fresh water in a clean kettle, and a fresh tea-bag in a cup or mug. Even with a mug, my experience has been that the brew time suggested is a little long. Go with 4 rather than 5, and that might help if you are nervous that the tea is going to be especially bitter. Really, this tea, if properly made, is not bitter at all. In fact, I never add sugar or sweeteners to any tea, and Lapsang tastes slightly sweet to me on its own. For a supermarket tea, this is a bargain. I got a 20-count in the grocery store on a 2 for 5-buck sale, and it's hard to beat roughly 12 cents for a pour, for this quality. To give you a comparison, I'm currently curing a Yixing teapot with a premium green tea that ran 40-some dollars for the quarter-pound. Consider that this Lapsang is costing you malt-liquor prices and you may be a bit more charitable with your expectations. And by the way, premium lapsang souchong is out there, but based on reviews I've read on other sites, many drinkers don't find that the taste is significantly enhanced, unlike other teas, which really do tend to get progressively better as the price increases. …",21 out of 24 users found this review helpful
 Great Bold Smooth Kup of Coffee,5,"This is Green Mountain's response to the Coffee People's Donut Shop coffee. Many people actually confuse the two which isn't difficult to do: donut house and donut shop -- both are extra bold in flavor, and both are excellent. Since Donut Shop is my favorite, I decided to conduct a taste test between these two rivals. Side to side they are very similar, very little acid taste, no bitterness which is what I look for in an extra bold roast. Head to head Donut Shop edged this coffee, Donut House, out by the slightest of margin. Donut Shop had slightly more body to it but frankly, it took me drinking a half cup of each before I could declare a winner. This is why I also think this is a 5 star coffee -- excellent choice if you want a simple, great tasting cup of coffee that you will not get sick of. …",42 out of 42 users found this review helpful
 Pretty awful taste,2,"The good: This stuff is really well packaged and easy to make in the office. It comes in a biodegradable microwave-safe bowl, which is pretty awesome. The bad: It tastes nothing like pad thai. The ugly: It tastes awful, I don't know they managed to do this using natural ingredients - but it tastes very unnatural and leaves a lingering aftertaste. It will also help you continue on your way to hypertension and that first heart attack by giving you 60% of your sodium RDA in every bowl! …",12 out of 15 users found this review helpful
" Yummy, fresh pork rinds!",5,"I love it, less than two minutes in the microwave and you have hot, crispy and fresh (key here...some of the already puffed ones in stores are stale) chicharrones, or pork rinds. I found these on a health food site and couldn't believe it, so I ordered a box. They are really yummy and as long as you don't overindulge, you should enjoy them every time you are seeking something crunchy and salty (and low in carbs!). …",28 out of 31 users found this review helpful
 These are wonderful!,5,My son lives on these pretzels. They are a life-saver as a snack for school or outtings. He is very picky and I have to admit that they taste better than regular pretzels. We are so grateful for such a tasty product. …,12 out of 12 users found this review helpful
 NOT msg free!,1,"I was so excited to find this product. I have used the beef and chicken. Both have very nice flavor but can be too salty if you use too much. My main reason for buying these was because they were suppose to be MSG free. Silly me, I saw msg free on the label and didn't even pay attention to the ingredients. Two of the ingredients are just another name for MSG! Autolyzed yeast and Hydrolyzed protein. What a bummer. I have major health issues and try to avoid msg at all costs. I will not be purchasing these again. In fact the jars I have in the house now will be tossed. It isn't worth the health issues! I would like to find a bouillon product that doesn't contain any hidden msg. …",8 out of 13 users found this review helpful
 best k-cups,5,"Have tried many varieties of K cups and green mountain is the best. My favorite blend is breakfast blend. Mild coffee, if you like Dunkin Donuts, you will like this. If you are a starbucks drinker, try a bolder blend. …",44 out of 44 users found this review helpful
 Jablum coffee beans,5,"This coffee is smooth and is not bitter at all. It is wonderfully aromatic and a rich flavor. I personally bought the beans in Jamaica but it was only $12 for 12 ounces, I have seen such inflated prices on the internet for this product and truly it is not worth it. …",18 out of 20 users found this review helpful
 Great Product,5,"I purchased after reading many reviews. Use on face, chest and hands. The first application was not dramatic as far as results go; but I use daily and the results are fantastic. It took me about a week to get the impressive results. I have very dry skin. My serums and creams were not penetrating into my skin to give me a hydrated look. Now I can easiy tell when the serums and creams are penetrating. My skin is much more even in color, hydrated, healthy looking. I apply the mask work into my skin for a few seconds and leave on for 15 minutes. Remove in shower and use a microdermabrasion product to remove dead skin after I rinse off the mask. I use a heavy cream on my skin after my serums to seal in moisture. The skin on my chest was pebble like and I hated it. This product has removed that look. That took over a week to change, but wow I can wear lower cut tops now and my skin is radiant! My hands were looking rough. My knuckles were so dry even lotion did not help. I use this on my hands every night, remove with a microdermabrasion product then apply a thick lotion. Finally my hands look very nice. I have stocked up on this product, I never want to run out. I also use the eye treatment, spray toner (use throughout the day to freshen up makeup), body polish and body creams. Sometimes I can get lucky and find this product line in stores; but not very often. Finally a product line that works! …",20 out of 23 users found this review helpful
 Outstanding jerky,5,"I'm a big fan of good jerky; made plenty of my own, and this stuff is great. It's a little pricey, but the quality and flavor are worth it. It is on the sweet side, but that's to be expected hence the name ""sweet n' spicy"". You won't be disappointed. I couldn't keep my hands off the 8 bags and scarfed them down in 4 days--dirty gluttonous pig! …",17 out of 19 users found this review helpful
" Flavorless, I would rather eat nothing.",1,Trying the chocolate peanut butter flavor right now. Tastes like a watery fudgesickle without even a trace of peanut butter flavor. This is horrible stuff. Don't waste your money. …,12 out of 13 users found this review helpful
" too easy, even for ""not-so-smart"" dogs",2,"i called up Kyjen customer service for a recommendation on a puzzle toy, and *bonus* got a iive person on the phone (brownie points for great service). I have a mini dachshund, who, although adorable, is not so bright and difficult to train. Kyjen kindly recommended the star spinner. But upon receiving this item, my dachshund figured it out within minutes---i thought she had to be a Border Collie to solve it so quickly! Unfortunately, I wanted this toy to last for a while but this one unfortunately is too easy. See, If you spin the star just 20 degrees, *all* the treat trays are exposed, and all the dog has to do is walk around to each open tray and eat the treats. If the trays were exposed one at a time or randomly. it would increase the dogs playtime and challenge them further. However, my dog does love other Kyjen Toys -- the Tail Teaser, Egg Babies platypus and Hide-A-Squirrel in the junior size. Based on the great customer service and other toys, i will try some different Kyjen puzzle games instead. …",23 out of 23 users found this review helpful
 Wonderfully addicting espresso,5,"This is a warning: A love for good espresso is an expensive habit!!! I've been making my own espresso at home for 20 years. Every morning I would grind the beans, measure and tamp them into the filter, add water, steam my milk, and then wash the entire machine and repeat. I have to wake up early because this is a time consuming process. I've tried other pod machines, and they just don't make a good cup of espresso. I recently began using the illy Francis Francis Y1 with iperEspresso capsules, and the result is better than my manual method, and takes a little over a minute a cup. Generally, I take my cappuccino cup and heat an ounce of milk in the microwave for 30 seconds, use a hand frother for just a few seconds, press the button on the Y1, and in about 20 seconds it brews a 1 or 2 ounce shot of perfect espresso (you have to depress the button when you think it is finished - there is no auto shutoff). Wham, bam, done! As far as I know, the iperEspresso system is the only ""pod"" that comes close to a real cup of espresso with crema. And this crema is really a thing of beauty. If you don't know what I'm talking about, try it once and you'll understand. As someone who likes strong coffee, the dark roast is almost not strong enough, but the flavor is so well balanced. It's the perfect blend of bitter and sweet with a body worth savoring. This isn't cheap, and it's more wasteful than grinding your own beans. So take that into consideration. But, I've only had espresso this good in Italy. Constant trips to Italy would be very wasteful and expensive, so that's my barely rational justification. I'd also like to share that the Y1 seems to be the most affordable offering in illy's line of iperEspresso systems. It retails for $295, but illy offers a promotion where you can buy the Y1 for $125 when you order a minimum of 2 canisters (21 count) through illy's website (illyusa ). There are no other requirements to fulfill. So the machine and the coffee adds up to less than the cost of the machine itself. I took advantage of this deal and I couldn't be happier. This coffee will put a new spin on your day. Not to sound too cheesy, but I can't wait to wake up each morning and enjoy my first cup. …",14 out of 14 users found this review helpful
 Fantastic iced tea!,5,"This tea is wonderful if you love cinnamon that is. It is like eating a tasty cinnamon roll. I do not taste the peach and thankfully I do not taste the black pepper. It is very much like Redbush Chai tea, which I love too. I loved my new detox peach tea then I got a Mr. Coffee Iced Tea Maker for my birthday in May and I thought I'd try iced tea with half this Peach Detox tea and half regular black tea. Fantastic!! The best-iced tea I ever had in my life!! Now for the best part the wise quotes from Yogi Bhajan on every tea bag. What wisdom! So you not only get a wonderful delicious cup of tea or iced tea, you also get the wisdom of the divine truths about humanity. No other tea on the market can beat that! ""The purpose of life is to enjoy every moment."" ""Delight the world with compassion, kindness and grace."" ""Laugh because that is your purpose in life."" ""Happiness is every human beings birthright."" ""Real happiness lies in that which never comes nor goes, but simply is."" ""Travel light, live light, spread the light, be the light."" ""Bliss cannot be disturbed by gain or loss."" ""Be happy so long as breath is in you."" ""Compassion has no limit. Kindness has no enemy."" ""Appreciate yourself and honor your soul."" ""Grace brings trust, appreciation, love and compassion."" ""Be proud of who you are."" ""Love is where compassion prevails and kindness rules."" ""An attitude of gratitude brings opportunities."" ""Recognize that the other is you."" ""Life is a flow of love; your participation is requested."" ""Where there is love there is no question."" ""The best way to life is to be, simply be."" ""When you know that all is light, you are enlightened."" ""Your head must bow to your heart."" ""Your greatness is not what you have, it's what you give."" ""Your greatest strength is love."" ""Fall in love, stay in love, and it will decide everything."" ""All that is needed is surrender and gratitude."" ""The soul is projection. Represent it."" ""To be calm is the highest achievement of the self."" ""There is nothing more precious than the self."" ""The universe is the stage on which you dance, guided by your heart."" ""There is no love without compassion."" ""To be calm is the highest achievement of the self."" …",11 out of 15 users found this review helpful
" Not bad, but...",3,"When I'm feeling too lazy to make popcorn I bust this stuff out. It's not bad but I find it annoying that because the tins are only 8 ounces, I have to open up 3 dozen to fill up my favorite popcorn bowl, which sometimes makes me miss the first few minutes of Ice Road Truckers. …",15 out of 21 users found this review helpful
 Affordable Fun for your Dog!,4,"I have a golden retriever as well as a pembroke welsh corgi. They love their food and tend to inhale it. But they are also very smart and tend to get board. I bought the Star Spinner as well as the paw print shaped toy by this same company and they had a blast from the moment I filled it and set it on the floor! I love that the toys are plastic. So they are much easier to clean (just spray and rinse in the sink, or wipe out with a clorox wipe). Particularly since my corgi prefers soft/moist treats as compared to my dry kibble loving golden. I bought this for roughly $20 at my local canine specialty store, which is far more affordable than the ""name brand"" products. And since I worry about the bacterial growth on the far more expensive wooden models, the easy to clean and disinfect plastic one has been perfect for us. Safety Note: as with ANY dog toy, please supervise your dog while using. Their ""drive"" will be increased while playing with the toy, and with the paw print model with the removable cups, don't let your dog chew on the cups, but redirect him to the treat inside the dish after he pulls out the cup. My golden retriever loves it so much that I now use it to give him his kibble every day! Which is much safer as the bigger dogs tend towards bloat, which can kill your dog. This allows him to have fun while eating tiny amounts of kibble at a time. Win,Win! …",17 out of 17 users found this review helpful
 Delicious Sweetener for Tea and Baking,5,"Organic Sucanat is many levels above regular white granulated sugar. This sugar takes baking and tea drinking to new levels of pleasure. When holding this sugar in the palm of your hand, you will notice the irregularity of the crystals and the ""dark brown sugar"" color. This does have a flavor that is reminiscent of brown sugar and yet the texture is much more natural and the crystals take longer to melt on your tongue. Recently I've been discovering a variety of more natural sweeteners. This on is perfect for tea because it not only adds sweetness; it adds a caramel flavor to teas in which you use milk. There is a purity in the flavor and you feel better because you are supporting organic farms and keeping your body healthy. This is a one-for-one replacement for refined white or brown sugar. Sucanat is made from 100% certified organic sugar cane. The sugar cane is ""green cut."" This means the fields are not burned and the leaves and tops of the cane plant are left in the field. The sugar is minimally processed and once the sugar cane is harvested it is pressed to squeeze out all the cane juice. This juice is then clarified, filtered and evaporated. This helps to remove excess water. The syrup is then crystallized and a sugar with a molasses flavor is produced. There are also vitamins, minerals and trace elements from the sugar cane plant. One teaspoon of Sucanat contains 10mg of Potassium and 6mg of Calcium. If you are still using white sugar, try Sucanat. It might surprise you with added flavor, goodness and purity. I find the flavor to be superior to refined white sugar. This sugar will add a touch of caramel flavor to all your baking. If you are looking for an even deeper flavor for chocolate recipes, try Muscovado sugar. It has a rich flavor that can't be matched by any regular brown sugar you would find in your grocery store. With Muscovado and Sucanat, you can take your baking to the next level. ~The Rebecca Review …",63 out of 65 users found this review helpful
 tasty snack!,5,"Korean seaweed snacks are very tasty. My local Chinese supermarket sells this brand, in addition to another favorite Korean Seaweed Snack (Kim Nori), Roasted w/Olive oil & Sea Salted, 0.17-Ounce Bags (Pack of 12) . If you've tried Japanese seaweed snacks and didn't like them, you may like Korean ones. Korean seaweed snacks are typically roasted and flavored with salt and oil while Japanese ones are oil-less. This makes Korean seaweed sheets very light, flaky, and crispy. They just crumble in your mouth. Both are very nutritious and healthy, but Japanese seaweed strips are thicker and more chewy. The downside to the yumminess is that Korean seaweed snacks typically taste saltier, so it's best to eat them with a bowl of rice, though I've gone through several packs of them on their own. You also have to wipe your fingers afterward because of the oil. Inside each pouch is a plastic tray that holds 6 or 8 sheets of pre-cut seaweed to prevent crush damage. If you don't like seaweed at all, you might not like this. Seaweed snacks are not for everyone. But if you do, definitely give this a try. …",20 out of 21 users found this review helpful
