Title,Star Rating,Review,Helpfulness
 WHAT IS GOIN ON???!!!,2,I'M SOOO SCARED!! NOTHING IS MAKING SENSE! I got the pepsi thinking it would taste like COKE!! but here's the hairy but: BUUUUT IT DIDN'T!! AHAHHGHGHGHGH POR QUE???!! when I took my first sip I had no idea what was in my mouth: I thought it was the bile of a horrid creature from the pits of the underworld. WHAT AM I SUPPOSED TO DO WITH ALL THIS PEPSI-COLA?? 32 OZ?? WHAT A WASTE!! I'll pour it into the sewage where it belongs. worst purchase of my life. …,2 out of 22 users found this review helpful
" Finally, a GREAT substitute for noodles and pasta! And here's the calorie info...",5,"I agree with the reviewer who gave these a stellar rating. We've tried a variety of pasta and noodle alternatives (spaghetti squash etc) and the results ranged from interesting to...terrible. The spaghetti squash was the best alternative but it certainly didn't taste like regular pasta. But regular pasta plays havoc with our blood sugar and whole wheat pasta wasn't to our liking...so we continued our search. These Tofu Shirataki Fettucini are the absolute alternative to pasta which we've found and they are very tasty. I noticed that one person here said they were ""tough"" and ""inedible"". NOT TRUE. Also, they have only 40 calories per package and one package was certainly enough to be a generous serving for me (it might take two packages for someone with a hefty appetite). I tested my blood sugar before and after eating these, both within an hour of eating them and several hours later. My blood sugar stayed nice and level, so there was that benefit as well. As far as texture goes, they ARE closer to an ""al dente"" (a bit chewy) pasta than an overcooked, mushy pasta but we'd always preferred our pasta a bit on the ""al dente"" side. If you don't like ""chewy"" you might not like the Tofu Pasta. That didn't bother us one bit. True, the taste is not identical to pasta but we both felt that (like most tofu) it picked up the taste of whatever we put on it and any remaining taste was subtle, in our opinion. The first time we ate it we put on homemade tomato sauce, fresh Parmesan and oregano and basil (fresh basil) It was yummy! The second time we made spaghetti (canned sauce and ground beef and freshly chopped spices) and it was also delicious. I then experimented with various sauces, from those with a sour cream base to creamed cottage cheese and a bit of butter and green onions. Every time, the result was delicious - and what a calorie savings over regular pasta. We have not eaten them plain or buttered, like regular noodles or pasta. I have a feeling the texture might be more noticable then and there might be a subtle taste that would be different from pasta. This is as detailed and clear as I can be. We were absolutely DELIGHTED to discover and use these and found them to be the best substitute by far for our favorite pasta (although we're certainly open to suggestions for others). PS: Since writing my original review, I wanted to note that I adapted a sweet noodle kugel recipe using these as the ""noodles"". It was delicious. For anyone who might be interested in doing the same, I did NOT bake the kugel like you do a traditional one. I simply used Light Sour cream, cinnamon and Splenda to make a kugel that would work for diabetics or those on a diet. I did heat the noodles in the microwave after draining them because they do tend to leak liquid even when they are heated up without any. I added the other ingredients to the hot noodles and heated gently on the stovetop. Leftovers were eaten cold. …",13 out of 14 users found this review helpful
 Taste gross!,1,"This product tastes gross. No wonder they don't allow asny returns. I will purchase from this vendor! NOw I have to find a way to eat them beacuse I paid a lot of money for it! Naturals Organic Raw Chocolate Nibs, King of Cacao 16 Ounce Pouch (Pack of 2) …",1 out of 14 users found this review helpful
 smashing old-fashioned kippers,5,"Just wanted to embellish my earlier endorsement of this product and the seller -- As I write this, smacking my lips over a scrumptious Sunday brunch [Sept. 4, 2011] of these kippers, I wanted, again, to endorse the product. These are old-fashioned British [sorry you Scottish nationalists] kippers which at least in these parts one cannot find. Broiled with a little butter, Hungarian paprika and very thinly sliced onions, served right out of the oven with our own home-made Dark Russian Ryebread with a big glob of Philadelphia cream cheese, it is to die for! They are the real thing and at a reasonable price. Thanks, Dan. We will be back. …",12 out of 12 users found this review helpful
 Quickly cleared my slow-running drain,4,"I had a terrible plugged drain that nothing would clear. Finally a friend recommended that vinegar might dissolve the blockage. This had so frustrated me that I decided to buy the best vinegar available. When my box of Modena Extravecchio Gold Seal arrived in the mail I immediately went to work. Within minutes, my kitchen sink was flowing freely once again. I am a bit upset about the short listed shelf life of only two years. I'm afraid that my drain will stop up again just after the two year shelf life has expired and I will be forced to purchase a new case. Given that it is already 75 years old it seems like an unreasonable limitation, but of course I wouldn't risk going against the manufacturer's recommendation. It certainly commands a small premium compared to other drain-cleaner products, but it is well worth the extra money! …",5 out of 22 users found this review helpful
 WARNING! TASTE BURNOUT LIKELY,5,I had not had a slim jim in 3 years. I brought these to quench my childhood thirst for this snack. I ate all 100 of them in about 18 days. I don't want to see another slim jim ever again in my life. The product was good though so no complaints. …,72 out of 76 users found this review helpful
 Contains CHICKEN,3,"Although these are a quality dog treat please be aware that these do contain chicken. I did not see this ingredient listed on the product page. This is just to advise those pet parents if your kiddo has a poultry or chicken allergy like mine do that every variety to date contains both chicken and natural chicken flavor. The ingredients are as followed for the Super Antioxidant variety Ingredients: Organic brown rice flour, rice flour, vegetable glycerin, gelatin, water, tapioca starch, chicken, natural chicken flavor, organic oat fiber, organic flaxseed, pectin (apple), dehydrated carrots, cranberries, l-ascrobyl-2polyphosphate (source of vitamin C), parsley, chia seed, carrageenan (natural seaweed extract), blueberry pomace, pomegranate, mixed tocopherols (natural source of vitamin E), green tea extract (decaf). …",22 out of 24 users found this review helpful
 One of the top two brands of Decaf K-Cups,5,"If you like your coffee a little stronger than mid-strength, this one is for you! You would never know this is decaf coffee. I'm a very fussy coffee drinker - too weak = bla; too strong = bitter and undrinkable. Tully's coffee as a rule is a little stronger then the GM brand, overall. Typically 'House' blends don't mean a whole lot to me, but this one is exceptional. Not bitter, not watery, wonderful aroma. The only other decaf brand I would ever recommend is Emeril's. All the other brands are too weak for me. My husband can only drink decaf and we tried every, single brand when we were switching from ground coffee to the K-cup. This is the only one he liked - and he doesn't like strong coffee and I don't like weak coffee - WE BOTH LOVE THIS ONE! (finally we agree on something) Enjoy! …",33 out of 33 users found this review helpful
 Ghanja,5,"How refreshing it is to know that we can turn to Superstore for all our fresh Marijuana needs! No more hoping to come across a large hidden field of tree sized dope shrubs just off of the road while on the way home from work! Perfect for wedding receptions, birthday parties and anniversary celebrations - you know, all those fun times when you just have to dig that pit in the back yard, and take out a chainsaw and wood chipper and engorge yourself on a large slab of smoked seed pate. Slice up those leftovers, and you'll have sandwiches for weeks. Thank you Superstore! Sarcasm, just like comments about Underhill Farms products! Will Superstore editorial Fascist allow the sword to cut both way? I doubt....... …",2 out of 38 users found this review helpful
 Move over Figis,4,"For the last 15+ years, Figis has provided our family with what I've always thought was the best summer sausage available today. This Christmas, I was given a 20 ounce package of Old Wisconsin Original Summer Garlic Sausage. Without even opening it, I already made up my mind that if it's not a Figis product, it won't measure up. Boy was I wrong! I can't believe the quality of this summer sausage. The taste is one that cannot be described, you'll just have to try it yourself. Off to order more... …",14 out of 16 users found this review helpful
