Title,Star Rating,Review,Helpfulness
" I never met a fruitcake I didn't like, until now...",1,"CLAXTON FRUIT CAKE (3lb.) Superstore REVIEW Credit cards are weird. I mean, you wann 'em, and if you play your cards right over time, you gott 'em. But ahh, the catch. If you don't use 'em, you might just lose 'em. What's all of this have to do with fruitcake? Well, sans any fruitcake jokes, please stand by... Recently, I've lost a couple of hard-earned credit cards, due to ""lack of use."" Really? I mean, really?!! Is this what America has come down to? I do all I can to establish or re-establish my basic U.S. dollar, human worthiness for unsolicited credit card offers, only to get a few, only to lose out when I don't use them for awhile? Without warning. ZAP! They're gone. Seems ""they"" want you to have the cards, but if you go overboard with them, they hound you to no end, but then, if you don't use them, or even forget you had one, they cut you off and cancel your card. Fruitcake, I say! Fruitcake! So it was, after I learned these things and more, that I told myself, with one card, hey, I better USE this or LOSE it. Having nothing really I wanted or needed at the time (all you NEED is love...), I ordered this product from Superstore. Through one of those cards I feared losing soon, unless I used it. But after ordering, receiving, and trying this particular product (some supposed ""gourmet"" fruitcake), I can only report that this was/isss overall, much less than I expected. In other words, this is pretty bad fruitcake, in my opinion, and for the price, really bad. If you are at all in my situation, I strongly suggest that you use any under-used credit card funds or other ""disposable income"" on something else. Cause this is pretty bad fruitcake. Now, before you cut me to the quick, and question either/or my knowledge and experience of/with said fruitcake product, let me just say that I've been getting fruitcakes as gifts (usually around Christmas), for a long, long, long, long time. Ever since I care to remember actually. I think I remember that once upon a time, I casually mentioned to family, friends, or others, that I liked fruitcake. I actually, generally LIKED fruitcake. Well, soon the word spread, and I've been given them by family, friends, or other over the ages. Not that I'm complaining, because I DO LIKE FRUITCAKE! There, I said it all. But...this particular fruitcake brand? Fairly average at best, but compared to the cost, pretty awful. Oh, believe me dear readers and followers, I WANTED to like this. I really did. An impulse buy at the time, all I wanted really was some half-decent fruitcake and an inexpensive means to keeping a credit card alive and kicking. Well, big, impulsive mistake, because, according to my taste, and my own decades-long relationship with fruitcakes in general, this is not very good. And it is only my history of loving almost EVERY fruitcake I've ever had, which guides to you, my fellow fruitcake lover, away from buying anything more than a sample of this product. And please don't make the mistake I made when I ordered taste-unseen, three single fruitcakes, when the purchase of even one would've told me the story here. I realize with this review that I may go against the grain (though not fiber-wise) in dissing this, but I'm just coming from a long history of fruitcake enjoyment and this doesn't even come close in quality, taste, and otherwise, to fruitcakes enjoyed past, present, and future. Heck, this isn't even ""cake"" at all. It's like this big, thick, DOUGH, with TOO many TOO sweet ""fruits,"" and the nuts were pretty dry and unmemorable. Heck, I don't even LIKE sweets generally. I'd much rather have a bowl of cheese crackers or chips than a bowl full of M&M's or Reese's peanut butter cups or chunkey monkey or any other such sickenly sweet thing. But heck, just about the ONLY sweet I've ever really loved, was/is fruitcake. So, why was/is this so disappointing, and so overpriced? I think this is the fruitcake equivalent of fruitcake DOUGH. Like cookie-dough ice-cream, which I've always thought too weird and not really concentrating on the essentials. This is like eating fruitcake DOUGH, before any baking. And that, ain't good. Fruitcake should be CAKE, not uncooked DOUGH. And that's what this is really. In the end, wholly unacceptable, and to go technical on you'all, pretty darn yucky, you betcha! Only my opinion...try a sample before ordering anything more than that. Judging by the generally favorable opinions about this specific fruitcake I've found here on Superstore, I may never know if this is just me, or what. This has generally high reviews, but I only managed to finish ONE of the THREE individual pounds I ordered and was sent (and btw, Superstore delivered nice and fast and easy as usual), and was just gonna GIVE the rest away, but I think I would've felt guilty about subjecting anyone else to this, so I just threw the other two pound ""cakes"" away. Maybe the rats or worms will like it, I don't know. Basically, to make a long, boring, but hopefully humorous story short, I suggest buyer beware on this, and buy/try the smallest portion/size you can. If you like this thick, tasteless in many ways, un-fruitcake, by all means, purchase away. But I can't give this any kind of enthusiastic thumbs up, as far as fruitcakes go. And wouldn't ya know it, the instructions for use are virtually non-existent, with no manual, no software, and little documentation as to why and how I'm supposed to actually enjoy this doughy mess. And no real warranty! Fruitcake lover/buyer beware... To all fellow outcast, strange dog, hopelessly romantic, secret fruitcake lovers, my small minority brothers and sisters who KNOW good fruitcake from bad, let me just say that this is nowhere near worth the asking price. To those of you who've tried this and actually liked it, I can only suggest you expand your fruitcake worldview and experience to other brands because this just ain't that good. A cheap dollar store variety is better than this, IMHO. One thing for sure though, next hardly used credit card purchase goes to another gift card for someone else, for something other than such a bad product as bad as this... …",3 out of 16 users found this review helpful
" Skin, Bones & All",3,"You want all natural? With this product you get it. The quality and flavor is excellent-- after you pick out all of the bones and skin etc. At first glance it looks like catfood or bait, but looking past all of this there is excellent salmon caught in pristine Alaskan waters. I don't know that it is worth paying extra for something simply because it doesn't have salt unless you are on a salt-restricted diet. There are larger cans available at the same price in which you have to pick out the bones and skin. All-in-all. It's great, but know what you're getting. …",10 out of 13 users found this review helpful
" Great nuts, almost no duds",5,"I love pistachio nuts. So I tried these since the price was good and I am always looking for good products at low prices. I wasn't disappointed. Out of the two jars of nuts, there were less than 5 duds (dried out or bad tasting nuts. There were less than 25 nuts that were not split open so no need for a nut cracker. The rest were very good to excellent in taste, ease of opening shells and amount of salt on them. The only problem was, I couldn't stop eating them so they only lasted less than a week. 3 1/2 pounds of pistachios in less than a week. I sure will be buying them again, but will wait a couple of months and eat pistachio ice cream in the meanwhile. Jewel Foods now has their own pistachio ice cream that is better than Ben and Jerry's and only costs $2.99 a half gallon instead of $4.50 a pint for B&J's. Just as many WHOLE pistachios in the ice cream (unlike the ground up ones Hagen Das uses) and the ice cream itself is creamier and better tasting than B&J's. …",24 out of 26 users found this review helpful
 What the hell,1,"Superstore, are you kidding me? This week at my local grocery store the 24 pack cube is $6.99. It has been on sale for $4.99 before too. …",8 out of 12 users found this review helpful
 This is the REAL Coca Cola,5,"I bought a couple bottles of this from a local gas station (Michigan) the other day. The owner told me it was bought from Mexico. I tried it side by side with locally distributed Coca Cola, and noticed it tastes like the Coca Cola I remembered as a child. The local Coca Cola does not compare. I attribute the difference mainly to the use of cane sugar in the Mexican product. The aroma of this product is better as is the taste. The greensish tinted bottle gives it a nostalgic feel, but it is the taste and aroma that sold me. Additionally, the local product was overly carbonated, perhaps to have a longer shelf life. If you are looking for the way coca cola used to taste, this is it! …",23 out of 24 users found this review helpful
 Cinnamon,5,"Ceylon cinnamon has been recommended over other products from China and Vietnam because the latter contain a chemical that is toxic when consumed in larger amounts. It is found that a mixture of honey and cinnamon cures most diseases. Honey is produced in most of the countries of the world. Scientists of today also accept honey as a ""Ram Ban"" (very effective) medicine for all kinds of diseases. Honey can be used without any side effects for any kind of diseases. …",10 out of 19 users found this review helpful
 No duplicates here!  :),5,"Here's what I received: 36 Total instead of 35... YAY! 17 Green Mountain +4 Donut House by Green Mountain: Vermont Country Blend Lake & Lodge Vermont Country Blend (x2, but the extra is a freebie) Mocha Nut Fudge Caramel Vanilla Cream French Vanilla Hazelnut Noisette Southern Pecan HOT COCOA Double Black Diamond Our Blend Vermont Country Blend DECAF Breakfast Blend Nantucket Blend Dark Magic Magie Noire Colombian Fair Trade Select Wild Mountain Blueberry DH: Coffee/Cafe DH: Cinnamon Roll DH: Chocolate Glazed Donut DH: DECAF/DECA 1 Revv 2 Gloria Jean's: Mudslide Butter Toffee 1 Caribou Coffee, Caribou DECAF Blend 2 Timothy's: Cranberry Green TEA White TEA Orange Indulgence 2 Emeril's: Big Easy Bold Big Easy Intense Jazzed Up DECAF (Best Used Before Date: 2/25/12) 4 Coffee People: Jet Fuel Black Tiger Donut Shop Donut Shop DECAF 3 Celestial Seasonings: Mandarin Orange Spice Herbal TEA (Best Used Before Date: 1/21/12) Green TEA with white tea for smooth taste Sleepytime Herbal TEA (Best Used Before Date: 2/6/12) I would have preferred more of brands other than Green Mountain since those are the only Kcups I've used thus far, but I am happy with my assortment. Only 3 were past or very close to their Best Used Before Date. I plan on buying this deal again. The Kcups were packaged in a brown paper bag with the top rolled down and stapled and then that bag was placed inside a plastic bag which was so helpfully labeled that the plastic bag is not a toy. ;) My box was rained on before I could retrieve it from my doorstep, so I do appreciate the protection of the plastic and don't resent the waste. I haven't sampled any yet, so I can't comment on the flavors yet, but wanted to get this review out the same day I received my package so that customers can see what they will most likely receive. No old, holiday clearance bin Kcups in this assortment! :) …",52 out of 56 users found this review helpful
 Pricey Sack 'O Nuts...No If's And's or Butts... But Buy Them You Must!,5,"I have reviewed these macadamias several years ago and I am updating my review based on recent frequent purchases. I have purchased macadamias from literally every growing region on the globe, including South Africa (Planter's), Costa Rica , Australia (Trader Joe's) and Hawaii. Nothing, and I do mean nothing, has the fresh, intense, buttery and unique aroma of Mauna Loa macadamia nuts. Other macs all taste mealy, bland, tasteless or rancid, including most generic store brands. The rich, volcanic soil of Hawaii continues to produce the finest macadamias on the globe in my opinion. If you are a distinguishing connoisseur and aficionado of the nut, you must have them or face serious withdrawal symptoms. Unfortunately, despite the purchase of Mauna Loa by Hershey Chocolate Corp. in 2004, the availability of Mauna Loa products, particularly on the East Coast of the U.S. remains challenging. This is because of increasing global market demand, shelf space limitations and slotting fees charged to supermarkets and other retailers to stock the items and recent unfavorable climate conditions on the Big Island. Mauna Loa has had significant price increases since 2010, particularly with the 4.5oz canned nut products. However, these nuts are still worth every penny if you purchase them fresh. I have since switched from purchasing these in the 4.5 oz. ""6-pack"", to 11 oz. pouches with Superstore's ""Subscribe and Save"" Subscription, because they are a bit cheaper and there is no additional charge for shipping. Mauna Loa has finally embraced putting easy to read Best Buy (""BB"") dates on its products and this makes it easy to insure that you are getting fresh product. I hope I have made this an easy nut to crack! Happy Munching. …",14 out of 14 users found this review helpful
 GMO corn produced,1,"This stuff comes from China and Cargill, king of GMO foods. Emerald Forest xylitol is also from China even though it's advertised as American birch. Now, it may have been birch at one time but Xylitol Canada bought them in 2010. An employee at EF spilled the beans and I listened on the phone as she got chewed out by her boss. Even without that little confirmation, the chances are certainly slim that EF would produce real quality American Xylitol when they are in bed with Cargill. Too bad the FDA won't get involved. …",13 out of 17 users found this review helpful
 Why sbould I get crums?,1,"I selected this company over the other even though the price was higher. I was hoping the pieces would be more consistent in size. It tuened out the container was filled with smaller crum like pieces, worse than the other company's. I will never buy anything from this company. …",5 out of 13 users found this review helpful
