Title,Star Rating,Review,Helpfulness
 Gluten-Free Bandwagon,1,"I totally agree with those expressing their requests for more ingredient information. There are so many gluten-free products on the market now because it's ""popular"" to do so and bucks can be made. I recently opened a wheat-free, gluten-free bakery because most commercial products take short-cuts and include ingredients which should not be combined, even if they are wheat-free & gluten-free. Also, most commercial gluten-free products contain a ton of sugar. Please be very selective and pay attention to how your body responds - you can learn to do that even before you eat something. …",5 out of 38 users found this review helpful
 yuck,1,"sorry, i tried this and was hoping to like it but it was a dead ringer for drinking tree bark freeze dried. …",1 out of 14 users found this review helpful
 Grains won't multiply,1,"I have tried to recover the grains with raw milk over 2 weeks, and the grains still remain yellow/orange and would not grow, but they could still ferment milk. …",12 out of 12 users found this review helpful
 Delicious Extra Crunchy,5,"These potato chips are excellent.There are no trans fats. They taste absolutely delicious.Whenever I am in the mood for potatoe chips, Kettles is the brand I buy. A great product that anyone should enjoy and I highly recommend them! Enjoy! …",14 out of 17 users found this review helpful
 As close to the Original Version as We've Seen Yet,4,"After rallying against the Cafe Francais in the beige can (that was too salty & sweet) - I found this new one - in a red, white and violet tin at a Walmart. I have saved one old tin of most versions so here's the run down Earliest original recipe: ""General Foods International Cafe Francais: French Style Flavored Instant Coffee"" has the universal 60 cal. per serving plus Total fat 3.5g , Saturated Fat 1 g, Sodium 95mg, Total Carb 7g, Sugars 4g - that one is from YEARS ago. Ingredients: non dairy creamer, sugar, instant coffee, sodium citrate, less than 2% artificial and natural flavor. No mention of Maxwell House on the front label. 8 oz. Recent tin before they really ruined things and it was still in a red white and blue tin: ""General Foods International Cafe Francais: Coffee Drink Mix"" Total fat 3g , Saturated Fat 2.5g, Trans Fat 0, Sodium 90mg, Total Carb 8g, Sugars 5g. Ingredients: non dairy creamer, sugar, instant coffee, MALTODEXTRIN, sodium citrate, less than 2% artificial and natural flavor. 8 oz. Yucky beige tin called ""Maxwell International Cafe: Cafe Francais: Cafe-Style Bevarage Mix"": Total fat 2.5g , Saturated Fat 2.5g, Trans Fat 0, Sodium 95mg, Total Carb 8g, Sugars 6g. Ingredients: non dairy creamer, sugar, instant coffee, sodium citrate, less than 2% artificial and natural flavor, ARTIFICIAL COLOR, SILICON DIOXIDE. 8 oz Newest red, violet & white tin, pictured here is called: ""General Foods International from the makers of Maxwell House: Cafe Francais: Coffee House Bevarage Mix"": Total fat 3g , Saturated Fat 2.5g, Trans Fat 0, Sodium 90mg, Total Carb 8g, Sugars 5g. Ingredients: non dairy creamer, sugar, instant coffee, MALTODEXTRIN, sodium citrate, less than 2% artificial and natural flavor, ARTIFICIAL COLOR, SILICON DIOXIDE. 7.6 oz! For some reason this new flavor is not as sharp/non sweet as the original recipe but I accept it and suspect that it's the closest we are going to get to our much loved original recipe. I hope that we go back to the very first original recipe with the least saturated fat. That one tasted the best!! Buy this one for now and let's petition GFI/Maxwell house to go way back to the original!! I hope this info helps you! …",14 out of 14 users found this review helpful
 excellent,5,"This is my favorite unflavored K Cup coffee. I've tried many brands and flavors, and this one comes out on top. It doesn't taste watered down like some of them do. It has an excellent, medium-bodied flavor. …",16 out of 17 users found this review helpful
 Deceptive labeling for glorified peanut bars,1,"I agree with Catriona about these bars tasting like a peanut bar and nothing like the advertised description. It seems like the company is trying to pull a fast one here by promoting these bars as almond, walnut and macadamia, especially when peanuts are listed as the first ingredient in tiny print in the ingredients list. Maybe they think that people can't tell the difference between peanuts and macadamia nuts? I would have given these bars two stars since they actually taste OK, but I have a hard time believing that the 4.5 star rating the product currently receives hasn't been created by company shills. It is a shame too, since the cranberry almond bars I also ordered were excellent and actually tasted like the description. If I had only ordered these I likely would never have purchased another product from KIND PLUS. …",10 out of 12 users found this review helpful
 New Baking Necessity,5,"As a part-time ameature baker, I see dramatic results when incoporating this powder. My breads have a much better golden color, and colleagues at work often compliment my breads on their appearance. …",25 out of 25 users found this review helpful
 Fresh & value,5,"Prior purchases of all spices from popular spice website, but I only needed pepper this time & did not want to pay the freight. This was just as good, if not better & competatively priced. Bag well sealed & peppercorns went into my 3 different grinders just fine. Like the flavor, bold, but not overpowering. Now on my favorites list for re-order time. …",20 out of 20 users found this review helpful
 Not great,2,"These noodles have a weird texture that takes some getting used to, and they have no flavor whatsoever. They are best used in asian type dishes. I wouldn't recommend tomato, or cream based sauces, they do not work very well with that. Overall, they really shouldn't be used in most cases to replace pasta in a dish, but if you are just looking for something to fill you up with few calories this is a good food to get. …",9 out of 12 users found this review helpful
 My personal fave,5,"My husband gave me a Keurig coffee maker, so we've been trying different flavors of coffee. To me, I don't care about brand necessarily, I just like flavored coffee. On the top of my list are Gloria Jean's assorted flavors (Hazelnut, French Vanilla, White Chocolate -- I think). That one also includes a Mudslide flavor, but we thought it had a slight coconut taste we didn't care for. I like the Kahlua brand Kahlua coffee, but the flavor portion is a little strong. But my VERY, VERY, VERY favorite flavor is this Van Houtte Chocolate Raspberry Truffle flavor. It's just the right balance of ""coffee"" to ""flavor"" ratio. You can taste it, but still taste the coffee. And my kitchen smells heavenly! But a lot of it boils down to personal taste and preferences. If you typically like this type of flavored coffee, you will love this flavor. And I definitely recommend Subscribe and Save for K-cups if you have a Keurig. It's the most economical way to get them. You get a discount and free shipping. …",14 out of 14 users found this review helpful
 Wonderful!!!,5,"Since we started using the Keurig coffee machine, we have tried all of the coffee on the market including making our own mixture. We are coffee drinkers. We have in our home a professional cappuccino machine, I mean the huge one you would find in a coffee shop or Italian cafe'. We decided that Tully's is the flavor for us, rich, strong and beautiful (every woma's dream huh?) Kidding aside it is a very good coffe. Our favorite is still Kona. …",15 out of 17 users found this review helpful
 Natures helper,4,I got this after hearing about the healing properties of honey. I had some nasty sores on my leg. Put this on and it stung like heck but it did help speed up the healing process. Not a bad tasting honey either. I keep this with my first aid stuff. Saved me from being sent back to the hospital with the sores. …,14 out of 14 users found this review helpful
 Worst Earl Grey I've Had,1,"This is the worst Earl Grey tea I've ever had. Bar none. The tea is so incredibly weak it is indistinguishable from normal black tea. I kid you not. I often looked at the box and the bags trying to determine if some mistake in packaging was made. The insert says ""mild flavor"" and they really do mean it. So mild you cannot taste the bergamot oil at all! I ended up using these as black tea filler in my iced tea mix, but I will never buy a Dilmah product again after being ripped off by this substandard tea. I can recommend Bigelow Earl Grey for economy minded folk. Just one of those tea bags has more flavor than an entire box of Dilmah's wretched excuse for an Earl Grey. …",7 out of 17 users found this review helpful
 It's hard to strike a balance with this flavor,3,"I've read a lot recently on how bad artificial sweeteners are for our health, so I decided to give this chocolate flavored liquid stevia a try. I simply cannot drink my coffee black, I was adding Hershey's sugar-free chocolate syrup and skim milk to my morning coffee. This stevia is a good substitute, but it's a flavor/sweetener I will have to learn to love. So far, not loving it, but it's better for me so I will buck up and maybe change my star rating later. I am experimenting at the moment, starting out with 5 drops per 8 ounces of coffee, it's sweet enough, but not enough chocolate flavor. Upping it to 8 drops per cup, it's starting to get there with the chocolate flavor, but it's too sweet. The Sweetleaf is all natural, has no calories, and is also rated 0 (zero) on the glycemic index. Also, you may think the price of this is expensive initially, but one 2 ounce bottle has around 300 servings, so it's cheaper for me considering the price of the Hershey's sugar-free syrup. …",18 out of 18 users found this review helpful
 Good for gluten-free pizza,5,"Red Mill Gluten-Free All-Purpose Flour, 44-Ounce Units (Pack of 4) This flour finally restored the basic right to eat pizza in my gluten-free household. Whisk together one cup of warm water (90-100 degrees F), 1 teaspoon of yeast, 1 1/2 cups of this flour and a dollop of olive oil. Turn your oven on for a few minutes, pour the batter into an oiled skillet and let it rise in the warmed oven for an hour. Bake just the crust at 375 for 10 minutes. Then spread the cheese or other toppings on the crust and return to the oven until the cheese is bubbly and browning. Serve the pizza and pass the tomato sauce! (Don't bake the pizza with tomato sauce - the crust can't keep liquid from penetrating - that's gluten's job. …",41 out of 44 users found this review helpful
 Over a dollar for a K-cup?,1,"The coffee is good but the price is ridiculous($1.25 each K-cup approx). You can get it from Green Mountain for 75 cents a K-cup (delivered) which is still too much. Buy it for 60 cents a K-cup at Bed, Bath and Beyond or Kohls. …",13 out of 20 users found this review helpful
 Monin Lavander Syrup,5,Very good service. Super packing job!!! I highly recommend ordering from this company! …,7 out of 13 users found this review helpful
