Title,Star Rating,Review,Helpfulness
 Horrible,1,I used to love the old Zico when it went straight from the coconut into the container. Now that it's made from concentrate it tastes weak and spoiled. This will be my last box of ever of Zico. I'll be going back to O.N.E. or Vita Coco. …,12 out of 14 users found this review helpful
 Awful,1,"These things are awful. I was thinking I would be getting a soft, moist chocolate cake with creamy filling - similar to a hostess cupcake but with the ""oreo taste"" - these things are awful. The cake is stale in its consistency - this is not an old or opened package - bought em soon as they hit stores. The icing is about the same as the cookie - not creamy. The cake part is really just plain awful!! Stick to hostess cakes or plain oreos. …",10 out of 18 users found this review helpful
 Ingredients,5,"After reading the review about the change of ingredients, I contacted Holistic Select to double check the information and they clearly state that there are no pork products in this food. The only change they made was to add canola oil as a secondary fat source. Here is the list of ingredients that they sent to me: Anchovy, Sardine & Salmon Meal, Oatmeal, Ground Brown Rice, Ground White Rice, Canola Oil (Preserved with Natural Mixed Tocopherols), Dried Beet Pulp, Menhaden Fish Oil, Flaxseed, Dried Egg Product, Carrots, Sun-Cured Alfalfa, Peas, Potassium Chloride, Organic Quinoa, Apples, Blueberries, Cranberries, Dried Kelp, Yucca Schidigera Extract, DL-Methionine, Vitamins [Beta-Carotene, Vitamin A Supplement, Vitamin D3 Supplement, Vitamin E Supplement, Riboflavin Supplement, Vitamin B12 Supplement, d-Calcium Pantothenate, Niacin Supplement, Pyridoxine Hydrochloride, Thiamine Mononitrate, Folic Acid, Ascorbic Acid (Vitamin C), Biotin], Minerals [Polysaccharide Complexes of Zinc, Iron, Manganese and Copper, Cobalt Carbonate, Potassium Iodate, Sodium Selenite], Choline Chloride, Lecithin, Rosemary Extract, Glucosamine Hydrochloride, Inulin, Dried Lactobacillus acidophilus, Lactobacillus casei, Enterococcus faecium, Bacillus subtilis, Bacillus licheniformis, Aspergillus oryzae and Aspergillus ni ger Fermentation Products, Mixed Tocopherols (a natural preservative). Select Radiant Adult Health, Anchovy, Sardine, and Salmon Dry Dog Food, 30-Pound Bag …",13 out of 14 users found this review helpful
 Anecdotal evidence was too true for me!,5,"I drank 3 cups brewed with 2 tea bags each of this tea for the last few months of my pregnancy. The amount of time I spent pushing my son out totaled 5 minutes. My midwife had said there were lots of anecdotal reports of raspberry leaf tea causing easier labors but I was skeptical. Obviously, my experience made me a believer! I found this tea's taste to be no different from the more expensive brands. And I appreciate that the design of these teabags is less wasteful by not using strings, tags, or staples like most teas. …",11 out of 12 users found this review helpful
 Gourmet powerful Salt & Vinegar chips!,5,"Kettle brand chips are very crunchy. I would say regular plain old Lays potato chips are at the ""soft"" end of the ""soft/crunchy"" spectrum. Ruffles brand potato chips used to be considered the crunchiest, but Kettle brand chips are far more crunchy. If you have a tender mouth or bad teeth (dentures) you might want to steer clear of Kettle brand. Otherwise, you'll love these chips. The Sea Salt & Vinegar chips are super TANGY. I enjoy taking swigs of vinegar bottles from time to time. I am dissapointed with all other Salt & Vinegar chips either because the chips are too soft and/or the vinegar taste whimpy and/or chemically. Rest assured Kettle Sea Salt & Vinegar has a gourmet flavor. The vinegar flavor has no chemical flavor and could NEVER be called whimpy! …",11 out of 14 users found this review helpful
" IF you like this, just try tasty east Soy Jerky",1,"First, a bunch of us tried this product, but rate it poor after comparing it with another brand. And, we found out it has granulated garlic, possibly onion. It does not say it on the ingredient label like every other jerky company does; even in addition to ""spices"". Here it is part of the ""vegetarian spices"" ingredient. The company does not seem very forthcoming. Anyway, we found a company tasty eats which sales ginger, teriyaki, original, peppered, hot n'spicy and even unsweetened jerky and none of it contains garlic or onion. We also found it to be the best in quality, texture and flavor. In fact, we ordered six cases of the ginger direct from the company. They are out of their bestselling teriyaki, original and many other flavors. But, we'll order those when they are available. Really try it, it is truly the best: tasty eats soy jerky. We have tried numerous jerkys for vegans and vegetarians; and many do not want garlic or onion powder in them. This tasty eats soy jerky is the best tasting and what more, no onion or garlic powder in any of their product line. They are rated 5 of 5. This primal strip does not compare. …",0 out of 12 users found this review helpful
" Good, but costs more",3,"Oregon Chai is the only concentrate my wife and I will buy, so this is not a critique of the product, but the cost of this particular package. You'd think buying the larger container, in a super concentrate (2 oz. per serving) would be lower in cost per serving. This half gallon of super concentrate costs 90¢ per serving, but the quart-sized package costs 71¢ per serving. So save your money, buy the 5-pack of quart packages. …",12 out of 13 users found this review helpful
 Hands down one of the best foods on the market today,5,"I have two Basenjis both of who are under breed weight/size and who have corn allergies. I cannot stress enough how awesome this food has been for them. Their appetites are up, they are putting on weight, they have more energy where their other food (which was also on the Top Ten Dog Foods List) made them sluggish and caused one to lick a hole in herself. This food has given me my girls back and I recommend it highly to anyone who has issues with small breeds with allergies. I could go on and on about the differences but honestly, buy a bag and try it. There is nothing I can say that you won't see for yourself. …",12 out of 12 users found this review helpful
 It's a win win thing.  And I even like the smell!,5,"The skin is a great delivery system for absorbing things into your body. So what are you putting on your skin? Read the ingredients on your handcream or body lotion. Are they good for you? Don't know? Can you even pronounce them? Let's keep it simple. Virgin organic coconut oil. Snowy white, unrefined, heavenly smell - this stuff is terrific!! Solid at room temperature, smooth and buttery and melts at 76 degrees; cook/fry with it on low heat for a healthy and fragrant alternative to all those ulgy refined oils and hydrogenated trans fats (YUCK!), use as a lighter butter or shortening alternative (there's not a lot of flavor and the smell is intoxicating); use as hand cream (rub it on - only gets greasy if you really over load the area) I use it as a body lotion all over my body (my skin feels soft and smooth like it did when I was a child), hair conditioner (a light deep conditioner); anti-fungal properties (put it between your toes for goodness sake!) make-up remover - voila! ear wax? I put a tiny bit of this on a q-tip; moist toilette wipes? ssshh... try a touch of this on your t.p. - and I could go on and on... It must be organic and virgin coconut oil - anything else is something else and unexceptable. I understand that it is fine for diets, and speeds up the metabolism (its those little medium fatty acid chains). Don't take my word for it - read all about it for yourself! And yes, I feed it to my dog and cat, my cat loves it - and he won't eat anything! Actually, I don't think that he can resist the smell, I can't! Another one of those items that I out on my favorite things list! …",105 out of 108 users found this review helpful
" When it works, its great.",2,"We have had it less than three months. We have to descale about once a week. Our water has 1 gram of hardness. Almost perfect. They have sent new water reservoir (which by the way Keurig has great help line). But, honestly for the money the Mr. Coffee is better. You just have to add the water each time. But it works each time. It is very hard to get a consistent full cup of coffee out of this Keurig machine. …",69 out of 79 users found this review helpful
 Be Careful,2,"This food has EXTREMELY high levels of protein. Not all dogs need a high protein diet, and in fact for some it can be quite dangerous. While my dog was on Orijen, my vet discovered that he had elevated liver enzymes. Many dog food health websites advocate high protein foods, but these can be very dangerous. Dogs that don't have a lot of energy and/or have little body fat (like sighthounds) do not need this much protein, and processing it can be very bad for their livers. This is a high quality food, I love that it is made by a small company in Canada, and many people have had great success with it. But know that it is NOT for every dog! Please be careful and keep in mind that more protein is not always better if you are considering this food! …",41 out of 52 users found this review helpful
 Perfect Mayo Substitute,5,"I disagree completely with the two previous reviewers ! This tastes exactly like real mayo, and the consistency is just fine, spreads easily. It's the ""fruit spreads"" that have a rubbery consistency and cannot be spread. I solved that problem, however, by dumping the entire jar into my Cuisinart mini chopper. Just give it a whizz in there, and it comes out the consistency of apple sauce. I did that with the Apple Butter, and the Apricot spread. Delicious ! …",13 out of 13 users found this review helpful
 Covers some points not considered in other reviews worth mentioning,4,"I agree with most of the other reviewers that this is a very fine product. It comes well-packaged and the instructions and assembly are easy to follow. The unit itself takes up very little space and gives off a lot of light for 15-17 hours. If you have a dark spot in the house you want to light up, one of these AeroGarden's can really improve the aesthetics. However, it's too bright to place in a bedroom in my opinion unless you good to bed late! I like the idea of growing vegetables in the house and I think they look good in a kitchen. However, when you consider the cost of the unit, replacement bulbs, seed packs and operating expenses, it isn't necessarily economical compared to say organically grown lettuce. For herbs, I think it's great because you can freeze them and there is nothing quite like fresh herbs for cooking purposes. I bought my unit primarily for aesthetic reasons and it is quite well designed and attractive. I'm looking forward to my first crop and my pump is quiet as could be. If the pump is noisy or becomes noisy, I highly recommend contacting customer service. My understanding is that AeroGarden service is top notch! …",40 out of 41 users found this review helpful
 Don't get conned into buying this food!,1,"I spent many hours on the internet studying and reviewing dog foods before I decided to start using this ""premium"" brand. They had this video of their state of the art facility where everything was hospital clean and everyone wore gloves and masks. Now I just found out via a salmonella recall notice that Wellness doesn't even make their own dog food! They outsource it to Diamond foods where several other brands are also produced in the same facility! It's the same food in a different fancy looking bag. I have just switched to a new company called ""Life's Abundance"". This food is produced and sold directly from the manufacturer to you with no middleman. …",8 out of 17 users found this review helpful
 Classic Wine Gums,5,"Gustaf's come in all the classic wine gum shapes and flavors. They have a slightly tart and tangy flavor with a chewie texture that is nothing like many of the soft, nondescript gummies. These wine gums are like the ones I remember buying from little candy shops while studying in England. As for the merchant, my order came sooner than expected and was in excellent condition. …",13 out of 13 users found this review helpful
