Title,Star Rating,Review,Helpfulness
" Not too weak, not too strong, it's juuuuuust right",5,"I found these first at my local supermarket. I've been looking for a blend that I could use as my standard every-day cup of coffee and, finally, this was it. I've tried so many of the other blends and brands and they were either harsh and bitter (I know, some people think coffee *should* taste that way!) or too bland and weak. This is smooth but with a nice ""coffee"" presence you can actually taste. *Coffee* taste, not burned grounds! I highly recommend this if you're *not* into the ""make your hair stand on end"" type of coffee. This review is based on using the ""medium"" size on the coffee machine. You may get different results if you use the small or large dispenser sizes. …",66 out of 66 users found this review helpful
" cool, but flat",4,"It's a cool little basket, and the stuff inside looks great. The only problem I have is that I'm going to have to take it out of the wrap and make it look pretty. No biggie, really, but you should know that the stuff is crammed into the basket, and really doesn't look that great (presentation wise) I can't wait to give it as a gift though. …",15 out of 15 users found this review helpful
 Please avoid!!,1,"Please do your research on pet foods and what is actually good for your cats. Hills science diet is a horrible food filled with horrible ingredients. They charge an outrageous price because it's the #1 vet recommended food. This is a joke and the only reason why it's rated #1 buy vets is because Hills gives money to soon to be vets to help them go through school. Then they sell the cat food to them cheap so they can jack up the price and make a nice profit off of your marketing foolishness. Read the back of the labels of Hills brand and you will see that most of the top ingredients are grains or cheap meat by products which are the feathers, bones, unwanted organs from animals, basically all of the stuff we wouldn't eat. Please try another brand like orijen or evo. your cat will thank you. …",8 out of 14 users found this review helpful
 Almost five stars,4,"Our office recently (and possibly misguidedly) voted a Starbucks machine off the island and replaced it with a couple of Bunn airpot makers. They're great for commercial coffee but that is also the problem: it tastes like mediocre diner coffee even when good beans are used. So I've taken matters into my own hands and picked up an Espressione Cafe Novecento espresso maker and have put it in the kitchen ""on loan"" to the company. My first few attempts at pulling a decent shot with fresh ground coffee convinced me that I simply don't have the patience to learn the proper technique so, as the machine came with a pod portafilter, I decided to give that a shot (so to speak). Illy had the highest number of positive recomendations so I settled on them for my initial foray. Simply put, I am impressed. The flavor is excellent, the output takes in the ballpark of 20-30 seconds a shot and has very good crema on about three out of every four shots. It can be tricky to properly seat the pod in the portafilter but moistening the pod first does help and that's a more a reflection on the filter design than the pod's. The primary reason I can't give five stars (although I'd do four and a half if I could) is that even the Superstore price works out to almost a dollar a shot so my double Americano in the morning is only slightly less than I'd pay my favorite barista. And she has a really cute smile. All in all, though, a very positive experience and I recommend the Illy pods. …",13 out of 14 users found this review helpful
 High price on Superstore,1,"Most products are cheaper on Superstore, this is twice the price of Babies R US! …",10 out of 17 users found this review helpful
 never received this order,1,I think they would have been good... really wish I could have experienced them. They've never arrived. …,1 out of 26 users found this review helpful
 The Best Chips...PERIOD!,5,"You don't need salt to hide the taste of potato chips. And these chips prove it. The taste of the potato comes through, instead of being masked. OK, so they're still a snack food, but no salt and no trans-fats mean these are about the healthiest potato chips you can get. And if you're on a low-salt diet (like I am), having these available means I can eat chips, and Kettle are just the best. …",13 out of 15 users found this review helpful
 Great Taste!,5,"Virgin coconut oil is great for your health and taste buds. I tried several different brands. I like this one a lot. I am not a big fan of coconut flavor, but this one smells different. It's preasant. Just 54-ounce jar was too big. I didn't have a sense of US unit. I recommend smaller jars if you don't bake often. You'll enjoy this oil as a substitution of butter and also you can use as your natural skin cream. …",14 out of 15 users found this review helpful
 Did not buy this item,1,Don't know why this is here as I never purchased this item. …,0 out of 16 users found this review helpful
 You have got to be kidding me!,1,"I tried this yesterday...frontier flapjacks? You gotta be kidding me! I never do a review and if something is bad I usually just toss it, but these were so lame I had to say something. Even on sale, they were a waste of money. There is nothing hearty about them, they stuck to the pan, then fell apart (even after leaving them on longer (I know how to make german and american pancakes (with everything in them); so, this was ridiculous)). All I wanted to do was see what a flapjack tasted like. I love to hike; so, this seemed intriguing. I can't imagine frontierfolks eating these and being able to do all the things they needed to do. Yech! …",1 out of 17 users found this review helpful
